id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value
1270826126,182,43,2,85,35,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:43:51.776Z,2017-09-26T10:01:55Z,1546642780,1,0,1953122821,213,1.0,1168034865,140,76.5,105907718,241,0,95230645,5,0,1302229165,141,11.9,65309441,212,30.7,1775023705,144,1,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,1603180646,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,
1412849351,1013,1,2,85,36,5rurqie3qt1qav9ir5mkqinn,1,25.1,5.9,2017-09-26T12:08:21.867Z,2017-09-26T12:08:23Z,2033221893,56,Back,1523145863,141,24.6,1516837182,213,2.5,2111163852,212,20.5,1403010638,140,9.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313982827,1014,1,2,85,37,5rurqie3qt1qav9ir5mkqinn,1,9.8,24.6,2017-09-26T12:08:23.660Z,2017-09-26T12:08:27Z,1506241686,141,16.2,1277071683,157,,1967987709,212,33.6,2118264853,213,6.1,1680549889,1,,1226727742,56,Back,1403699867,140,41.3,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800664917,1015,1,2,85,41,5rurqie3qt1qav9ir5mkqinn,0,40.5,16.4,2017-09-26T12:08:26.908Z,2017-09-26T12:08:33Z,1418729344,140,49.3,1283374947,168,,2072789944,212,9.2,1844248983,213,0.0,2007347437,56,Back,1315177332,141,17.0,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806626863,801,4,2,85,44,4s6f6ktui5q36clvqisqr6lvo,0,50.1,85.5,2017-09-26T12:08:29.927Z,2017-09-26T12:08:32Z,1618922088,152,,1718917337,285,,1852532131,56,Back,1575440544,13,,1580540514,265,,1110590498,233,1016,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144840199,1016,4,2,85,44,5rurqie3qt1qav9ir5mkqinn,1,49.9,14.5,2017-09-26T12:08:29.927Z,2017-09-26T12:08:31Z,1654504569,233,801,1401747981,56,Back,1275729093,13,,1268527279,286,,1108103156,265,,1119467474,152,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140927254,169,43,2,85,51,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:44:07.336Z,2017-09-26T10:01:50Z,360908386,144,4,2124646343,152,0,1111500187,56,Back,318169499,13,0,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298944154,183,43,2,85,51,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:44:07.336Z,2017-09-26T10:01:52Z,1358840012,286,0,2616459,13,0,1156968202,144,4,872421753,233,169,390533096,56,Back,229319915,152,0,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709882408,802,17,2,85,58,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-26T12:08:44.267Z,2017-09-26T12:08:45Z,1674118475,13,243,1692938164,31,,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956605288,170,43,2,86,0,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:44:16.834Z,2017-09-26T10:01:47Z,901778373,13,243,824703773,31,0,813458640,144,17,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720671269,1017,1,2,86,18,5rurqie3qt1qav9ir5mkqinn,1,53.4,14.9,2017-09-26T12:09:04.741Z,2017-09-26T12:09:06Z,1276120656,141,18.2,2093132267,212,19.2,1856445907,140,71.6,2068526745,213,0.1,1667629067,5,,1991528623,56,Right,1853120861,152,,1481681462,155,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029896597,1018,1,2,86,21,5rurqie3qt1qav9ir5mkqinn,1,72,18.2,2017-09-26T12:09:06.835Z,2017-09-26T12:09:07Z,1996248934,141,13.4,1942505530,56,Right,1293231579,156,,2145859073,140,68.5,1899398340,213,3.9,1736217144,212,4.9,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773548134,1019,1,2,86,22,5rurqie3qt1qav9ir5mkqinn,1,69.1,12.3,2017-09-26T12:09:08.483Z,2017-09-26T12:09:10Z,2098103894,213,3.1,1961162673,140,57.8,1445423359,56,Right,2007744488,141,12.2,1938996874,212,11.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239061143,1020,1,2,86,24,5rurqie3qt1qav9ir5mkqinn,0,57.8,12.3,2017-09-26T12:09:10.308Z,2017-09-26T12:09:13Z,1168835884,157,,1267733619,212,47.6,1609227527,213,0.5,1357857778,1,,1877673694,140,96.7,1471880416,141,48.2,1291938230,56,Center,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177173289,184,43,2,86,27,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:44:43.537Z,2017-09-26T10:01:46Z,715636807,1,0,1592574252,56,Center,1710612113,213,0.0,270204357,212,49.8,740508783,5,0,115664305,144,1,599612750,241,0,2135825600,141,46.7,6zaowm8oua2nzpobekogff1lh,L. Williamson,2032451603,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,
1235222275,803,52,2,86,28,4s6f6ktui5q36clvqisqr6lvo,1,4.4,52.1,2017-09-26T12:09:14.287Z,2017-09-26T12:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588940155,804,1,2,86,31,4s6f6ktui5q36clvqisqr6lvo,0,15.4,45.5,2017-09-26T12:09:16.927Z,2017-09-26T12:09:21Z,1101622211,213,6.2,1930828876,56,Center,1167006694,212,59.9,2061901699,141,41.6,1831321501,140,72.4,1362201901,1,,1993928647,199,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725377324,1021,1,2,86,36,5rurqie3qt1qav9ir5mkqinn,1,27.2,63.9,2017-09-26T12:09:21.835Z,2017-09-26T12:09:23Z,1431787673,3,,1270399968,56,Back,1844916284,141,52.5,1668620828,140,14.8,1919938043,212,15.2,1219887187,213,3.7,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590847030,1022,52,2,86,37,5rurqie3qt1qav9ir5mkqinn,1,14.8,52.5,2017-09-26T12:09:23.182Z,2017-09-26T12:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475768803,1023,1,2,86,38,5rurqie3qt1qav9ir5mkqinn,1,14.8,52.5,2017-09-26T12:09:24.534Z,2017-09-26T12:09:27Z,1621917566,56,Back,2101937830,212,18.8,1679188653,140,22.7,1079002059,141,27.7,2058633027,123,,1717920924,213,5.2,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191680784,1024,1,2,86,41,5rurqie3qt1qav9ir5mkqinn,1,26.6,26.4,2017-09-26T12:09:27.107Z,2017-09-26T12:09:28Z,1135347566,140,32.0,1865464506,141,3.4,1947025159,56,Back,1979072092,212,16.6,1093906324,213,5.1,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081769843,1025,1,2,86,42,5rurqie3qt1qav9ir5mkqinn,1,32,3.4,2017-09-26T12:09:28.603Z,2017-09-26T12:09:31Z,2120435718,56,Back,2008650168,141,30.1,1901932200,212,18.6,1877620901,140,28.3,1328123565,213,1.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798653259,1026,1,2,86,46,5rurqie3qt1qav9ir5mkqinn,1,33.6,40.9,2017-09-26T12:09:31.883Z,2017-09-26T12:09:33Z,1484822457,213,1.0,1808440042,140,36.6,1826217588,141,47.8,1748495841,212,5.7,1970798080,56,Back,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015431108,1027,1,2,86,48,5rurqie3qt1qav9ir5mkqinn,1,32.4,40.3,2017-09-26T12:09:33.803Z,2017-09-26T12:09:37Z,1471383933,212,20.7,1361975005,213,4.8,2000519610,141,10.0,1987769350,56,Back,1088252209,140,33.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049050603,1028,1,2,86,51,5rurqie3qt1qav9ir5mkqinn,1,35.7,8.2,2017-09-26T12:09:37.139Z,2017-09-26T12:09:39Z,2051129605,213,6.1,1717576039,212,20.6,1198895676,141,2.5,2072832281,56,Right,1974808270,140,55.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532010222,1029,1,2,86,53,5rurqie3qt1qav9ir5mkqinn,1,55.8,2.8,2017-09-26T12:09:39.611Z,2017-09-26T12:09:42Z,1502333169,140,59.4,1673773343,213,1.2,1210012073,212,9.4,1883040138,56,Right,1578233442,141,15.5,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897281787,1030,1,2,86,57,5rurqie3qt1qav9ir5mkqinn,0,62.5,27.9,2017-09-26T12:09:42.803Z,2017-09-26T12:09:44Z,1278960906,140,78.7,1374720485,213,1.0,1144314154,56,Center,1964757772,141,64.6,1922961224,212,30.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424144979,805,2,2,86,59,4s6f6ktui5q36clvqisqr6lvo,1,21.9,41.7,2017-09-26T12:09:45.218Z,2017-09-26T12:10:02Z,1443193454,141,47.2,1910227355,7,5wob73qv36q7d73zzzu57x8lx,1737469623,140,51.7,1593498079,56,Center,,,,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864551775,1032,55,2,86,59,5rurqie3qt1qav9ir5mkqinn,1,47.6,23.5,2017-09-26T12:09:45.218Z,2017-09-26T12:17:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931549845,1031,61,2,87,2,5rurqie3qt1qav9ir5mkqinn,0,57.4,49.9,2017-09-26T12:09:48.277Z,2017-09-26T12:09:48Z,1912241929,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553596094,806,43,2,87,3,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-26T12:09:49.393Z,2017-09-26T12:09:55Z,1910170443,144,49,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651611283,171,43,2,87,9,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:45:25.379Z,2017-09-26T10:01:44Z,1492483089,144,72,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372650471,1033,1,2,87,20,5rurqie3qt1qav9ir5mkqinn,1,62.2,62.1,2017-09-26T12:10:06.290Z,2017-09-26T12:10:07Z,1383551485,241,,1946040484,212,5.9,1236702376,5,,2009892259,56,Center,1466684925,140,67.8,1384503947,213,6.2,2101767679,141,61.2,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228192559,1035,1,2,87,21,5rurqie3qt1qav9ir5mkqinn,1,66.6,56.1,2017-09-26T12:10:07.634Z,2017-09-26T12:10:11Z,1174921687,140,47.9,1134699194,56,Back,1074663921,213,3.8,1595274735,141,34.8,1379997553,212,24.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076817776,1036,1,2,87,25,5rurqie3qt1qav9ir5mkqinn,1,47.3,27.7,2017-09-26T12:10:11.147Z,2017-09-26T12:10:14Z,1178485997,213,5.5,1487859003,140,63.7,1762423763,56,Right,1289580958,141,4.1,1602680363,212,23.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378889133,185,43,2,87,26,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:45:43.267Z,2017-09-26T10:01:43Z,749102265,5,0,546059717,56,Back,1061291838,144,1,536237494,241,0,1597592215,212,9.8,110557423,141,31.9,147654570,140,61.3,365417222,213,1.6,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912118475,1037,1,2,87,28,5rurqie3qt1qav9ir5mkqinn,1,66.1,3.4,2017-09-26T12:10:14.371Z,2017-09-26T12:10:17Z,1165843958,141,16.4,1682987266,213,1.3,1139153575,56,Right,1380062862,212,9.3,1390936113,140,68.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102282531,1038,1,2,87,31,5rurqie3qt1qav9ir5mkqinn,1,68.4,9.5,2017-09-26T12:10:17.459Z,2017-09-26T12:10:40Z,1559143052,140,77.0,2049641989,213,0.7,1429519665,212,11.5,1362554182,141,20.0,1208955548,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161081995,1039,1,2,87,34,5rurqie3qt1qav9ir5mkqinn,0,77,21.3,2017-09-26T12:10:19.778Z,2017-09-26T12:10:38Z,1969797793,56,Center,1168883641,212,3.8,1650934193,140,80.6,1188391474,141,21.6,1453786926,213,0.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056329566,808,1,2,87,35,4s6f6ktui5q36clvqisqr6lvo,1,19.5,77,2017-09-26T12:10:21.568Z,2017-09-26T12:10:22Z,1826065898,213,5.5,1967568831,141,73.3,2086040859,56,Back,2029249506,140,22.1,1812055013,212,3.7,,,,,,,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504911668,809,49,2,87,36,4s6f6ktui5q36clvqisqr6lvo,1,22.2,73.9,2017-09-26T12:10:22.603Z,2017-09-26T12:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636983921,810,1,2,87,38,4s6f6ktui5q36clvqisqr6lvo,1,20,85.3,2017-09-26T12:10:24.424Z,2017-09-26T12:10:26Z,1340738858,141,86.0,1813983576,140,9.1,1352884183,213,3.1,1189763695,212,11.5,1090107146,56,Back,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346859111,811,1,2,87,40,4s6f6ktui5q36clvqisqr6lvo,0,9.5,89,2017-09-26T12:10:26.523Z,2017-09-26T12:10:28Z,1355955224,213,0.2,2089026516,212,6.2,1132726139,56,Back,1111383794,155,,1714150212,236,,1181262666,233,1040,1976098616,140,15.2,1936313212,286,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,1987082040,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,
1519966433,1040,74,2,87,40,5rurqie3qt1qav9ir5mkqinn,1,84.7,4.3,2017-09-26T12:10:26.533Z,2017-09-26T12:17:32Z,1805165504,285,,1388611764,233,811,1201951834,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786541556,812,5,2,87,43,4s6f6ktui5q36clvqisqr6lvo,1,23.2,101.4,2017-09-26T12:10:29.730Z,2017-09-26T12:10:41Z,1700148827,233,1041,1810641004,56,Back,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695541828,1041,5,2,87,43,5rurqie3qt1qav9ir5mkqinn,0,76.8,-1.4,2017-09-26T12:10:29.730Z,2017-09-26T12:17:29Z,1344898733,233,812,1539779792,56,Right,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201624844,172,43,2,87,46,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:46:02.740Z,2017-09-26T10:01:40Z,1741074944,233,186,640109540,144,5,1783406456,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942692650,186,43,2,87,46,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:46:02.740Z,2017-09-26T10:01:40Z,1229375014,56,Right,510524336,233,172,1965108563,144,5,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050114505,813,1,2,87,55,4s6f6ktui5q36clvqisqr6lvo,1,31.2,100,2017-09-26T12:10:40.944Z,2017-09-26T12:10:44Z,1788678691,212,19.3,1769173308,213,6.1,1775698531,56,Back,1420175282,140,49.3,1491554955,107,,1445301823,141,97.1,,,,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067164769,814,1,2,87,58,4s6f6ktui5q36clvqisqr6lvo,0,49.3,97.1,2017-09-26T12:10:44.392Z,2017-09-26T12:10:45Z,2096034752,168,,1643200172,212,9.9,1540183833,56,Left,1499382084,213,6.2,1235761857,141,95.4,2012783086,140,58.7,1453575930,3,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497769980,1042,1,2,87,59,5rurqie3qt1qav9ir5mkqinn,0,39.3,2.5,2017-09-26T12:10:45.692Z,2017-09-26T12:10:47Z,1985862869,1,,2008328606,141,8.0,2116406015,56,Right,1722445719,157,,1744533081,140,70.8,1448256456,213,0.1,1299286858,212,33.3,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854838194,173,43,2,88,1,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:46:18.690Z,2017-09-26T10:01:39Z,534573806,56,Right,395119170,212,0,1929833737,144,1,901565189,140,75.6,410404952,107,0,2057039805,213,1.6,756468964,141,0.0,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023709074,815,1,2,88,1,4s6f6ktui5q36clvqisqr6lvo,0,29,92.7,2017-09-26T12:10:47.320Z,2017-09-26T12:10:48Z,1415950505,3,,1540001041,213,5.2,2126520804,141,85.1,1498918409,56,Back,2074403699,140,31.7,1834735600,212,5.9,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361338201,1043,1,2,88,3,5rurqie3qt1qav9ir5mkqinn,0,71.7,18.2,2017-09-26T12:10:48.947Z,2017-09-26T12:10:50Z,1138889210,3,,2075102877,212,8.1,1724927788,56,Center,1224606342,140,77.8,1535713643,141,25.6,1495430031,213,0.7,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078199500,816,49,2,88,5,4s6f6ktui5q36clvqisqr6lvo,1,24.3,68.2,2017-09-26T12:10:50.986Z,2017-09-26T12:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9ss3qkqa6h7rf4ocipbu5evo5,E. Westwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263765545,817,1,2,88,5,4s6f6ktui5q36clvqisqr6lvo,1,24.3,68.2,2017-09-26T12:10:51.104Z,2017-09-26T12:10:52Z,1265698846,56,Back,1698045769,212,19.7,1200100706,213,0.7,1896024829,141,87.1,2141179953,140,38.5,,,,,,,,,,9ss3qkqa6h7rf4ocipbu5evo5,E. Westwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235614812,818,1,2,88,6,4s6f6ktui5q36clvqisqr6lvo,1,38.5,87.1,2017-09-26T12:10:52.673Z,2017-09-26T12:10:54Z,1216751542,56,Back,1202278048,140,27.2,1582712145,212,12.3,1469779688,213,2.9,1074093522,141,92.0,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926366426,819,1,2,88,8,4s6f6ktui5q36clvqisqr6lvo,0,27.2,92,2017-09-26T12:10:54.632Z,2017-09-26T12:10:55Z,1273772305,212,7.8,1409307591,213,0.3,1874717665,140,34.3,1853373870,56,Back,1760343044,141,95.4,,,,,,,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002752173,1044,49,2,88,10,5rurqie3qt1qav9ir5mkqinn,1,68,5.5,2017-09-26T12:10:56.180Z,2017-09-26T12:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085862610,1045,1,2,88,10,5rurqie3qt1qav9ir5mkqinn,1,68.3,5.5,2017-09-26T12:10:56.722Z,2017-09-26T12:10:57Z,1945508119,213,6.0,1164691347,212,8.2,1921313140,56,Right,1340350006,141,2.6,1538686081,140,75.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607574746,1046,1,2,88,11,5rurqie3qt1qav9ir5mkqinn,1,76,2.6,2017-09-26T12:10:57.722Z,2017-09-26T12:10:59Z,1168754012,141,17.9,2127330721,213,1.3,1757782835,212,10.9,1336381080,140,79.2,1627952636,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039935358,1047,1,2,88,13,5rurqie3qt1qav9ir5mkqinn,0,77.5,16.5,2017-09-26T12:10:59.755Z,2017-09-26T12:11:04Z,1826206001,213,5.4,2023467299,56,Right,1873670615,141,0.0,1946939205,212,16.5,1886689135,140,88.0,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641677810,820,5,2,88,18,4s6f6ktui5q36clvqisqr6lvo,1,11.1,101.8,2017-09-26T12:11:04.950Z,2017-09-26T12:17:30Z,1980049852,56,Back,1136716184,233,1048,,,,,,,,,,,,,,,,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182255285,1048,5,2,88,18,5rurqie3qt1qav9ir5mkqinn,0,88.9,-1.8,2017-09-26T12:11:04.950Z,2017-09-26T12:11:23Z,1547668370,233,820,1664298155,56,Right,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789476960,174,43,2,88,23,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:46:39.974Z,2017-09-26T10:01:38Z,1479992218,144,5,881495979,56,Back,349782560,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532188925,187,43,2,88,23,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:46:39.974Z,2017-09-26T10:01:38Z,1689638095,144,5,375266574,233,174,771800126,56,Back,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026752529,821,1,2,88,37,4s6f6ktui5q36clvqisqr6lvo,1,15.6,100,2017-09-26T12:11:22.768Z,2017-09-26T12:11:27Z,1916574469,141,96.3,1150703706,107,,1572128537,212,14.3,1952381276,56,Back,2120426510,213,6.0,1716429439,140,28.8,,,,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120417233,175,43,2,88,41,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:46:58.174Z,2017-09-26T10:01:37Z,1412623911,107,0,557027662,140,92.1,1931157973,56,Right,1708166091,144,1,1718789142,141,0.0,1015641522,212,0,117150870,213,1.6,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781836272,822,1,2,88,41,4s6f6ktui5q36clvqisqr6lvo,1,28.8,96.3,2017-09-26T12:11:27.100Z,2017-09-26T12:11:27Z,2013390714,213,6.2,1774719911,141,95.9,1486435714,3,,1532061014,212,4.7,1664441990,168,,1312155228,140,33.3,1557654310,56,Back,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272774619,823,61,2,88,42,4s6f6ktui5q36clvqisqr6lvo,0,33.3,95.9,2017-09-26T12:11:27.832Z,2017-09-26T12:11:28Z,1927246084,56,Back,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
