id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value
2167488647,540,1,2,73,15,mjejb0x57ms54j9ry6s8njwh,1,44.5,31.9,2019-11-25T14:58:15.396Z,2019-11-25T14:58:16Z,2248220049,141,13.5,2248220053,212,12.5,2248220047,140,43.9,2248220045,56,Back,2248220051,213,4.7,,,,,,,,,,db7kxwjwf61skjzh62i2l13h1,A. Hodson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488649,541,1,2,73,16,mjejb0x57ms54j9ry6s8njwh,1,43.9,13.5,2019-11-25T14:58:16.148Z,2019-11-25T14:58:19Z,2248220067,212,11.5,2248220065,213,2.0,2248220061,140,39.3,2248220063,141,28.9,2248220059,56,Back,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488651,542,50,2,73,19,mjejb0x57ms54j9ry6s8njwh,1,46,25.8,2019-11-25T14:58:19.052Z,2019-11-25T14:58:33Z,2248220191,233,862,2248220075,56,Back,2248220077,286,,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488653,862,7,2,73,19,5rurqie3qt1qav9ir5mkqinn,1,54,74.2,2019-11-25T14:58:19.253Z,2019-11-25T14:58:22Z,2248220093,285,,2248220091,56,Center,2248220095,233,542,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488655,863,49,2,73,22,5rurqie3qt1qav9ir5mkqinn,1,42.5,68.5,2019-11-25T14:58:21.919Z,2019-11-25T14:58:22Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488659,864,50,2,73,22,5rurqie3qt1qav9ir5mkqinn,1,43.4,70.2,2019-11-25T14:58:22.432Z,2019-11-25T14:58:23Z,2248220107,286,,2248220115,233,543,2248220105,56,Back,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488657,543,7,2,73,22,mjejb0x57ms54j9ry6s8njwh,0,56.6,29.8,2019-11-25T14:58:22.620Z,2019-11-25T14:58:23Z,2248220099,285,,2248220097,56,Center,2248220109,233,864,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488661,865,1,2,73,23,5rurqie3qt1qav9ir5mkqinn,1,42.5,68.2,2019-11-25T14:58:23.030Z,2019-11-25T14:58:26Z,2248220125,213,3.6,2248220121,140,17.7,2248220127,212,29.4,2248220123,141,48.1,2248220119,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488663,866,1,2,73,26,5rurqie3qt1qav9ir5mkqinn,1,17.7,48.1,2019-11-25T14:58:25.950Z,2019-11-25T14:58:27Z,2248220133,56,Back,2248220141,212,10.8,2248220137,141,41.5,2248220139,213,5.9,2248220135,140,27.1,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488671,867,1,2,73,29,5rurqie3qt1qav9ir5mkqinn,1,31.8,40,2019-11-25T14:58:29.510Z,2019-11-25T14:58:33Z,2248220179,56,Back,2248220181,140,33.7,2248220185,213,1.4,2248220187,212,15.4,2248220183,141,62.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488673,868,1,2,73,33,5rurqie3qt1qav9ir5mkqinn,0,37.3,65.5,2019-11-25T14:58:33.159Z,2019-11-25T14:58:35Z,2248220193,56,Left,2248220201,213,0.7,2248220199,1,,2248220195,140,66.2,2248220203,212,38.9,2248220197,141,100.0,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488677,544,5,2,73,35,mjejb0x57ms54j9ry6s8njwh,1,30.4,-1,2019-11-25T14:58:35.450Z,2019-11-25T15:19:14Z,2248220213,233,869,2248220211,347,,2248220209,56,Back,,,,,,,,,,,,,,,,db7kxwjwf61skjzh62i2l13h1,A. Hodson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488675,869,5,2,73,35,5rurqie3qt1qav9ir5mkqinn,0,69.6,101,2019-11-25T14:58:35.450Z,2019-11-25T14:58:37Z,2248220215,233,544,2248220207,347,,2248220205,56,Left,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488687,545,1,2,73,50,mjejb0x57ms54j9ry6s8njwh,1,24,0,2019-11-25T14:58:50.004Z,2019-11-25T14:58:52Z,2248220289,140,30.9,2248220287,56,Back,2248220291,141,9.4,2248220295,212,10.4,2248220293,213,0.8,2248220285,107,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488695,546,1,2,73,52,mjejb0x57ms54j9ry6s8njwh,1,30.9,9.4,2019-11-25T14:58:52.180Z,2019-11-25T14:58:54Z,2248220321,56,Back,2248220325,141,7.9,2248220323,140,22.3,2248220329,212,9.1,2248220327,213,3.3,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488697,547,1,2,73,54,mjejb0x57ms54j9ry6s8njwh,0,22.3,7.9,2019-11-25T14:58:54.293Z,2019-11-25T14:58:54Z,2248220341,1,,2248220345,212,33.1,2248220333,155,,2248220339,141,15.3,2248220337,140,53.5,2248220335,56,Right,2248220343,213,0.2,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488699,870,1,2,73,55,5rurqie3qt1qav9ir5mkqinn,1,47.2,81.7,2019-11-25T14:58:55.120Z,2019-11-25T14:58:57Z,2248220361,212,11.0,2248220353,56,Center,2248220359,213,5.5,2248220357,141,70.8,2248220355,140,54.9,2248220351,3,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488701,871,49,2,73,57,5rurqie3qt1qav9ir5mkqinn,1,54.9,70.8,2019-11-25T14:58:56.859Z,2019-11-25T14:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488703,872,1,2,73,57,5rurqie3qt1qav9ir5mkqinn,1,54.9,70.6,2019-11-25T14:58:57.096Z,2019-11-25T14:58:58Z,2248220373,212,16.4,2248220365,56,Back,2248220367,140,40.2,2248220371,213,3.5,2248220369,141,62.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488705,873,1,2,73,58,5rurqie3qt1qav9ir5mkqinn,1,40.2,62.6,2019-11-25T14:58:58.584Z,2019-11-25T14:59:01Z,2248220383,213,1.3,2248220385,212,9.1,2248220377,56,Back,2248220381,141,75.6,2248220379,140,42.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488707,874,1,2,74,1,5rurqie3qt1qav9ir5mkqinn,1,39.8,71.8,2019-11-25T14:59:01.409Z,2019-11-25T14:59:05Z,2248220395,213,4.0,2248220397,212,27.8,2248220389,56,Back,2248220393,141,40.4,2248220391,140,22.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488709,875,1,2,74,5,5rurqie3qt1qav9ir5mkqinn,1,24.8,37.9,2019-11-25T14:59:04.897Z,2019-11-25T14:59:08Z,2248220409,213,5.4,2248220407,141,5.5,2248220405,140,41.9,2248220411,212,28.4,2248220403,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488713,876,3,2,74,12,5rurqie3qt1qav9ir5mkqinn,0,57.3,26.9,2019-11-25T14:59:12.346Z,2019-11-25T14:59:13Z,2248220421,286,,2248220419,56,Center,2248220425,233,548,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488711,548,7,2,74,12,mjejb0x57ms54j9ry6s8njwh,0,42.7,73.1,2019-11-25T14:59:12.356Z,2019-11-25T14:59:13Z,2248220417,285,,2248220415,56,Back,2248220423,233,876,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488721,877,1,2,74,15,5rurqie3qt1qav9ir5mkqinn,1,45.4,16.5,2019-11-25T14:59:15.722Z,2019-11-25T14:59:19Z,2248220449,213,2.5,2248220447,141,41.5,2248220445,140,25.2,2248220451,212,27.2,2248220443,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488723,878,1,2,74,19,5rurqie3qt1qav9ir5mkqinn,1,25.2,41.5,2019-11-25T14:59:19.250Z,2019-11-25T14:59:21Z,2248220473,212,14.9,2248220465,56,Back,2248220467,140,32.2,2248220471,213,1.1,2248220469,141,60.5,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488733,879,1,2,74,22,5rurqie3qt1qav9ir5mkqinn,1,33,61.4,2019-11-25T14:59:22.322Z,2019-11-25T14:59:26Z,2248220489,141,96.9,2248220487,140,53.0,2248220493,212,32.0,2248220491,213,0.9,2248220485,56,Left,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488735,880,1,2,74,26,5rurqie3qt1qav9ir5mkqinn,1,47,94.8,2019-11-25T14:59:26.162Z,2019-11-25T14:59:32Z,2248220501,141,77.6,2248220505,212,11.8,2248220503,213,4.8,2248220499,140,48.5,2248220497,56,Back,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488737,881,1,2,74,32,5rurqie3qt1qav9ir5mkqinn,1,48.5,77.6,2019-11-25T14:59:32.499Z,2019-11-25T14:59:33Z,2248220515,213,0.8,2248220517,212,13.6,2248220511,140,57.6,2248220509,56,Left,2248220513,141,91.8,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488739,882,1,2,74,33,5rurqie3qt1qav9ir5mkqinn,1,57.6,91.8,2019-11-25T14:59:33.211Z,2019-11-25T14:59:34Z,2248220521,56,Center,2248220527,213,5.1,2248220529,212,12.5,2248220525,141,74.7,2248220523,140,62.0,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488741,883,1,2,74,34,5rurqie3qt1qav9ir5mkqinn,1,62,74.7,2019-11-25T14:59:33.923Z,2019-11-25T14:59:34Z,2248220539,213,2.7,2248220541,212,9.9,2248220537,141,80.8,2248220535,140,53.4,2248220533,56,Left,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488743,884,1,2,74,34,5rurqie3qt1qav9ir5mkqinn,1,53.4,80.8,2019-11-25T14:59:34.787Z,2019-11-25T14:59:36Z,2248220555,212,17.0,2248220549,140,38.5,2248220553,213,3.5,2248220547,56,Back,2248220551,141,70.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488745,885,1,2,74,36,5rurqie3qt1qav9ir5mkqinn,1,38.3,68.2,2019-11-25T14:59:36.643Z,2019-11-25T14:59:40Z,2248220559,56,Left,2248220563,141,84.2,2248220565,213,0.7,2248220567,212,17.0,2248220561,140,50.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488747,886,1,2,74,40,5rurqie3qt1qav9ir5mkqinn,1,51.3,82.1,2019-11-25T14:59:40.155Z,2019-11-25T14:59:46Z,2248220581,212,17.8,2248220575,140,64.7,2248220573,56,Center,2248220577,141,66.1,2248220579,213,5.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488749,887,1,2,74,46,5rurqie3qt1qav9ir5mkqinn,1,64.7,66.1,2019-11-25T14:59:46.300Z,2019-11-25T14:59:47Z,2248220591,213,2.2,2248220587,140,59.4,2248220593,212,9.5,2248220585,56,Center,2248220589,141,77.5,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488751,888,1,2,74,47,5rurqie3qt1qav9ir5mkqinn,1,59.4,77.5,2019-11-25T14:59:47.196Z,2019-11-25T14:59:48Z,2248220605,212,10.6,2248220597,56,Center,2248220603,213,5.9,2248220601,141,72.0,2248220599,140,68.8,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488753,889,1,2,74,48,5rurqie3qt1qav9ir5mkqinn,1,68.8,72,2019-11-25T14:59:47.868Z,2019-11-25T14:59:48Z,2248220615,213,3.1,2248220611,140,59.6,2248220609,56,Center,2248220613,141,72.1,2248220617,212,9.7,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488755,890,1,2,74,48,5rurqie3qt1qav9ir5mkqinn,0,59.6,72.1,2019-11-25T14:59:48.644Z,2019-11-25T14:59:50Z,2248220631,212,43.5,2248220623,140,100.0,2248220627,1,,2248220621,56,Center,2248220625,141,69.6,2248220629,213,6.2,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488759,549,5,2,74,50,mjejb0x57ms54j9ry6s8njwh,1,-0.8,31.8,2019-11-25T14:59:50.823Z,2019-11-25T15:19:14Z,2248220637,56,Back,2248220641,233,891,2248220639,346,,,,,,,,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488757,891,5,2,74,50,5rurqie3qt1qav9ir5mkqinn,0,100.8,68.2,2019-11-25T14:59:50.823Z,2019-11-25T14:59:52Z,2248220635,346,,2248220647,233,549,2248220633,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488765,550,1,2,74,59,mjejb0x57ms54j9ry6s8njwh,1,3.9,38.5,2019-11-25T14:59:58.941Z,2019-11-25T15:00:01Z,2248220651,124,,2248220661,212,15.1,2248220657,141,60.3,2248220653,56,Back,2248220665,237,,2248220655,140,6.7,2248220659,213,1.4,,,,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488767,551,1,2,75,1,mjejb0x57ms54j9ry6s8njwh,1,6.8,57,2019-11-25T15:00:01.141Z,2019-11-25T15:00:06Z,2248220669,140,25.3,2248220673,213,0.8,2248220671,141,84.8,2248220667,56,Back,2248220675,212,27.1,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488771,552,1,2,75,6,mjejb0x57ms54j9ry6s8njwh,0,32.2,84.4,2019-11-25T15:00:06.150Z,2019-11-25T15:00:12Z,2248220693,213,0.1,2248220687,140,100.0,2248220695,212,71.8,2248220691,1,,2248220689,141,90.6,2248220685,56,Left,2248220683,155,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488773,553,5,2,75,11,mjejb0x57ms54j9ry6s8njwh,0,100.4,90.1,2019-11-25T15:00:11.437Z,2019-11-25T15:19:15Z,2248220699,56,Left,2248220703,233,892,2248220701,346,,,,,,,,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488769,892,5,2,75,11,5rurqie3qt1qav9ir5mkqinn,1,-0.4,9.9,2019-11-25T15:00:11.437Z,2019-11-25T15:00:12Z,2248220679,56,Back,2248220697,233,553,2248220681,346,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488775,893,1,2,75,19,5rurqie3qt1qav9ir5mkqinn,1,5,40.3,2019-11-25T15:00:19.798Z,2019-11-25T15:00:23Z,2248220719,56,Back,2248220721,140,14.9,2248220725,213,5.6,2248220717,124,,2248220723,141,27.4,2248220731,237,,2248220727,212,13.6,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488777,894,1,2,75,23,5rurqie3qt1qav9ir5mkqinn,1,14.9,27.4,2019-11-25T15:00:23.158Z,2019-11-25T15:00:24Z,2248220739,213,1.3,2248220741,212,17.6,2248220733,56,Back,2248220737,141,52.5,2248220735,140,18.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488779,895,1,2,75,24,5rurqie3qt1qav9ir5mkqinn,1,18.8,52.5,2019-11-25T15:00:24.574Z,2019-11-25T15:00:28Z,2248220745,56,Back,2248220753,212,16.1,2248220749,141,29.1,2248220751,213,4.9,2248220747,140,21.3,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488783,896,1,2,75,28,5rurqie3qt1qav9ir5mkqinn,1,25.6,27.1,2019-11-25T15:00:28.438Z,2019-11-25T15:00:34Z,2248220773,141,8.2,2248220771,140,44.2,2248220775,213,5.7,2248220769,56,Back,2248220777,212,23.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488785,897,1,2,75,34,5rurqie3qt1qav9ir5mkqinn,1,44.2,8.2,2019-11-25T15:00:34.079Z,2019-11-25T15:00:35Z,2248220781,56,Back,2248220785,141,5.2,2248220789,212,6.6,2248220783,140,38.2,2248220787,213,3.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488787,898,1,2,75,35,5rurqie3qt1qav9ir5mkqinn,1,38.2,5.2,2019-11-25T15:00:35.623Z,2019-11-25T15:00:36Z,2248220797,141,21.8,2248220795,140,43.6,2248220793,56,Back,2248220801,212,12.6,2248220799,213,1.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488789,899,1,2,75,36,5rurqie3qt1qav9ir5mkqinn,1,43.6,21.8,2019-11-25T15:00:36.639Z,2019-11-25T15:00:39Z,2248220813,212,15.1,2248220809,141,41.8,2248220805,56,Back,2248220807,140,37.3,2248220811,213,2.0,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488791,900,1,2,75,39,5rurqie3qt1qav9ir5mkqinn,1,37.3,41.8,2019-11-25T15:00:39.127Z,2019-11-25T15:00:40Z,2248220819,140,37.1,2248220821,141,60.2,2248220823,213,1.6,2248220817,56,Back,2248220825,212,12.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488793,901,1,2,75,40,5rurqie3qt1qav9ir5mkqinn,1,37.1,60.2,2019-11-25T15:00:39.903Z,2019-11-25T15:00:43Z,2248220839,212,32.9,2248220837,213,0.7,2248220831,140,60.1,2248220833,141,93.0,2248220835,1,,2248220829,56,Left,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488795,902,1,2,75,43,5rurqie3qt1qav9ir5mkqinn,1,60.3,93.5,2019-11-25T15:00:43.215Z,2019-11-25T15:00:46Z,2248220851,212,11.6,2248220847,141,82.9,2248220849,213,5.6,2248220845,140,68.9,2248220843,56,Left,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488799,903,1,2,75,46,5rurqie3qt1qav9ir5mkqinn,1,67.4,83,2019-11-25T15:00:45.992Z,2019-11-25T15:00:51Z,2248220881,213,4.0,2248220879,1,,2248220877,141,42.4,2248220883,212,35.7,2248220875,140,45.9,2248220873,56,Back,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488801,904,1,2,75,51,5rurqie3qt1qav9ir5mkqinn,1,55.5,37.4,2019-11-25T15:00:51.728Z,2019-11-25T15:00:53Z,2248220891,141,9.4,2248220889,140,62.0,2248220893,213,5.1,2248220887,56,Right,2248220895,212,20.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488803,905,1,2,75,53,5rurqie3qt1qav9ir5mkqinn,0,62,9.2,2019-11-25T15:00:53.656Z,2019-11-25T15:00:54Z,2248220901,140,67.3,2248220899,56,Center,2248220903,141,29.4,2248220907,212,14.8,2248220905,213,1.2,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488805,554,1,2,75,55,mjejb0x57ms54j9ry6s8njwh,1,25.9,64.9,2019-11-25T15:00:55.117Z,2019-11-25T15:00:56Z,2248220917,212,10.2,2248220909,56,Back,2248220911,140,34.2,2248220913,141,72.6,2248220915,213,0.5,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488807,555,49,2,75,56,mjejb0x57ms54j9ry6s8njwh,1,34.2,72.6,2019-11-25T15:00:56.167Z,2019-11-25T15:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488809,556,1,2,75,56,mjejb0x57ms54j9ry6s8njwh,1,34.2,72.6,2019-11-25T15:00:56.213Z,2019-11-25T15:01:00Z,2248220923,140,22.1,2248220929,212,12.7,2248220927,213,3.2,2248220925,141,72.4,2248220921,56,Back,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488811,557,1,2,76,0,mjejb0x57ms54j9ry6s8njwh,1,23.7,75.9,2019-11-25T15:01:00.133Z,2019-11-25T15:01:02Z,2248220937,141,93.8,2248220939,213,1.7,2248220935,140,22.1,2248220933,56,Back,2248220941,212,12.3,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488817,558,1,2,76,2,mjejb0x57ms54j9ry6s8njwh,1,22.1,93.8,2019-11-25T15:01:01.917Z,2019-11-25T15:01:03Z,2248220967,212,11.4,2248220959,56,Back,2248220963,141,96.9,2248220961,140,32.8,2248220965,213,0.2,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488819,559,1,2,76,3,mjejb0x57ms54j9ry6s8njwh,1,32.8,96.9,2019-11-25T15:01:03.445Z,2019-11-25T15:01:05Z,2248220973,56,Back,2248220977,141,83.9,2248220979,213,3.9,2248220981,212,12.8,2248220975,140,24.0,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488821,560,1,2,76,5,mjejb0x57ms54j9ry6s8njwh,0,24,83.9,2019-11-25T15:01:05.095Z,2019-11-25T15:01:06Z,2248220993,212,6.9,2248220989,141,91.7,2248220987,140,19.8,2248220991,213,2.3,2248220985,56,Back,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488823,906,8,2,76,6,5rurqie3qt1qav9ir5mkqinn,1,73.4,11.6,2019-11-25T15:01:06.290Z,2019-11-25T15:01:06Z,2248220995,56,Right,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488825,561,1,2,76,10,mjejb0x57ms54j9ry6s8njwh,1,27.9,82.1,2019-11-25T15:01:10.525Z,2019-11-25T15:01:11Z,2248221001,140,38.6,2248221003,141,81.5,2248220999,56,Back,2248221005,213,6.2,2248221007,212,11.2,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488827,562,1,2,76,11,mjejb0x57ms54j9ry6s8njwh,1,38.6,81.5,2019-11-25T15:01:11.517Z,2019-11-25T15:01:13Z,2248221013,140,35.2,2248221017,213,2.0,2248221015,141,93.5,2248221011,56,Back,2248221019,212,8.9,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167488829,563,1,2,76,13,mjejb0x57ms54j9ry6s8njwh,0,35.2,93.5,2019-11-25T15:01:13.260Z,2019-11-25T15:01:14Z,2248221023,56,Back,2248221037,236,,2248221041,286,,2248221027,141,93.2,2248221039,233,907,2248221025,140,38.1,2248221029,213,6.2,2248221031,212,3.1,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
