id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value
2181183579,750,1,2,76,15,5rurqie3qt1qav9ir5mkqinn,1,53.3,30.6,2020-02-03T14:49:28.637Z,2020-02-03T14:49:30Z,2316877351,56,Back,2316877353,140,45.7,2316877357,213,2.1,2316877359,212,15.5,2316877355,141,50.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2181183587,751,1,2,76,17,5rurqie3qt1qav9ir5mkqinn,0,47,50.4,2020-02-03T14:49:30.015Z,2020-02-03T14:49:32Z,2316877397,213,0.8,2316877399,212,31.4,2316877389,155,,2316877393,140,67.2,2316877395,141,84.5,2316877391,56,Left,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181183597,652,4,2,76,20,36tr17foeaf9ejjmt2txuoy3y,1,28,12.2,2020-02-03T14:49:33.109Z,2020-02-03T14:49:36Z,2316877437,10,,2316877439,56,Back,2316877441,152,,2316877443,285,,2316877445,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181183593,752,4,2,76,20,5rurqie3qt1qav9ir5mkqinn,0,72,87.8,2020-02-03T14:49:33.109Z,2020-02-03T14:49:36Z,2316877419,152,,2316877415,10,,2316877421,286,,2316877417,56,Left,2316877447,233,652,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183607,753,17,2,76,24,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-02-03T14:49:37.274Z,2020-02-03T14:49:40Z,2316877487,10,243,2316877485,31,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183661,653,1,2,76,51,36tr17foeaf9ejjmt2txuoy3y,1,26.1,9.8,2020-02-03T14:50:04.756Z,2020-02-03T14:50:07Z,2316877767,196,,2316877777,1,,2316877771,56,Left,2316877779,213,1.1,2316877781,212,62.4,2316877769,152,,2316877763,5,,2316877775,141,92.0,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,2316877765,155,,2316877773,140,,,,,,,,,52.5,,,,,,,,
2181183665,654,1,2,76,54,36tr17foeaf9ejjmt2txuoy3y,1,44.7,87.1,2020-02-03T14:50:07.305Z,2020-02-03T14:50:08Z,2316877803,140,30.6,2316877809,212,17.3,2316877801,56,Back,2316877805,141,73.8,2316877807,213,3.7,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183677,655,1,2,76,55,36tr17foeaf9ejjmt2txuoy3y,1,29.7,73.5,2020-02-03T14:50:08.330Z,2020-02-03T14:50:10Z,2316877865,212,11.2,2316877861,141,69.6,2316877863,213,3.4,2316877859,140,19.3,2316877857,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181183683,656,1,2,76,57,36tr17foeaf9ejjmt2txuoy3y,1,19.4,69.6,2020-02-03T14:50:10.465Z,2020-02-03T14:50:15Z,2316877907,141,63.9,2316877905,140,2.1,2316877903,56,Back,2316877911,212,18.6,2316877909,213,3.4,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181183687,658,1,2,77,2,36tr17foeaf9ejjmt2txuoy3y,1,2.1,63.9,2020-02-03T14:50:15.547Z,2020-02-03T14:50:18Z,2316877943,212,35.9,2316877933,56,Back,2316877929,157,,2316877937,141,96.6,2316877939,1,,2316877935,140,29.0,2316877941,213,0.7,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
2181183689,659,1,2,77,5,36tr17foeaf9ejjmt2txuoy3y,0,29,96.8,2020-02-03T14:50:18.529Z,2020-02-03T14:50:19Z,2316877951,140,32.0,2316877955,213,5.6,2316877953,141,93.2,2316877957,212,4.0,2316877949,56,Back,2316877947,3,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183691,754,49,2,77,8,5rurqie3qt1qav9ir5mkqinn,1,66.1,5.2,2020-02-03T14:50:20.856Z,2020-02-03T14:50:20Z,,,,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181183693,755,1,2,77,8,5rurqie3qt1qav9ir5mkqinn,0,66.1,5.2,2020-02-03T14:50:21.294Z,2020-02-03T14:50:23Z,2316877973,140,68.5,2316877977,213,1.1,2316877975,141,11.7,2316877979,212,5.1,2316877991,233,660,2316877993,286,,2316877989,236,,2316877971,56,Right,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181183695,660,74,2,77,8,36tr17foeaf9ejjmt2txuoy3y,1,32.5,89.1,2020-02-03T14:50:21.304Z,2020-02-03T15:00:19Z,2316877999,233,755,2316877981,56,Back,2316877983,285,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181183697,661,61,2,77,11,36tr17foeaf9ejjmt2txuoy3y,1,28.7,84.4,2020-02-03T14:50:23.900Z,2020-02-03T14:50:24Z,2316878025,56,Back,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183701,662,49,2,77,12,36tr17foeaf9ejjmt2txuoy3y,1,31.7,76.9,2020-02-03T14:50:25.379Z,2020-02-03T14:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181183703,663,1,2,77,13,36tr17foeaf9ejjmt2txuoy3y,0,38.5,76.3,2020-02-03T14:50:26.578Z,2020-02-03T14:50:27Z,2316878057,212,2.5,2316878053,141,76.3,2316878049,56,Back,2316878051,140,40.9,2316878055,213,0,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181183707,756,61,2,77,16,5rurqie3qt1qav9ir5mkqinn,1,56.4,28,2020-02-03T14:50:28.983Z,2020-02-03T14:50:29Z,2316878081,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181183723,664,1,2,77,21,36tr17foeaf9ejjmt2txuoy3y,1,81.7,53,2020-02-03T14:50:34.698Z,2020-02-03T14:50:47Z,2316878187,213,5.1,2316878381,210,,2316878183,140,87.6,2316878181,56,Center,2316878189,212,15.1,2316878185,141,32.7,2316878383,154,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,1,,,,,,,,,,,,,,,,,,,,,,
2181183727,665,15,2,77,24,36tr17foeaf9ejjmt2txuoy3y,1,87.7,32.8,2020-02-03T14:50:36.946Z,2020-02-03T14:50:47Z,2316878389,55,664,2316878391,328,,2316878325,82,,2316878387,154,,2316878199,63,,2316878321,20,,2316878395,147,34.3,2316878203,56,Center,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,2316878201,22,,2316878385,29,2316878393,146,88.6,2316878327,233,,,,,757,,,,,,,
2181183725,757,10,2,77,24,5rurqie3qt1qav9ir5mkqinn,1,11.5,60.9,2020-02-03T14:50:37.365Z,2020-02-03T14:50:43Z,2316878195,56,Back,2316878193,94,,2316878331,233,665,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183741,666,5,2,77,27,36tr17foeaf9ejjmt2txuoy3y,1,69,-1.8,2020-02-03T14:50:40.566Z,2020-02-03T15:10:41Z,2316878319,347,,2316878317,56,Right,2316878329,233,758,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183737,758,5,2,77,27,5rurqie3qt1qav9ir5mkqinn,0,31,101.8,2020-02-03T14:50:40.566Z,2020-02-03T14:50:43Z,2316878305,347,,2316878303,56,Back,2316878333,233,666,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183759,667,1,2,77,43,36tr17foeaf9ejjmt2txuoy3y,1,66.1,0,2020-02-03T14:50:55.774Z,2020-02-03T14:51:12Z,2316878525,213,0.8,2316878527,212,11.5,2316878521,140,74.0,2316878523,141,9.7,2316878519,56,Right,2316878517,107,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183763,668,1,2,77,44,36tr17foeaf9ejjmt2txuoy3y,1,74.7,9.8,2020-02-03T14:50:56.774Z,2020-02-03T14:51:17Z,2316878545,141,2.8,2316878549,212,8.7,2316878557,156,,2316878541,56,Right,2316878543,140,67.8,2316878547,213,3.7,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183783,671,1,2,77,45,36tr17foeaf9ejjmt2txuoy3y,0,61.3,2.8,2020-02-03T14:50:57.774Z,2020-02-03T14:51:18Z,2316878667,213,0.1,2316878685,286,,2316878661,56,Right,2316878683,233,759,2316878669,212,2.2,2316878681,236,,2316878665,141,3.2,2316878663,140,63.4,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183769,759,74,2,77,45,5rurqie3qt1qav9ir5mkqinn,1,25.7,98,2020-02-03T14:50:57.784Z,2020-02-03T15:00:19Z,2316878695,233,671,2316878571,56,Back,2316878573,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183771,669,61,2,77,46,36tr17foeaf9ejjmt2txuoy3y,1,67.8,2.8,2020-02-03T14:50:58.774Z,2020-02-03T14:51:18Z,2316878575,56,Right,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183773,670,5,2,77,47,36tr17foeaf9ejjmt2txuoy3y,0,70.8,-1.5,2020-02-03T14:51:00.611Z,2020-02-03T14:51:18Z,2316878811,233,760,2316878583,56,Right,2316878585,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183791,760,5,2,77,47,5rurqie3qt1qav9ir5mkqinn,1,29.2,101.5,2020-02-03T14:51:00.611Z,2020-02-03T15:10:42Z,2316878809,233,670,2316878805,56,Back,2316878807,347,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183793,761,1,2,78,3,5rurqie3qt1qav9ir5mkqinn,0,27.1,100,2020-02-03T14:51:15.870Z,2020-02-03T14:51:23Z,2316878829,213,6.1,2316878831,212,18.0,2316878821,107,,2316878825,140,43.8,2316878823,56,Back,2316878827,141,96.3,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183815,672,1,2,78,6,36tr17foeaf9ejjmt2txuoy3y,1,53.9,4.7,2020-02-03T14:51:19.125Z,2020-02-03T14:51:24Z,2316878935,157,,2316878937,56,Center,2316878945,213,1.0,2316878943,1,,2316878939,140,67.1,2316878941,141,39.1,2316878947,212,27.2,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181183817,673,49,2,78,9,36tr17foeaf9ejjmt2txuoy3y,1,67,35.7,2020-02-03T14:51:22.356Z,2020-02-03T14:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183837,762,45,2,78,9,5rurqie3qt1qav9ir5mkqinn,0,31.8,70.8,2020-02-03T14:51:22.664Z,2020-02-03T15:10:39Z,2316879017,56,Back,2316879035,233,674,2316879019,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2181183829,674,3,2,78,9,36tr17foeaf9ejjmt2txuoy3y,1,68.2,29.2,2020-02-03T14:51:22.674Z,2020-02-03T14:51:28Z,2316878993,286,,2316879029,233,762,2316878991,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183839,675,1,2,78,11,36tr17foeaf9ejjmt2txuoy3y,1,67.5,18.8,2020-02-03T14:51:23.946Z,2020-02-03T14:51:30Z,2316879037,56,Right,2316879045,212,6.6,2316879039,140,68.7,2316879043,213,4.9,2316879041,141,9.2,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181183847,676,1,2,78,12,36tr17foeaf9ejjmt2txuoy3y,1,68.7,9.2,2020-02-03T14:51:25.370Z,2020-02-03T14:51:31Z,2316879089,213,2.2,2316879083,56,Center,2316879091,212,12.9,2316879087,141,24.4,2316879085,140,61.4,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183859,677,1,2,78,15,36tr17foeaf9ejjmt2txuoy3y,1,65.8,23.1,2020-02-03T14:51:27.891Z,2020-02-03T14:51:35Z,2316879169,212,10.9,2316879163,140,70.5,2316879165,141,8.8,2316879167,213,5.2,2316879161,56,Right,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181183867,678,1,2,78,17,36tr17foeaf9ejjmt2txuoy3y,1,70.9,8.9,2020-02-03T14:51:30.090Z,2020-02-03T14:51:38Z,2316879215,140,81.8,2316879221,212,12.3,2316879213,56,Right,2316879217,141,2.3,2316879219,213,5.9,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183869,679,1,2,78,19,36tr17foeaf9ejjmt2txuoy3y,1,81.8,2.3,2020-02-03T14:51:32.474Z,2020-02-03T14:51:38Z,2316879231,213,3.0,2316879227,140,71.2,2316879233,212,11.2,2316879229,141,4.6,2316879225,56,Right,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181183871,680,1,2,78,20,36tr17foeaf9ejjmt2txuoy3y,0,71.2,4.6,2020-02-03T14:51:33.626Z,2020-02-03T14:51:39Z,2316879243,140,78.8,2316879247,213,6.1,2316879241,56,Right,2316879249,212,8.1,2316879245,141,2.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183873,763,1,2,78,22,5rurqie3qt1qav9ir5mkqinn,0,18.8,96,2020-02-03T14:51:35.199Z,2020-02-03T14:51:40Z,2316879267,157,,2316879279,212,17.0,2316879277,213,0.2,2316879275,1,,2316879273,141,100.0,2316879271,140,34.5,2316879269,56,Back,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183889,681,5,2,78,22,36tr17foeaf9ejjmt2txuoy3y,1,65.4,-2,2020-02-03T14:51:35.736Z,2020-02-03T15:10:42Z,2316879507,347,,2316879505,56,Right,2316879511,233,764,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183875,764,5,2,78,22,5rurqie3qt1qav9ir5mkqinn,0,34.6,102,2020-02-03T14:51:35.736Z,2020-02-03T14:52:00Z,2316879515,233,681,2316879281,56,Back,2316879283,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183891,682,1,2,78,46,36tr17foeaf9ejjmt2txuoy3y,1,69.1,0,2020-02-03T14:51:59.474Z,2020-02-03T14:52:02Z,2316879527,56,Right,2316879529,140,83.0,2316879525,107,,2316879533,213,0.7,2316879531,141,17.9,2316879535,212,19.9,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183893,683,1,2,78,49,36tr17foeaf9ejjmt2txuoy3y,0,83.3,19.4,2020-02-03T14:52:01.970Z,2020-02-03T14:52:04Z,2316879553,56,Center,2316879561,212,11.8,2316879559,213,0.8,2316879549,3,,2316879555,140,91.3,2316879557,141,31.6,2316879551,168,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181183895,765,49,2,78,50,5rurqie3qt1qav9ir5mkqinn,1,2.3,70.2,2020-02-03T14:52:03.201Z,2020-02-03T14:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181183907,766,1,2,78,51,5rurqie3qt1qav9ir5mkqinn,0,4.3,71.5,2020-02-03T14:52:04.615Z,2020-02-03T14:52:08Z,2316879635,213,0.4,2316879629,56,Back,2316879633,141,82.6,2316879631,140,20.0,2316879637,212,18.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181183915,684,61,2,78,54,36tr17foeaf9ejjmt2txuoy3y,0,78.8,16.5,2020-02-03T14:52:07.682Z,2020-02-03T14:52:08Z,2316879659,56,Right,,,,,,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183921,767,1,2,78,55,5rurqie3qt1qav9ir5mkqinn,0,13.5,78.1,2020-02-03T14:52:07.833Z,2020-02-03T14:52:10Z,2316879689,56,Back,2316879687,157,,2316879699,212,25.9,2316879695,1,,2316879693,141,100.0,2316879697,213,0.7,2316879691,140,32.7,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183965,685,5,2,78,56,36tr17foeaf9ejjmt2txuoy3y,1,65.3,-1.8,2020-02-03T14:52:08.930Z,2020-02-03T15:10:42Z,2316879991,233,768,2316879979,56,Right,2316879981,347,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183923,768,5,2,78,56,5rurqie3qt1qav9ir5mkqinn,0,34.7,101.8,2020-02-03T14:52:08.930Z,2020-02-03T14:52:27Z,2316879705,56,Back,2316880007,233,685,2316879707,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183971,686,1,2,79,13,36tr17foeaf9ejjmt2txuoy3y,0,65.7,0,2020-02-03T14:52:26.026Z,2020-02-03T14:52:29Z,2316880023,213,0.5,2316880021,1,,2316880025,212,26.6,2316880019,141,15.9,2316880013,107,,2316880015,56,Right,2316880017,140,88.2,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181183973,769,61,2,79,17,5rurqie3qt1qav9ir5mkqinn,1,10.9,83.5,2020-02-03T14:52:30.008Z,2020-02-03T14:52:30Z,2316880057,56,Back,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181183975,687,45,2,79,18,36tr17foeaf9ejjmt2txuoy3y,0,78.8,7.3,2020-02-03T14:52:30.968Z,2020-02-03T15:10:39Z,2316880073,56,Right,2316880171,233,772,2316880077,286,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
2181183983,772,3,2,79,18,5rurqie3qt1qav9ir5mkqinn,1,21.2,92.7,2020-02-03T14:52:30.978Z,2020-02-03T14:52:36Z,2316880145,233,687,2316880133,56,Back,2316880135,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183979,770,49,2,79,18,5rurqie3qt1qav9ir5mkqinn,1,16.9,85.3,2020-02-03T14:52:31.089Z,2020-02-03T14:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181183981,771,1,2,79,18,5rurqie3qt1qav9ir5mkqinn,1,19.6,84.5,2020-02-03T14:52:31.334Z,2020-02-03T14:52:35Z,2316880129,212,4.6,2316880123,140,17.3,2316880125,141,90.2,2316880127,213,2.1,2316880121,56,Back,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181183989,773,1,2,79,19,5rurqie3qt1qav9ir5mkqinn,1,24.1,93.8,2020-02-03T14:52:32.630Z,2020-02-03T14:52:39Z,2316880207,141,68.4,2316880211,212,25.1,2316880205,140,41.5,2316880209,213,5.5,2316880203,56,Back,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181183991,774,1,2,79,23,5rurqie3qt1qav9ir5mkqinn,1,41.6,68.4,2020-02-03T14:52:35.982Z,2020-02-03T14:52:39Z,2316880225,212,10.6,2316880219,140,51.0,2316880221,141,74.2,2316880223,213,0.4,2316880217,56,Center,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2181183993,775,61,2,79,23,5rurqie3qt1qav9ir5mkqinn,0,51.6,68.5,2020-02-03T14:52:36.686Z,2020-02-03T14:52:39Z,2316880229,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2181183995,688,49,2,79,24,36tr17foeaf9ejjmt2txuoy3y,1,53.2,43,2020-02-03T14:52:37.036Z,2020-02-03T14:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181184003,689,1,2,79,24,36tr17foeaf9ejjmt2txuoy3y,1,53.2,43,2020-02-03T14:52:37.186Z,2020-02-03T14:52:41Z,2316880283,212,17.3,2316880275,56,Back,2316880281,213,2.5,2316880279,141,57.9,2316880277,140,39.9,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181184009,690,1,2,79,25,36tr17foeaf9ejjmt2txuoy3y,1,39.9,57.9,2020-02-03T14:52:38.346Z,2020-02-03T14:52:45Z,2316880335,141,79.3,2316880337,213,0.8,2316880339,212,20.8,2316880331,56,Left,2316880333,140,54.1,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181184011,691,3,2,79,29,36tr17foeaf9ejjmt2txuoy3y,0,52.8,91.2,2020-02-03T14:52:42.466Z,2020-02-03T14:52:46Z,2316880343,56,Back,2316880345,286,,2316880375,233,776,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181184015,776,7,2,79,29,5rurqie3qt1qav9ir5mkqinn,1,47.2,8.8,2020-02-03T14:52:42.476Z,2020-02-03T14:52:49Z,2316880371,233,691,2316880357,167,,2316880361,285,,2316880359,56,Back,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181184013,692,5,2,79,30,36tr17foeaf9ejjmt2txuoy3y,1,48,102,2020-02-03T14:52:43.571Z,2020-02-03T14:52:46Z,2316880351,347,,2316880349,56,Back,2316880369,233,777,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181184017,777,5,2,79,30,5rurqie3qt1qav9ir5mkqinn,0,52,-2,2020-02-03T14:52:43.571Z,2020-02-03T15:10:42Z,2316880373,233,692,2316880367,347,,2316880365,56,Right,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181184029,693,1,2,79,38,36tr17foeaf9ejjmt2txuoy3y,1,48,100,2020-02-03T14:52:51.482Z,2020-02-03T14:52:56Z,2316880521,140,27.9,2316880527,213,3.6,2316880519,56,Back,2316880517,107,,2316880525,1,,2316880523,141,85.9,2316880529,212,23.6,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181184031,694,1,2,79,41,36tr17foeaf9ejjmt2txuoy3y,1,29.1,81.8,2020-02-03T14:52:54.710Z,2020-02-03T14:52:57Z,2316880543,213,5.8,2316880537,140,62.6,2316880533,155,,2316880535,56,Center,2316880541,1,,2316880539,141,56.0,2316880545,212,39.3,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181184035,695,1,2,79,44,36tr17foeaf9ejjmt2txuoy3y,0,62.6,55.4,2020-02-03T14:52:57.643Z,2020-02-03T14:52:58Z,2316880571,56,Center,2316880575,141,47.8,2316880579,212,8.5,2316880577,213,5.6,2316880569,168,,2316880567,3,,2316880573,140,69.0,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181184039,778,49,2,79,46,5rurqie3qt1qav9ir5mkqinn,1,32,57.2,2020-02-03T14:52:59.640Z,2020-02-03T14:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181184045,779,1,2,79,47,5rurqie3qt1qav9ir5mkqinn,1,33.2,56.7,2020-02-03T14:52:59.959Z,2020-02-03T14:53:01Z,2316880647,141,34.9,2316880643,56,Back,2316880645,140,42.6,2316880651,212,17.8,2316880649,213,5.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
