id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId
2157498553,358,10,1,38,50,spi3g782q7m4evjxn1sv6cfa,1,8.5,57,2019-10-14T10:06:01.599Z,2019-10-14T10:06:04Z,2198193135,94,,2198193163,233,463,2198193137,56,Back,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157498567,359,52,1,38,52,spi3g782q7m4evjxn1sv6cfa,1,4.5,46.7,2019-10-14T10:06:03.433Z,2019-10-14T10:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157498597,360,4,1,38,58,spi3g782q7m4evjxn1sv6cfa,1,12.8,52.6,2019-10-14T10:06:10.393Z,2019-10-14T10:06:43Z,2198193353,285,,2198193347,12,,2198193351,241,,2198193349,56,Back,2198193413,233,464,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157498607,464,4,1,38,58,5rurqie3qt1qav9ir5mkqinn,0,87.2,47.4,2019-10-14T10:06:10.393Z,2019-10-14T10:06:42Z,2198193403,56,Center,2198193401,12,,2198193429,233,360,2198193407,286,,2198193405,241,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
2157498711,362,27,1,39,22,spi3g782q7m4evjxn1sv6cfa,1,0,0,2019-10-14T10:06:33.433Z,2019-10-14T10:06:51Z,2198193917,233,466,2198193909,53,6fi5hacjc8lj8zej0d2lfq66t,2198193907,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157498705,466,27,1,39,22,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-10-14T10:06:33.433Z,2019-10-14T10:15:15Z,2198193919,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157498677,465,17,1,39,22,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-10-14T10:06:33.933Z,2019-10-14T10:06:36Z,2198193787,12,,2198193785,31,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
2157498965,363,28,1,40,32,spi3g782q7m4evjxn1sv6cfa,1,0,0,2019-10-14T10:07:43.725Z,2019-10-14T10:07:47Z,2198195191,233,467,2198195105,55,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157498981,467,28,1,40,32,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-10-14T10:07:43.725Z,2019-10-14T10:07:48Z,2198195179,55,466,2198195193,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157499031,364,1,1,40,42,spi3g782q7m4evjxn1sv6cfa,0,18.2,49.3,2019-10-14T10:07:53.482Z,2019-10-14T10:07:58Z,2198195415,157,,2198195429,212,71.7,2198195421,140,86.5,2198195417,241,,2198195425,1,,2198195413,5,,2198195427,213,6.3,2198195419,56,Center,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,2198195423,141,46.3,,,,,,,,,,,,,,,,,,,,,
2157499033,468,49,1,40,46,5rurqie3qt1qav9ir5mkqinn,1,12.5,54.6,2019-10-14T10:07:58.412Z,2019-10-14T10:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157499075,469,1,1,40,50,5rurqie3qt1qav9ir5mkqinn,1,15.9,61.2,2019-10-14T10:08:02.187Z,2019-10-14T10:08:07Z,2198195661,212,17.7,2198195659,213,4.6,2198195657,141,35.2,2198195655,140,14.8,2198195653,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157499093,470,1,1,40,55,5rurqie3qt1qav9ir5mkqinn,0,15.9,26.5,2019-10-14T10:08:07.117Z,2019-10-14T10:08:10Z,2198195761,1,,2198195755,56,Right,2198195753,155,,2198195765,212,57.6,2198195763,213,6.1,2198195759,141,14.4,2198195757,140,70.2,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157499089,365,49,1,40,58,spi3g782q7m4evjxn1sv6cfa,1,33,89.6,2019-10-14T10:08:09.818Z,2019-10-14T10:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
2157499109,366,1,1,41,0,spi3g782q7m4evjxn1sv6cfa,1,31.4,85.1,2019-10-14T10:08:11.657Z,2019-10-14T10:08:16Z,2198195855,213,4.1,2198195857,212,28.5,2198195853,141,51.9,2198195851,140,14.8,2198195849,56,Back,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
2157499119,367,1,1,41,4,spi3g782q7m4evjxn1sv6cfa,0,18.4,50,2019-10-14T10:08:16.393Z,2019-10-14T10:08:20Z,2198195913,213,0.6,2198195915,212,53.5,2198195905,56,Left,2198195911,1,,2198195909,141,95.6,2198195907,140,59.9,2198195903,155,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157499131,471,43,1,41,8,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-10-14T10:08:20.053Z,2019-10-14T10:08:23Z,2198196011,144,49,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157499147,472,1,1,41,9,5rurqie3qt1qav9ir5mkqinn,0,41.2,2.8,2019-10-14T10:08:20.942Z,2019-10-14T10:08:21Z,2198195967,141,0.0,2198195971,212,8.3,2198195969,213,5.9,2198195965,140,48.5,2198195961,155,,2198195963,56,Back,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157499161,368,5,1,41,9,spi3g782q7m4evjxn1sv6cfa,1,52.6,101.8,2019-10-14T10:08:21.286Z,2019-10-14T10:35:33Z,2198196037,56,Left,2198196051,233,473,2198196039,347,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157499149,473,5,1,41,9,5rurqie3qt1qav9ir5mkqinn,0,47.4,-1.8,2019-10-14T10:08:21.286Z,2019-10-14T10:08:25Z,2198195975,347,,2198196053,233,368,2198195973,56,Back,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157499171,369,1,1,41,13,spi3g782q7m4evjxn1sv6cfa,1,55.2,100,2019-10-14T10:08:24.792Z,2019-10-14T10:08:28Z,2198196069,140,47.3,2198196067,56,Back,2198196071,141,92.9,2198196075,212,10.2,2198196073,213,3.8,2198196065,107,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157499173,370,4,1,41,17,spi3g782q7m4evjxn1sv6cfa,1,43.9,95.4,2019-10-14T10:08:28.520Z,2019-10-14T10:08:31Z,2198196087,286,,2198196079,13,,2198196081,56,Back,2198196085,265,,2198196083,152,,2198196127,233,474,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157499177,474,4,1,41,17,5rurqie3qt1qav9ir5mkqinn,0,56.1,4.6,2019-10-14T10:08:28.520Z,2019-10-14T10:08:31Z,2198196129,233,370,2198196103,56,Right,2198196101,13,,2198196105,152,,2198196109,285,,2198196107,265,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157499315,372,1,1,41,44,spi3g782q7m4evjxn1sv6cfa,0,37.4,95.9,2019-10-14T10:08:56.409Z,2019-10-14T10:09:00Z,2198196707,140,100.0,2198196705,56,Left,2198196699,5,,2198196701,155,,2198196709,141,79.9,2198196713,213,6.1,2198196703,152,,2198196715,212,67.7,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,2198196711,1,,,,,,,,,,,,,,,,,,,,,,
2157499319,373,5,1,41,47,spi3g782q7m4evjxn1sv6cfa,0,101,81.1,2019-10-14T10:08:59.405Z,2019-10-14T10:35:33Z,2198196731,56,Left,2198196733,346,,2198196745,233,475,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157499307,475,5,1,41,47,5rurqie3qt1qav9ir5mkqinn,1,-1,18.9,2019-10-14T10:08:59.405Z,2019-10-14T10:09:00Z,2198196683,346,,2198196681,56,Back,2198196729,233,373,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157499419,476,1,1,42,13,5rurqie3qt1qav9ir5mkqinn,0,5,41.2,2019-10-14T10:09:25.270Z,2019-10-14T10:09:30Z,2198197247,213,6.2,2198197253,74,,2198197249,212,46.4,2198197237,124,,2198197245,1,,2198197243,141,36.9,2198197241,140,49.1,2198197239,56,Back,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157499425,477,44,1,42,17,5rurqie3qt1qav9ir5mkqinn,0,48.9,37.5,2019-10-14T10:09:28.638Z,2019-10-14T10:15:03Z,2198197289,285,,2198197287,56,Back,2198203329,233,374,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157499413,374,44,1,42,17,spi3g782q7m4evjxn1sv6cfa,1,51.1,62.5,2019-10-14T10:09:28.648Z,2019-10-14T10:09:30Z,2198197211,286,,2198197297,233,477,2198197209,56,Center,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157499415,375,1,1,42,17,spi3g782q7m4evjxn1sv6cfa,0,51.2,62.7,2019-10-14T10:09:29.144Z,2019-10-14T10:09:30Z,2198197223,212,10.9,2198197221,213,6.2,2198197215,56,Center,2198197213,3,,2198197217,140,61.5,2198197219,141,61.1,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157499463,478,1,1,42,20,5rurqie3qt1qav9ir5mkqinn,1,43.3,43,2019-10-14T10:09:32.101Z,2019-10-14T10:09:34Z,2198197393,56,Back,2198197397,141,52.1,2198197395,140,31.1,2198197401,212,14.2,2198197399,213,2.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,
2157499483,479,1,1,42,23,5rurqie3qt1qav9ir5mkqinn,1,33.6,47.5,2019-10-14T10:09:34.823Z,2019-10-14T10:09:39Z,2198197507,212,37.1,2198197505,213,5.5,2198197503,1,,2198197497,56,Right,2198197499,140,58.7,2198197501,141,9.2,2198197493,155,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499477,376,44,1,42,26,spi3g782q7m4evjxn1sv6cfa,0,49.8,60.9,2019-10-14T10:09:37.727Z,2019-10-14T10:15:03Z,2198197517,233,480,2198197519,285,,2198197469,56,Center,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157499485,480,44,1,42,26,5rurqie3qt1qav9ir5mkqinn,1,50.2,39.1,2019-10-14T10:09:37.737Z,2019-10-14T10:09:39Z,2198197513,286,,2198197511,56,Right,2198197515,233,376,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157499489,481,1,1,42,27,5rurqie3qt1qav9ir5mkqinn,0,58.7,9.2,2019-10-14T10:09:39.117Z,2019-10-14T10:09:40Z,2198197521,3,,2198197523,56,Right,2198197531,212,6.0,2198197527,141,17.1,2198197529,213,1.1,2198197525,140,61.3,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157499487,377,49,1,42,28,spi3g782q7m4evjxn1sv6cfa,1,31.3,79.9,2019-10-14T10:09:39.738Z,2019-10-14T10:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
2157499493,378,1,1,42,28,spi3g782q7m4evjxn1sv6cfa,1,31.3,79.9,2019-10-14T10:09:39.800Z,2019-10-14T10:09:42Z,2198197557,212,14.5,2198197553,141,87.4,2198197549,56,Back,2198197555,213,0.4,2198197551,140,44.2,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
2157499501,379,1,1,42,30,spi3g782q7m4evjxn1sv6cfa,1,44.2,87.4,2019-10-14T10:09:42.201Z,2019-10-14T10:09:43Z,2198197611,141,80.9,2198197615,212,7.5,2198197609,140,38.4,2198197607,56,Back,2198197613,213,3.8,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,
2157499509,380,1,1,42,32,spi3g782q7m4evjxn1sv6cfa,0,38.4,80.9,2019-10-14T10:09:43.594Z,2019-10-14T10:09:48Z,2198197651,155,,2198197669,213,0.2,2198197665,1,,2198197655,56,Left,2198197661,141,96.9,2198197659,140,84.4,2198197673,212,49.5,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
2157499523,482,1,1,42,37,5rurqie3qt1qav9ir5mkqinn,0,18.7,2.6,2019-10-14T10:09:49.230Z,2019-10-14T10:09:49Z,2198197747,212,24.7,2198197741,141,3.1,2198197739,140,42.2,2198197743,1,,2198197745,213,0.0,2198197735,157,,2198197737,56,Back,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157499547,381,1,1,42,38,spi3g782q7m4evjxn1sv6cfa,1,62.7,96.6,2019-10-14T10:09:50.266Z,2019-10-14T10:10:03Z,2198197851,212,10.3,2198197849,213,5.4,2198197843,56,Left,2198197847,141,85.3,2198198037,210,,2198197845,140,69.2,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,1,,,,,,,,,,,,,,,,,,,,
2157499549,382,15,1,42,42,spi3g782q7m4evjxn1sv6cfa,1,70.5,59.9,2019-10-14T10:09:54.281Z,2019-10-14T10:15:15Z,2198198039,29,,2198198041,55,381,2198203531,233,483,2198198047,147,56.7,2198197929,82,,2198197863,56,Center,2198198045,146,80.2,2198197919,20,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,2198197859,18,,,2198197861,22,,2198198043,215,,,,,,,,,,,,,,,
2157499561,483,10,1,42,42,5rurqie3qt1qav9ir5mkqinn,1,19.4,38.5,2019-10-14T10:09:54.381Z,2019-10-14T10:09:59Z,2198197909,94,,2198197957,233,382,2198197911,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,
2157499551,383,6,1,42,43,spi3g782q7m4evjxn1sv6cfa,1,85.8,62.5,2019-10-14T10:09:55.146Z,2019-10-14T10:09:59Z,2198197975,233,484,2198197871,56,Center,2198197873,73,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157499573,484,6,1,42,43,5rurqie3qt1qav9ir5mkqinn,0,14.2,37.5,2019-10-14T10:09:55.146Z,2019-10-14T10:15:05Z,2198197989,233,383,2198197973,73,,2198197971,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,
2157499687,384,1,1,43,6,spi3g782q7m4evjxn1sv6cfa,0,99.5,99.5,2019-10-14T10:10:18.426Z,2019-10-14T10:14:12Z,2198198421,141,49.4,2198198415,223,,2198198423,1,,2198198419,140,96.5,2198198427,212,34.2,2198198413,155,,2198198425,213,4.6,2198198409,2,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,2198198411,6,,,2198198417,56,Center,,,,,,,,,,,,,,,,,
2157499701,485,12,1,43,9,5rurqie3qt1qav9ir5mkqinn,1,4,48.5,2019-10-14T10:10:20.917Z,2019-10-14T10:15:48Z,2198198483,15,,2198198479,213,5.8,2198198477,141,38.0,2198198475,140,16.1,2198198481,212,14.6,2198198473,56,Back,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499711,486,12,1,43,11,5rurqie3qt1qav9ir5mkqinn,1,17.2,32.8,2019-10-14T10:10:22.981Z,2019-10-14T10:15:46Z,2198198523,212,12.6,2198198519,141,37.4,2198198517,140,28.8,2198198539,15,,2198198515,56,Back,2198198521,213,0.3,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157499721,385,15,1,43,13,spi3g782q7m4evjxn1sv6cfa,1,69.4,61.4,2019-10-14T10:10:24.922Z,2019-10-14T10:15:16Z,2198200009,72,,2198200099,147,52.7,2198200097,146,88.1,2198200095,328,,2198200093,215,,2198198581,18,,2198200007,25,,2198203533,233,487,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,2198198585,56,Center,,2198200013,82,,,,,,,,,,,,,,,,,,
2157499729,487,10,1,43,13,5rurqie3qt1qav9ir5mkqinn,1,8.8,49.1,2019-10-14T10:10:25.022Z,2019-10-14T10:11:28Z,2198198633,94,,2198200037,233,385,2198198635,56,Back,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499767,386,1,1,43,18,spi3g782q7m4evjxn1sv6cfa,1,62.4,9.7,2019-10-14T10:10:30.425Z,2019-10-14T10:10:33Z,2198198801,212,24.1,2198198799,213,2.4,2198198797,141,32.5,2198198793,56,Back,2198198795,140,44.8,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157499781,387,1,1,43,22,spi3g782q7m4evjxn1sv6cfa,0,44.8,32.5,2019-10-14T10:10:33.754Z,2019-10-14T10:10:35Z,2198198861,140,77.1,2198198865,1,,2198198867,213,6.2,2198198869,212,34.0,2198198859,56,Center,2198198863,141,28.3,2198198857,155,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157499799,488,1,1,43,24,5rurqie3qt1qav9ir5mkqinn,1,23.6,73.5,2019-10-14T10:10:36.005Z,2019-10-14T10:10:38Z,2198198947,140,20.3,2198198953,212,12.5,2198198949,141,91.2,2198198951,213,1.9,2198198945,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499803,489,49,1,43,26,5rurqie3qt1qav9ir5mkqinn,1,20.3,91.2,2019-10-14T10:10:38.103Z,2019-10-14T10:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157499817,490,1,1,43,27,5rurqie3qt1qav9ir5mkqinn,1,20.3,91.2,2019-10-14T10:10:39.269Z,2019-10-14T10:10:41Z,2198199041,213,5.6,2198199037,141,59.3,2198199033,56,Back,2198199039,1,,2198199035,140,45.0,2198199043,212,33.8,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157499821,491,1,1,43,29,5rurqie3qt1qav9ir5mkqinn,0,45,59.3,2019-10-14T10:10:40.965Z,2019-10-14T10:10:41Z,2198199061,56,Center,2198199063,140,53.5,2198199071,212,10.1,2198199065,141,66.1,2198199067,213,0.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157499831,388,1,1,43,31,spi3g782q7m4evjxn1sv6cfa,0,42.8,27.3,2019-10-14T10:10:42.505Z,2019-10-14T10:10:43Z,2198199121,212,31.4,2198199117,141,29.2,2198199113,56,Center,2198199115,140,72.7,2198199119,213,0.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157499841,492,1,1,43,33,5rurqie3qt1qav9ir5mkqinn,1,27.8,63.1,2019-10-14T10:10:45.054Z,2019-10-14T10:10:46Z,2198199183,212,6.3,2198199179,141,61.5,2198199177,140,33.7,2198199181,213,6.1,2198199175,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499843,493,50,1,43,35,5rurqie3qt1qav9ir5mkqinn,1,34.3,62.2,2019-10-14T10:10:46.559Z,2019-10-14T10:10:48Z,2198199189,286,,2198199251,233,389,2198199187,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,
2157499847,389,7,1,43,35,spi3g782q7m4evjxn1sv6cfa,0,65.7,37.8,2019-10-14T10:10:46.858Z,2019-10-14T10:10:48Z,2198199217,233,493,2198199205,56,Center,2198199207,285,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157499867,494,61,1,43,37,5rurqie3qt1qav9ir5mkqinn,1,27.2,63.3,2019-10-14T10:10:48.433Z,2019-10-14T10:10:52Z,2198199293,56,Back,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499865,390,49,1,43,38,spi3g782q7m4evjxn1sv6cfa,1,69.6,34.8,2019-10-14T10:10:49.626Z,2019-10-14T10:10:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157499887,391,1,1,43,39,spi3g782q7m4evjxn1sv6cfa,1,75,32.7,2019-10-14T10:10:50.629Z,2019-10-14T10:12:08Z,2198199385,140,90.3,2198200647,210,,2198199391,212,16.9,2198199383,56,Center,2198199387,141,25.2,2198199389,213,6.0,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,1,,,,,,,,,,,,,,,,,,,,
2157499891,392,13,1,43,43,spi3g782q7m4evjxn1sv6cfa,1,78.3,35.4,2019-10-14T10:10:54.601Z,2019-10-14T10:12:08Z,2198200671,55,391,2198199403,18,,2198200669,29,,2198200683,147,50.4,2198200673,102,64.9,2198200681,146,90.3,2198200679,153,,2198200675,103,15.3,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,2198199407,56,Center,,2198199405,22,,2198200555,72,,2198200667,73,2198200677,215,,,,,,,,,,
2157499903,495,12,1,43,44,5rurqie3qt1qav9ir5mkqinn,1,8.1,50.9,2019-10-14T10:10:56.406Z,2019-10-14T10:10:57Z,2198199469,212,12.3,2198199467,213,6.1,2198199465,141,48.2,2198199471,15,,2198199461,56,Back,2198199463,140,19.7,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499907,496,61,1,43,47,5rurqie3qt1qav9ir5mkqinn,0,19.7,48.2,2019-10-14T10:10:58.749Z,2019-10-14T10:10:58Z,2198199485,56,Back,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,
2157499923,393,1,1,43,47,spi3g782q7m4evjxn1sv6cfa,1,73.6,62.1,2019-10-14T10:10:58.938Z,2019-10-14T10:11:01Z,2198199559,213,5.9,2198199555,140,88.0,2198199561,212,16.2,2198199553,56,Center,2198199557,141,53.7,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157499925,394,3,1,43,50,spi3g782q7m4evjxn1sv6cfa,0,88.4,53.6,2019-10-14T10:11:01.689Z,2019-10-14T10:11:04Z,2198199621,233,497,2198199565,56,Center,2198199567,286,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157499937,497,7,1,43,50,5rurqie3qt1qav9ir5mkqinn,0,11.6,46.4,2019-10-14T10:11:02.405Z,2019-10-14T10:11:04Z,2198199619,233,394,2198199613,285,,2198199611,56,Back,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157499969,395,1,1,44,0,spi3g782q7m4evjxn1sv6cfa,1,61.3,97.8,2019-10-14T10:11:11.850Z,2019-10-14T10:11:18Z,2198199797,141,62.9,2198199799,1,,2198199795,140,28.9,2198199803,212,41.5,2198199801,213,3.8,2198199793,56,Back,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157499973,396,1,1,44,6,spi3g782q7m4evjxn1sv6cfa,0,28.9,62.9,2019-10-14T10:11:18.042Z,2019-10-14T10:12:11Z,2198199831,141,87.1,2198199833,1,,2198199837,212,41.1,2198199829,140,64.8,2198199835,213,0.4,2198199827,56,Left,2198199825,155,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157499985,498,1,1,44,9,5rurqie3qt1qav9ir5mkqinn,0,35.9,11.9,2019-10-14T10:11:20.621Z,2019-10-14T10:11:21Z,2198199899,56,Right,2198199907,212,17.5,2198199901,140,52.6,2198199903,141,12.3,2198199897,3,,2198199905,213,0.0,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157499989,397,1,1,44,10,spi3g782q7m4evjxn1sv6cfa,1,44.7,90.2,2019-10-14T10:11:22.010Z,2019-10-14T10:11:24Z,2198199929,141,97.1,2198199925,56,Left,2198199933,212,20.6,2198199931,213,0.2,2198199927,140,63.8,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
