id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2791162779,540,1,2,56,16,spi3g782q7m4evjxn1sv6cfa,1,90.8,18.8,2025-03-23T15:43:23.955Z,2025-03-23T15:43:39Z,5597253043,141,28.9,5597253363,210,13,5597253039,56,Center,5597253047,213,2.09,5597253365,154,,5597253041,140,87.1,5597253045,212,7.9,5597253517,155,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2791162781,541,13,2,56,17,spi3g782q7m4evjxn1sv6cfa,1,85.2,34.8,2025-03-23T15:43:24.943Z,2025-03-23T18:51:37Z,5597253399,231,49.8,5597253389,55,540,5597253065,56,Center,5597253385,29,,5597599819,77,,5597253271,72,,5597253395,103,44.4,5597253393,102,60.7,eihksc6tdooqw7ref4nt520a,O. Jean-François,5597253061,22,,5597599817,120,,,5597253387,154,5597253397,230,100,5597253063,63,,,,,,,,,,,,,,,,,,
2791162801,490,5,2,56,19,36tr17foeaf9ejjmt2txuoy3y,1,-1.2,39.8,2025-03-23T15:43:26.623Z,2025-03-23T16:15:52Z,5597253181,233,542,5597253177,56,Back,5597253179,346,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162789,542,5,2,56,19,spi3g782q7m4evjxn1sv6cfa,0,101.2,60.2,2025-03-23T15:43:26.623Z,2025-03-23T15:43:28Z,5597253199,233,490,5597253115,346,,5597253113,56,Center,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162915,491,1,2,56,36,36tr17foeaf9ejjmt2txuoy3y,1,5.2,44.5,2025-03-23T15:43:43.565Z,2025-03-23T15:44:02Z,5597253793,212,14.1,5597253799,237,,5597253789,140,14.4,5597253787,56,Back,5597253791,141,29.4,5597254019,189,,5597253785,124,,5597253795,213,5.47,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162921,492,1,2,56,37,36tr17foeaf9ejjmt2txuoy3y,1,14.4,29.4,2025-03-23T15:43:44.605Z,2025-03-23T15:44:03Z,5597253843,141,24.1,5597253839,56,Back,5597254043,189,,5597253847,213,6.16,5597253841,140,42.8,5597253845,212,30.0,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162935,493,1,2,56,40,36tr17foeaf9ejjmt2txuoy3y,1,46.7,20.5,2025-03-23T15:43:47.885Z,2025-03-23T15:44:06Z,5597253915,140,59.7,5597253917,141,6.2,5597253921,213,5.66,5597253913,56,Right,5597253919,212,16.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162941,494,3,2,56,44,36tr17foeaf9ejjmt2txuoy3y,0,73.1,17.1,2025-03-23T15:43:51.781Z,2025-03-23T18:51:53Z,5597253951,56,Right,5597253953,286,,5597600889,465,,5597253979,233,543,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162945,543,7,2,56,44,spi3g782q7m4evjxn1sv6cfa,1,26.9,82.9,2025-03-23T15:43:51.782Z,2025-03-23T18:51:58Z,5597601215,383,,5597253971,56,Back,5597253973,285,,5597601217,178,,5597253975,233,494,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162949,544,1,2,56,45,spi3g782q7m4evjxn1sv6cfa,1,19.6,83,2025-03-23T15:43:52.815Z,2025-03-23T15:43:54Z,5597253991,56,Back,5597253997,212,9.6,5597253995,141,71.7,5597253993,140,14.1,5597253999,213,4.07,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791162953,545,49,2,56,46,spi3g782q7m4evjxn1sv6cfa,1,14.1,71.7,2025-03-23T15:43:54.031Z,2025-03-23T15:43:54Z,,,,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163001,546,1,2,56,51,spi3g782q7m4evjxn1sv6cfa,1,22.7,79.4,2025-03-23T15:43:58.815Z,2025-03-23T15:44:04Z,5597254299,140,27.3,5597254305,213,0.87,5597254297,56,Back,5597254301,141,87.8,5597254303,212,7.5,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163037,547,1,2,56,57,spi3g782q7m4evjxn1sv6cfa,1,18.8,80.3,2025-03-23T15:44:04.543Z,2025-03-23T15:44:12Z,5597254529,141,45.4,5597254533,213,4.68,5597254527,140,18.1,5597254531,212,23.7,5597254525,56,Back,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163059,548,1,2,57,4,spi3g782q7m4evjxn1sv6cfa,1,26.7,30,2025-03-23T15:44:11.903Z,2025-03-23T15:44:14Z,5597254665,212,14.8,5597254661,140,34.0,5597254667,213,5.25,5597254659,56,Back,5597254663,141,11.3,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163063,549,50,2,57,7,spi3g782q7m4evjxn1sv6cfa,1,34.8,7.2,2025-03-23T15:44:14.335Z,2025-03-23T15:44:18Z,5597254677,56,Back,5597254679,286,,5597254733,233,495,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163073,495,7,2,57,7,36tr17foeaf9ejjmt2txuoy3y,1,65.2,92.8,2025-03-23T15:44:14.336Z,2025-03-23T18:52:16Z,5597602291,178,,5597602289,385,,5597254715,285,,5597254711,167,,5597254713,56,Left,5597254717,233,549,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163091,496,5,2,57,7,36tr17foeaf9ejjmt2txuoy3y,0,64.6,101.8,2025-03-23T15:44:15.103Z,2025-03-23T16:15:53Z,5597254811,233,550,5597254801,56,Left,5597254803,347,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163071,550,5,2,57,7,spi3g782q7m4evjxn1sv6cfa,1,35.4,-1.8,2025-03-23T15:44:15.103Z,2025-03-23T16:15:53Z,5597254699,347,,5597254805,233,496,5597254697,56,Back,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163173,497,18,2,57,24,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-23T15:44:32.207Z,2025-03-23T15:44:41Z,5597255347,59,7,5597255367,55,498,5597255343,42,,5597255345,44,Midfielder,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163175,498,19,2,57,24,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-23T15:44:32.208Z,2025-03-23T15:44:41Z,5597255359,293,1,5597255353,145,11,5597255363,55,497,5597255349,42,,5597255357,292,8,5597255361,44,Forward,5597255355,59,8,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163197,551,1,2,57,33,spi3g782q7m4evjxn1sv6cfa,0,36.5,0,2025-03-23T15:44:40.744Z,2025-03-23T15:48:22Z,5597255489,141,9.5,5597255483,107,,5597255493,213,0.32,5597255495,1,,5597255485,56,Right,5597255513,189,,5597255487,140,58.8,5597255491,212,24.7,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163203,499,12,2,57,35,36tr17foeaf9ejjmt2txuoy3y,1,36.5,96.7,2025-03-23T15:44:42.828Z,2025-03-23T15:48:39Z,5597262615,15,,5597262527,140,49.6,5597262531,212,14.1,5597262525,167,,5597255515,56,Back,5597262529,141,100.0,5597262533,213,0.23,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163211,500,5,2,57,40,36tr17foeaf9ejjmt2txuoy3y,0,53.4,101.3,2025-03-23T15:44:48.049Z,2025-03-23T16:15:53Z,5597255569,233,552,5597255547,347,,5597255545,56,Left,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163205,552,5,2,57,40,spi3g782q7m4evjxn1sv6cfa,1,46.6,-1.3,2025-03-23T15:44:48.049Z,2025-03-23T16:15:53Z,5597255561,233,500,5597255517,56,Back,5597255519,347,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163237,553,1,2,57,43,spi3g782q7m4evjxn1sv6cfa,0,53.7,0,2025-03-23T15:44:50.591Z,2025-03-23T15:50:22Z,5597255683,56,Right,5597255689,212,12.6,5597255685,140,61.2,5597255681,107,,5597255691,213,0.90,5597255687,141,13.2,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791165031,539,8,2,57,44,36tr17foeaf9ejjmt2txuoy3y,1,39,82.6,2025-03-23T15:44:52.186Z,2025-03-23T18:53:37Z,5597266401,56,Back,5597607507,384,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163239,554,43,2,57,45,spi3g782q7m4evjxn1sv6cfa,1,0,0,2025-03-23T15:44:53.151Z,2025-03-23T15:50:19Z,5597265351,144,61,5597255695,56,Right,,,,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163251,501,49,2,57,48,36tr17foeaf9ejjmt2txuoy3y,1,30,87.4,2025-03-23T15:44:55.317Z,2025-03-23T15:44:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163273,502,1,2,57,48,36tr17foeaf9ejjmt2txuoy3y,1,30,87.4,2025-03-23T15:44:55.654Z,2025-03-23T15:51:18Z,5597255861,213,4.45,5597255855,140,26.7,5597255857,141,68.4,5597255853,56,Back,5597255859,212,13.4,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163285,503,12,2,57,50,36tr17foeaf9ejjmt2txuoy3y,1,26.7,68.4,2025-03-23T15:44:58.149Z,2025-03-23T18:53:43Z,5597255935,213,1.38,5597255929,140,29.6,5597255927,56,Back,5597255931,141,91.7,5597255933,212,16.1,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163287,504,1,2,57,52,36tr17foeaf9ejjmt2txuoy3y,1,27.2,94.4,2025-03-23T15:44:59.862Z,2025-03-23T15:55:40Z,5597271271,141,95.1,5597271275,213,0.12,5597271269,140,30.9,5597255939,56,Back,5597271273,212,3.9,5597271267,3,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163315,505,1,2,57,54,36tr17foeaf9ejjmt2txuoy3y,1,34.9,91.1,2025-03-23T15:45:01.509Z,2025-03-23T15:45:04Z,5597256053,213,4.44,5597256051,212,11.2,5597256045,56,Back,5597256047,140,32.0,5597256049,141,75.3,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163317,506,4,2,57,54,36tr17foeaf9ejjmt2txuoy3y,1,37.2,73,2025-03-23T15:45:01.838Z,2025-03-23T15:45:08Z,5597256099,286,,5597256089,152,,5597256085,13,,5597256095,233,555,5597256091,265,,5597256087,56,Back,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163301,555,4,2,57,54,spi3g782q7m4evjxn1sv6cfa,0,62.8,27,2025-03-23T15:45:01.839Z,2025-03-23T15:45:09Z,5597256013,285,,5597256009,152,,5597256005,13,,5597256011,265,,5597256007,56,Center,5597256103,233,506,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163497,507,1,2,58,18,36tr17foeaf9ejjmt2txuoy3y,1,37.5,69.7,2025-03-23T15:45:26.214Z,2025-03-23T15:45:27Z,5597256919,56,Left,5597256925,212,24.3,5597256921,140,52.8,5597256927,213,0.85,5597256917,152,,5597256923,141,96.5,5597256915,5,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163535,508,1,2,58,20,36tr17foeaf9ejjmt2txuoy3y,1,53.2,96.6,2025-03-23T15:45:27.782Z,2025-03-23T15:45:33Z,5597257121,141,86.9,5597257123,212,9.6,5597257119,140,59.8,5597257125,213,5.52,5597257117,56,Left,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163533,556,83,2,58,25,spi3g782q7m4evjxn1sv6cfa,0,35.3,10.9,2025-03-23T15:45:33.263Z,2025-03-23T18:54:14Z,5597257289,399,bmw6mvkeropjorm2rxzw2fzai,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163559,509,1,2,58,26,36tr17foeaf9ejjmt2txuoy3y,1,58,92,2025-03-23T15:45:33.494Z,2025-03-23T18:54:09Z,5597257265,212,7.3,5597257267,213,0.32,5597257261,140,64.6,5597257259,56,Left,5597257263,141,95.4,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163561,510,1,2,58,30,36tr17foeaf9ejjmt2txuoy3y,1,72.2,69.6,2025-03-23T15:45:37.846Z,2025-03-23T15:45:40Z,5597257275,141,39.8,5597257271,56,Center,5597257279,213,4.80,5597257273,140,73.8,5597257277,212,20.3,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163585,511,1,2,58,32,36tr17foeaf9ejjmt2txuoy3y,1,73.8,39.8,2025-03-23T15:45:40.054Z,2025-03-23T15:45:41Z,5597257419,140,89.1,5597257425,213,5.71,5597257421,141,24.4,5597257417,56,Center,5597257423,212,19.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163591,512,1,2,58,34,36tr17foeaf9ejjmt2txuoy3y,0,89.1,24.4,2025-03-23T15:45:41.831Z,2025-03-23T15:45:43Z,5597257447,56,Center,5597257449,140,79.2,5597257455,213,2.42,5597257453,212,13.9,5597257451,141,37.9,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163589,557,49,2,58,35,spi3g782q7m4evjxn1sv6cfa,1,18.5,66.9,2025-03-23T15:45:42.975Z,2025-03-23T15:45:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163599,558,1,2,58,36,spi3g782q7m4evjxn1sv6cfa,1,18.5,66.9,2025-03-23T15:45:43.343Z,2025-03-23T15:45:46Z,5597257509,213,5.82,5597257503,140,26.6,5597257505,141,60.6,5597257501,56,Back,5597257507,212,9.5,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163649,559,1,2,58,39,spi3g782q7m4evjxn1sv6cfa,1,31.2,57,2025-03-23T15:45:46.303Z,2025-03-23T15:45:56Z,5597257763,212,28.9,5597257761,141,75.9,5597257757,56,Center,5597257765,213,0.46,5597257759,140,55.8,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163661,560,1,2,58,48,spi3g782q7m4evjxn1sv6cfa,1,62.5,86.6,2025-03-23T15:45:55.999Z,2025-03-23T15:45:59Z,5597257851,141,86.5,5597257853,212,18.4,5597257855,213,3.15,5597257849,140,45.0,5597257847,56,Back,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163665,561,1,2,58,52,spi3g782q7m4evjxn1sv6cfa,1,45,86.5,2025-03-23T15:45:59.311Z,2025-03-23T15:46:00Z,5597257879,212,11.1,5597257873,56,Center,5597257881,213,5.70,5597257875,140,53.8,5597257877,141,77.5,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163675,562,1,2,58,52,spi3g782q7m4evjxn1sv6cfa,1,53.8,77.5,2025-03-23T15:46:00.015Z,2025-03-23T15:56:01Z,5597257907,56,Back,5597257911,141,68.1,5597257915,213,3.59,5597257923,156,,5597257913,212,14.8,5597257909,140,41.1,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163685,563,1,2,58,55,spi3g782q7m4evjxn1sv6cfa,1,40.7,61.7,2025-03-23T15:46:02.687Z,2025-03-23T15:46:04Z,5597257999,141,55.8,5597258003,213,5.68,5597258001,212,7.1,5597257997,140,46.3,5597257995,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163695,564,1,2,58,56,spi3g782q7m4evjxn1sv6cfa,1,44.4,57.9,2025-03-23T15:46:04.095Z,2025-03-23T15:46:06Z,5597258043,56,Back,5597258049,212,13.8,5597258045,140,35.8,5597258051,213,2.28,5597258047,141,73.3,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163729,565,1,2,58,59,spi3g782q7m4evjxn1sv6cfa,1,33.8,68.7,2025-03-23T15:46:06.704Z,2025-03-23T15:46:11Z,5597258305,212,24.4,5597258301,140,32.8,5597258307,213,4.67,5597258299,56,Back,5597258303,141,32.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163751,566,1,2,59,3,spi3g782q7m4evjxn1sv6cfa,1,32.8,32.8,2025-03-23T15:46:11.183Z,2025-03-23T15:46:13Z,5597258407,56,Back,5597258411,141,53.3,5597258415,213,1.79,5597258413,212,14.3,5597258409,140,29.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163807,567,1,2,59,6,spi3g782q7m4evjxn1sv6cfa,1,29.8,53.3,2025-03-23T15:46:13.567Z,2025-03-23T15:46:23Z,5597258665,213,1.06,5597258657,56,Back,5597258659,140,37.5,5597258663,212,16.5,5597258661,141,74.5,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163829,568,1,2,59,14,spi3g782q7m4evjxn1sv6cfa,0,38.5,67.1,2025-03-23T15:46:21.831Z,2025-03-23T15:56:56Z,5597258771,141,36.2,5597258773,212,42.2,5597272253,1,,5597258767,56,Center,5597258775,213,5.76,5597258769,140,73.4,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163805,513,49,2,59,15,36tr17foeaf9ejjmt2txuoy3y,1,30.1,64.6,2025-03-23T15:46:22.806Z,2025-03-23T15:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163817,514,1,2,59,16,36tr17foeaf9ejjmt2txuoy3y,1,28.3,64.6,2025-03-23T15:46:23.398Z,2025-03-23T15:46:25Z,5597258693,56,Back,5597258699,212,18.4,5597258701,213,3.56,5597258697,141,53.6,5597258695,140,12.3,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163845,515,1,2,59,18,36tr17foeaf9ejjmt2txuoy3y,0,12.3,53.6,2025-03-23T15:46:25.798Z,2025-03-23T15:46:29Z,5597258821,140,48.6,5597258827,213,0.71,5597258819,56,Back,5597258825,212,50.2,5597258829,1,,5597258823,141,100.0,5597258817,157,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163849,516,5,2,59,20,36tr17foeaf9ejjmt2txuoy3y,0,49.2,101.3,2025-03-23T15:46:27.727Z,2025-03-23T16:15:54Z,5597258833,347,,5597258831,56,Back,5597258855,233,571,,,,,,,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163839,571,5,2,59,20,spi3g782q7m4evjxn1sv6cfa,1,50.8,-1.3,2025-03-23T15:46:27.727Z,2025-03-23T16:15:54Z,5597258809,56,Right,5597258811,347,,5597258851,233,516,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163905,572,1,2,59,26,spi3g782q7m4evjxn1sv6cfa,1,52.7,0,2025-03-23T15:46:33.864Z,2025-03-23T15:58:03Z,5597259137,140,44.9,5597259135,56,Back,5597259141,212,11.8,5597259139,141,10.9,5597259133,107,,5597272781,189,,5597259143,213,2.34,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163907,573,1,2,59,30,spi3g782q7m4evjxn1sv6cfa,0,45.2,10.3,2025-03-23T15:46:37.319Z,2025-03-23T15:58:12Z,5597273399,189,,5597259151,141,34.6,5597259153,212,25.9,5597259147,56,Center,5597259149,140,64.2,5597259155,213,0.69,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163913,517,1,2,59,31,36tr17foeaf9ejjmt2txuoy3y,1,31.5,68.7,2025-03-23T15:46:38.806Z,2025-03-23T15:58:27Z,5597259179,56,Back,5597259183,141,51.5,5597259185,212,13.8,5597259181,140,38.5,5597259187,213,5.27,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163917,518,49,2,59,32,36tr17foeaf9ejjmt2txuoy3y,1,35.5,58.3,2025-03-23T15:46:40.118Z,2025-03-23T15:58:33Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163929,519,1,2,59,33,36tr17foeaf9ejjmt2txuoy3y,1,35.3,59.9,2025-03-23T15:46:40.358Z,2025-03-23T15:58:39Z,5597259255,141,26.6,5597259259,213,4.90,5597259251,56,Back,5597259253,140,39.5,5597259257,212,23.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163911,574,43,2,59,33,spi3g782q7m4evjxn1sv6cfa,1,0,0,2025-03-23T15:46:41.023Z,2025-03-23T15:58:44Z,5597259165,140,60.4,5597259167,141,37.7,5597259171,213,0.59,5597274373,144,1,5597259169,212,23.4,5597259163,56,Center,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163943,520,1,2,59,37,36tr17foeaf9ejjmt2txuoy3y,1,55.5,23.7,2025-03-23T15:46:45.142Z,2025-03-23T15:46:47Z,5597259325,213,2.82,5597259317,56,Back,5597259319,140,42.5,5597259323,212,14.4,5597259321,141,30.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163953,521,1,2,59,40,36tr17foeaf9ejjmt2txuoy3y,1,42.5,30.4,2025-03-23T15:46:47.446Z,2025-03-23T15:46:50Z,5597259371,140,41.4,5597259377,213,1.62,5597259375,212,21.4,5597259369,56,Back,5597259373,141,61.8,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163979,522,1,2,59,43,36tr17foeaf9ejjmt2txuoy3y,1,42.1,63.4,2025-03-23T15:46:50.374Z,2025-03-23T15:46:54Z,5597259481,141,44.2,5597259489,213,5.18,5597259475,56,Back,5597259479,140,48.4,5597259485,212,14.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791163983,523,50,2,59,46,36tr17foeaf9ejjmt2txuoy3y,1,55,43.2,2025-03-23T15:46:54.223Z,2025-03-23T15:46:57Z,5597259533,233,575,5597259501,56,Center,5597259503,286,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
