id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value
2353403745,798,1,2,81,43,5rurqie3qt1qav9ir5mkqinn,1,73.2,92.9,2021-11-07T20:23:45.038Z,2021-11-07T20:23:48Z,3218318563,212,19.1,3218318561,141,94.7,3218318565,213,0.1,3218318559,140,91.4,3218318557,56,Left,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403777,799,1,2,81,46,5rurqie3qt1qav9ir5mkqinn,1,84.3,88.9,2021-11-07T20:23:48.031Z,2021-11-07T20:23:50Z,3218318785,141,67.8,3218318789,212,15.2,3218318781,56,Center,3218318783,140,89.2,3218318793,213,5.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403831,800,1,2,81,48,5rurqie3qt1qav9ir5mkqinn,1,89.2,67.8,2021-11-07T20:23:50.527Z,2021-11-07T20:23:52Z,3218319093,56,Left,3218319095,140,93.6,3218319099,212,13.0,3218319097,141,85.6,3218319101,213,1.2,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403853,801,1,2,81,50,5rurqie3qt1qav9ir5mkqinn,0,93.6,85.6,2021-11-07T20:23:52.359Z,2021-11-07T20:23:53Z,3218319189,2,,3218319193,56,Center,3218319191,155,,3218319195,140,92.6,3218319201,213,4.7,3218319203,1,,3218319197,141,32.1,3218319199,212,36.4,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403883,618,49,2,81,53,cz26xwowfjp8ei14n9z2ac135,1,8.7,63.1,2021-11-07T20:23:55.052Z,2021-11-07T20:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403925,619,1,2,81,55,cz26xwowfjp8ei14n9z2ac135,1,10.5,82.4,2021-11-07T20:23:56.824Z,2021-11-07T20:23:58Z,3218319607,140,24.7,3218319605,56,Back,3218319609,141,73.2,3218319613,213,5.9,3218319611,212,16.2,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403963,620,1,2,81,57,cz26xwowfjp8ei14n9z2ac135,1,24.7,73.2,2021-11-07T20:23:58.808Z,2021-11-07T20:24:01Z,3218319799,141,82.6,3218319797,140,9.8,3218319795,56,Back,3218319801,212,16.9,3218319803,213,2.8,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403977,621,1,2,81,59,cz26xwowfjp8ei14n9z2ac135,0,9.8,82.6,2021-11-07T20:24:00.904Z,2021-11-07T20:24:02Z,3218319903,141,54.0,3218319901,140,36.1,3218319909,1,,3218319905,212,33.8,3218319907,213,5.7,3218319899,56,Back,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353403999,802,1,2,82,0,5rurqie3qt1qav9ir5mkqinn,1,58.9,59.7,2021-11-07T20:24:02.585Z,2021-11-07T20:24:04Z,3218320041,141,41.6,3218320043,212,14.5,3218320045,213,5.3,3218320037,56,Center,3218320039,140,66.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404031,803,1,2,82,2,5rurqie3qt1qav9ir5mkqinn,1,66.2,41.6,2021-11-07T20:24:04.086Z,2021-11-07T20:24:06Z,3218320199,56,Center,3218320207,213,1.2,3218320205,212,14.0,3218320201,140,70.5,3218320203,141,61.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404057,804,1,2,82,4,5rurqie3qt1qav9ir5mkqinn,0,70.6,62,2021-11-07T20:24:06.606Z,2021-11-07T20:24:08Z,3218320343,140,85.4,3218320345,141,52.1,3218320347,212,16.9,3218320349,213,5.9,3218320339,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404051,622,8,2,82,6,cz26xwowfjp8ei14n9z2ac135,1,14,55.1,2021-11-07T20:24:08.296Z,2021-11-07T20:24:19Z,3218320303,56,Back,,,,,,,,,,,,,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404155,623,12,2,82,12,cz26xwowfjp8ei14n9z2ac135,1,12.7,66.4,2021-11-07T20:24:13.865Z,2021-11-07T20:24:16Z,3218320859,141,100.0,3218320889,167,,3218320867,213,0.4,3218320851,56,Left,3218320855,140,61.0,3218320863,212,55.8,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404157,624,5,2,82,13,cz26xwowfjp8ei14n9z2ac135,0,59.7,101.2,2021-11-07T20:24:14.967Z,2021-11-07T20:37:20Z,3218320883,347,,3218320881,56,Left,3218321545,233,805,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404271,805,5,2,82,13,5rurqie3qt1qav9ir5mkqinn,1,40.3,-1.2,2021-11-07T20:24:14.967Z,2021-11-07T20:24:24Z,3218321527,233,624,3218321499,56,Back,3218321501,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404325,806,1,2,82,26,5rurqie3qt1qav9ir5mkqinn,1,41.6,0,2021-11-07T20:24:28.503Z,2021-11-07T20:24:30Z,3218321869,140,34.7,3218321867,56,Back,3218321875,213,1.8,3218321871,141,53.6,3218321873,212,38.2,3218321865,107,,3218321911,189,,3218321877,1,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404341,807,1,2,82,29,5rurqie3qt1qav9ir5mkqinn,1,34.7,53.6,2021-11-07T20:24:30.679Z,2021-11-07T20:24:31Z,3218321995,213,0.1,3218321991,141,57.2,3218321993,212,17.4,3218321987,56,Center,3218321989,140,51.1,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404409,808,1,2,82,30,5rurqie3qt1qav9ir5mkqinn,1,51.1,57.2,2021-11-07T20:24:31.815Z,2021-11-07T20:24:43Z,3218322349,212,27.9,3218322343,140,31.5,3218322345,141,85.0,3218322339,56,Back,3218322351,213,2.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404493,809,1,2,82,34,5rurqie3qt1qav9ir5mkqinn,1,33.2,86.5,2021-11-07T20:24:36.158Z,2021-11-07T20:24:43Z,3218322875,140,77.4,3218322873,56,Center,3218322883,1,,3218322881,213,6.0,3218322877,141,69.7,3218322879,212,47.8,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404525,810,1,2,82,42,5rurqie3qt1qav9ir5mkqinn,1,91.8,75.4,2021-11-07T20:24:44.606Z,2021-11-07T20:25:35Z,3218323073,140,72.4,3218323071,56,Center,3218323075,141,70.9,3218326987,210,15,3218323079,213,3.3,3218323077,212,20.6,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404531,811,15,2,82,43,5rurqie3qt1qav9ir5mkqinn,1,84.3,69,2021-11-07T20:24:45.557Z,2021-11-07T20:25:36Z,3218323099,22,,3218327011,102,49.9,3218327013,103,19,3218327015,215,,3218327017,146,88.5,3218327019,147,63.9,3218323643,233,625,3218327007,55,810,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,3218323629,82,3218323103,56,,,Center,3218327005,29,,3218323625,64,3218327003,78,,,3218327001,113,,3218323623,20,,,,,,,,,,
2353404517,625,10,2,82,43,cz26xwowfjp8ei14n9z2ac135,1,13,35.2,2021-11-07T20:24:45.657Z,2021-11-07T20:24:52Z,3218323033,94,,3218323697,233,811,3218323035,56,Back,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404555,812,1,2,82,45,5rurqie3qt1qav9ir5mkqinn,0,72.4,70.9,2021-11-07T20:24:47.039Z,2021-11-07T20:24:47Z,3218323245,56,Center,3218323247,140,69.9,3218323249,141,51.3,3218323253,213,4.5,3218323251,212,13.6,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404575,626,49,2,82,47,cz26xwowfjp8ei14n9z2ac135,1,25.3,58.4,2021-11-07T20:24:48.875Z,2021-11-07T20:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404613,627,1,2,82,49,cz26xwowfjp8ei14n9z2ac135,0,28.9,57.5,2021-11-07T20:24:50.864Z,2021-11-07T20:24:52Z,3218323641,213,5.3,3218323633,56,Back,3218323635,140,41.6,3218323637,141,28.5,3218323639,212,23.8,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404653,813,49,2,82,52,5rurqie3qt1qav9ir5mkqinn,1,43.2,90.2,2021-11-07T20:24:54.336Z,2021-11-07T20:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404695,814,1,2,82,53,5rurqie3qt1qav9ir5mkqinn,1,43.2,90.2,2021-11-07T20:24:54.838Z,2021-11-07T20:24:57Z,3218324137,56,Back,3218324139,140,43.5,3218324145,213,4.7,3218324143,212,23.3,3218324141,141,56.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404729,815,1,2,82,55,5rurqie3qt1qav9ir5mkqinn,1,44.7,56.3,2021-11-07T20:24:57.342Z,2021-11-07T20:25:00Z,3218324335,213,0.6,3218324331,141,86.9,3218324333,212,35.0,3218324337,1,,3218324327,56,Left,3218324329,140,71.5,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404793,816,1,2,82,58,5rurqie3qt1qav9ir5mkqinn,1,71.5,86.9,2021-11-07T20:25:00.174Z,2021-11-07T20:25:28Z,3218324701,140,84.6,3218324703,141,77.9,3218324699,56,Center,3218324707,213,5.9,3218324705,212,15.1,3218326507,210,15,3218326511,154,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404795,817,15,2,83,2,5rurqie3qt1qav9ir5mkqinn,1,80.3,70.3,2021-11-07T20:25:03.926Z,2021-11-07T20:25:28Z,3218326543,102,49.7,3218326545,103,19,3218326539,55,816,3218326537,154,,3218326549,146,84.3,3218325533,233,628,3218326547,215,,3218326535,29,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,3218326531,113,3218326533,78,,,,3218324723,22,,3218325491,20,3218325495,82,,,3218324725,18,,3218326551,147,3218324727,56,,,,,,,66.1,Center
2353404809,628,10,2,83,2,cz26xwowfjp8ei14n9z2ac135,1,15.8,47.3,2021-11-07T20:25:04.026Z,2021-11-07T20:25:15Z,3218325553,233,817,3218324789,56,Back,3218324783,94,,,,,,,,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404877,818,1,2,83,3,5rurqie3qt1qav9ir5mkqinn,1,75,72.1,2021-11-07T20:25:05.359Z,2021-11-07T20:25:09Z,3218325141,56,Left,3218325143,140,90.0,3218325149,213,0.7,3218325145,141,92.1,3218325147,212,20.8,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404911,819,1,2,83,7,5rurqie3qt1qav9ir5mkqinn,0,87.7,90.3,2021-11-07T20:25:09.294Z,2021-11-07T20:25:12Z,3218325327,56,Center,3218325329,140,93.1,3218325325,155,,3218325335,213,5.0,3218325323,2,,3218325331,141,56.1,3218325333,212,23.9,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353404987,629,16,2,83,11,cz26xwowfjp8ei14n9z2ac135,1,6.9,48.6,2021-11-07T20:25:13.544Z,2021-11-07T20:26:03Z,3218329217,281,3sn815dsm0i0rnw9nigjyb0et,3218325773,22,,3218329219,282,6272,3218327077,374,2021-11-07 20:25:13.106,3218329215,280,OWN_GOAL,3218327073,20,,3218325779,56,Center,3218325777,28,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,3218329213,231,3218329211,230,,47.8,98.6,3218327075,17,,3218329205,77,3218327081,375,,83:11.437,3218329207,102,52.6,3218329209,103,,,,,,,,,24.1,
2353405569,630,1,2,84,3,cz26xwowfjp8ei14n9z2ac135,1,50.2,50,2021-11-07T20:26:05.344Z,2021-11-07T20:26:06Z,3218329415,279,G,3218329407,140,29.8,3218329405,56,Back,3218329409,141,57.5,3218329413,213,2.9,3218329411,212,22.0,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405585,631,1,2,84,4,cz26xwowfjp8ei14n9z2ac135,1,29.8,57.5,2021-11-07T20:26:06.231Z,2021-11-07T20:26:08Z,3218329515,1,,3218329513,213,0.8,3218329511,212,34.0,3218329509,141,94.2,3218329507,140,51.8,3218329505,56,Left,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405599,632,1,2,84,6,cz26xwowfjp8ei14n9z2ac135,1,54.6,94.2,2021-11-07T20:26:07.920Z,2021-11-07T20:26:09Z,3218329583,140,61.6,3218329581,56,Left,3218329585,141,86.0,3218329589,212,9.2,3218329593,213,5.6,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405635,633,1,2,84,7,cz26xwowfjp8ei14n9z2ac135,1,61.6,86,2021-11-07T20:26:08.984Z,2021-11-07T20:26:12Z,3218329817,140,55.1,3218329815,56,Center,3218329819,141,73.3,3218329823,213,4.0,3218329821,212,11.0,,,,,,,,,,3539ai0d63d8hiq0e1nrptb3e,M. Filis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405761,634,1,2,84,10,cz26xwowfjp8ei14n9z2ac135,1,55.1,73.3,2021-11-07T20:26:11.824Z,2021-11-07T20:26:19Z,3218330493,141,66.4,3218330497,213,5.7,3218330495,212,8.6,3218330487,56,Center,3218330489,140,62.0,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405765,635,4,2,84,14,cz26xwowfjp8ei14n9z2ac135,1,66.3,59,2021-11-07T20:26:15.805Z,2021-11-07T20:26:20Z,3218330529,233,820,3218330513,10,,3218330521,286,,3218330519,152,,3218330517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353405737,820,4,2,84,14,5rurqie3qt1qav9ir5mkqinn,0,33.7,41,2021-11-07T20:26:15.806Z,2021-11-07T20:26:20Z,3218330551,233,635,3218330361,10,,3218330363,56,Back,3218330371,285,,3218330367,152,,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406201,636,13,2,84,56,cz26xwowfjp8ei14n9z2ac135,1,67.7,66.3,2021-11-07T20:26:58.208Z,2021-11-07T20:27:22Z,3218333157,26,,3218333159,18,,3218334869,102,53.1,3218334867,74,,3218334469,20,,3218333167,458,,3218333161,56,Center,3218334875,231,50,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,3218334871,103,3218334873,230,,61.1,99.5,,,,,,,,,,,,,,,,,,,,,,,,
2353406259,637,5,2,84,59,cz26xwowfjp8ei14n9z2ac135,0,100.8,52.3,2021-11-07T20:27:01.167Z,2021-11-07T20:37:20Z,3218333487,56,Center,3218333489,346,,3218333561,233,821,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406223,821,5,2,84,59,5rurqie3qt1qav9ir5mkqinn,1,-0.8,47.7,2021-11-07T20:27:01.167Z,2021-11-07T20:27:05Z,3218333509,233,637,3218333281,56,Back,3218333285,346,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406479,822,1,2,85,15,5rurqie3qt1qav9ir5mkqinn,1,2.9,50.9,2021-11-07T20:27:17.326Z,2021-11-07T20:27:20Z,3218334763,237,,3218334755,141,65.2,3218334751,56,Back,3218334753,140,12.7,3218334749,124,,3218334759,213,0.8,3218334757,212,14.2,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406501,823,1,2,85,18,5rurqie3qt1qav9ir5mkqinn,0,12.7,65.2,2021-11-07T20:27:20.368Z,2021-11-07T20:27:23Z,3218334907,213,0.3,3218334909,1,,3218334897,157,,3218334899,56,Left,3218334905,212,58.1,3218334903,141,89.0,3218334901,140,65.8,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406537,638,1,2,85,21,cz26xwowfjp8ei14n9z2ac135,0,37.3,68.7,2021-11-07T20:27:23.304Z,2021-11-07T20:35:17Z,3218335123,213,5.5,3218335121,212,29.0,3218335119,141,39.7,3218335117,140,57.5,3218335113,3,,3218335115,56,Center,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406563,824,1,2,85,22,5rurqie3qt1qav9ir5mkqinn,1,46,76.7,2021-11-07T20:27:24.062Z,2021-11-07T20:27:27Z,3218335251,141,61.1,3218335253,212,16.5,3218335255,213,3.8,3218335249,140,34.0,3218335247,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406611,825,1,2,85,25,5rurqie3qt1qav9ir5mkqinn,1,34,61.1,2021-11-07T20:27:26.983Z,2021-11-07T20:27:31Z,3218335535,213,4.8,3218335525,155,,3218335531,141,11.1,3218335533,212,34.1,3218335529,140,36.2,3218335537,1,,3218335527,56,Back,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406637,826,1,2,85,29,5rurqie3qt1qav9ir5mkqinn,1,36.2,11.1,2021-11-07T20:27:31.614Z,2021-11-07T20:27:34Z,3218335729,140,52.6,3218335727,56,Right,3218335735,213,0.3,3218335731,141,18.2,3218335733,212,17.9,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406707,827,1,2,85,32,5rurqie3qt1qav9ir5mkqinn,1,52.6,18.2,2021-11-07T20:27:34.038Z,2021-11-07T20:27:55Z,3218336227,212,11.7,3218336229,213,1.9,3218336225,141,34.5,3218337227,210,15,3218336223,140,48.9,3218336221,56,Back,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406709,828,15,2,85,37,5rurqie3qt1qav9ir5mkqinn,1,71.9,48.4,2021-11-07T20:27:38.813Z,2021-11-07T20:27:55Z,3218337259,147,49.1,3218336853,72,,3218336857,82,,3218337255,146,79.2,3218336859,233,639,3218337253,215,,3218336247,22,,3218336249,18,,6679bfd6bjylogbe4ebese85x,K. McCabe,3218336251,56,3218337233,113,,Center,,3218337235,78,,3218337247,103,3218337237,29,19,,3218337239,55,827,3218337243,102,,,,,,,,,51.1,
2353406723,639,10,2,85,37,cz26xwowfjp8ei14n9z2ac135,1,17.3,50.1,2021-11-07T20:27:38.913Z,2021-11-07T20:27:50Z,3218336321,94,,3218336323,56,Back,3218336879,233,828,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406741,640,49,2,85,40,cz26xwowfjp8ei14n9z2ac135,1,20.1,33.9,2021-11-07T20:27:42.074Z,2021-11-07T20:27:42Z,,,,,,,,,,,,,,,,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406771,641,50,2,85,43,cz26xwowfjp8ei14n9z2ac135,1,26.7,20.7,2021-11-07T20:27:44.917Z,2021-11-07T20:27:45Z,3218336663,233,829,3218336627,285,,3218336625,56,Back,,,,,,,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406773,829,7,2,85,43,5rurqie3qt1qav9ir5mkqinn,0,73.3,79.3,2021-11-07T20:27:44.918Z,2021-11-07T20:27:45Z,3218336629,56,Left,3218336631,286,,3218336655,233,641,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406823,642,1,2,85,46,cz26xwowfjp8ei14n9z2ac135,1,27.2,37.4,2021-11-07T20:27:48.263Z,2021-11-07T20:27:51Z,3218336941,213,1.1,3218336933,56,Back,3218336937,141,68.1,3218336935,140,36.4,3218336939,212,23.0,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406903,643,1,2,85,50,cz26xwowfjp8ei14n9z2ac135,1,36.4,68.1,2021-11-07T20:27:51.823Z,2021-11-07T20:27:58Z,3218337481,212,12.8,3218337483,213,1.5,3218337477,140,37.2,3218337475,56,Back,3218337479,141,86.9,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353406905,644,61,2,85,55,cz26xwowfjp8ei14n9z2ac135,0,37.3,89.9,2021-11-07T20:27:57.288Z,2021-11-07T20:29:18Z,3218337489,56,Back,,,,,,,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407169,645,5,2,85,55,cz26xwowfjp8ei14n9z2ac135,0,46.8,101,2021-11-07T20:27:57.398Z,2021-11-07T20:37:21Z,3218339045,347,,3218343961,233,830,3218339043,56,Back,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407015,830,5,2,85,55,5rurqie3qt1qav9ir5mkqinn,1,53.2,-1,2021-11-07T20:27:57.398Z,2021-11-07T20:29:25Z,3218343931,233,645,3218338101,56,Right,3218338103,347,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407039,831,1,2,86,6,5rurqie3qt1qav9ir5mkqinn,1,49,0,2021-11-07T20:28:08.294Z,2021-11-07T20:28:10Z,3218338267,107,,3218338269,56,Back,3218338273,141,20.7,3218338271,140,40.1,3218338275,212,17.6,3218338277,213,2.1,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407045,832,1,2,86,8,5rurqie3qt1qav9ir5mkqinn,1,40.1,20.7,2021-11-07T20:28:10.174Z,2021-11-07T20:28:11Z,3218338317,141,8.3,3218338319,212,18.9,3218338321,213,3.6,3218338311,56,Back,3218338315,140,24.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407123,833,1,2,86,9,5rurqie3qt1qav9ir5mkqinn,1,27.1,10.6,2021-11-07T20:28:11.366Z,2021-11-07T20:28:17Z,3218338789,141,38.3,3218338787,140,25.5,3218338785,56,Back,3218338793,213,1.7,3218338791,212,18.9,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407153,834,1,2,86,16,5rurqie3qt1qav9ir5mkqinn,1,39.6,53.3,2021-11-07T20:28:17.854Z,2021-11-07T20:28:19Z,3218338941,56,Center,3218338943,140,63.1,3218338945,141,57.3,3218338947,212,24.8,3218338949,213,0.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407157,835,61,2,86,18,5rurqie3qt1qav9ir5mkqinn,0,63.1,57.3,2021-11-07T20:28:19.757Z,2021-11-07T20:28:20Z,3218338971,56,Center,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353407175,646,49,2,86,18,cz26xwowfjp8ei14n9z2ac135,1,22.5,40.9,2021-11-07T20:28:20.634Z,2021-11-07T20:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
