id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2335823119,751,7,2,74,8,36tr17foeaf9ejjmt2txuoy3y,1,9.6,20.5,2021-09-26T19:19:49.065Z,2021-09-26T19:19:50Z,3126035029,56,Back,3126035091,233,492,3126035031,285,,3126035027,167,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823263,493,5,2,74,9,5rurqie3qt1qav9ir5mkqinn,1,88.9,101.6,2021-09-26T19:19:50.108Z,2021-09-26T19:46:20Z,3126035867,233,752,3126035821,56,Left,3126035823,347,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823127,752,5,2,74,9,36tr17foeaf9ejjmt2txuoy3y,0,11.1,-1.6,2021-09-26T19:19:50.108Z,2021-09-26T19:20:02Z,3126035081,56,Back,3126035083,347,,3126035881,233,493,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823517,494,1,2,74,37,5rurqie3qt1qav9ir5mkqinn,1,87.4,100,2021-09-26T19:20:17.975Z,2021-09-26T19:20:20Z,3126037245,212,8.5,3126037243,141,91.2,3126037237,107,,3126037247,213,5.3,3126037239,56,Left,3126037241,140,91.6,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823549,495,1,2,74,39,5rurqie3qt1qav9ir5mkqinn,0,91.6,91.2,2021-09-26T19:20:20.047Z,2021-09-26T19:20:22Z,3126037491,286,,3126037439,212,8.4,3126037435,141,82.3,3126037487,233,753,3126037433,140,86.0,3126037429,56,Left,3126037485,236,,3126037441,213,3.9,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823537,753,74,2,74,39,36tr17foeaf9ejjmt2txuoy3y,1,15.3,16.8,2021-09-26T19:20:20.048Z,2021-09-26T19:46:05Z,3126037501,233,495,3126037355,285,,3126037353,56,Back,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823601,754,1,2,74,42,36tr17foeaf9ejjmt2txuoy3y,0,18.3,31.3,2021-09-26T19:20:23.781Z,2021-09-26T19:20:26Z,3126037681,212,38.8,3126037675,56,Center,3126037673,157,,3126037679,141,60.0,3126037677,140,50.2,3126037685,1,,3126037683,213,0.5,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823731,496,1,2,74,48,5rurqie3qt1qav9ir5mkqinn,1,51.8,31.8,2021-09-26T19:20:29.224Z,2021-09-26T19:20:33Z,3126038307,140,85.6,3126038311,212,49.3,3126038313,213,0.8,3126038315,1,,3126038303,155,,3126038305,56,Left,3126038309,141,82.1,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823739,497,3,2,74,52,5rurqie3qt1qav9ir5mkqinn,1,90.6,78.5,2021-09-26T19:20:33.199Z,2021-09-26T19:20:35Z,3126038353,286,,3126038413,233,755,3126038351,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823745,755,45,2,74,52,36tr17foeaf9ejjmt2txuoy3y,0,9.4,21.5,2021-09-26T19:20:33.199Z,2021-09-26T19:20:35Z,3126038421,233,497,3126038385,56,Back,3126038387,285,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823757,498,1,2,74,53,5rurqie3qt1qav9ir5mkqinn,0,93.1,72.9,2021-09-26T19:20:34.048Z,2021-09-26T19:20:36Z,3126038455,140,90.6,3126038453,56,Center,3126038459,212,6.8,3126038461,213,4.3,3126038457,141,63.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823763,756,49,2,74,55,36tr17foeaf9ejjmt2txuoy3y,1,10,31.3,2021-09-26T19:20:36.581Z,2021-09-26T19:20:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823789,757,1,2,74,56,36tr17foeaf9ejjmt2txuoy3y,1,10,31.3,2021-09-26T19:20:36.964Z,2021-09-26T19:20:38Z,3126038641,140,4.3,3126038639,56,Back,3126038647,213,2.3,3126038645,212,9.4,3126038643,141,41.9,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823819,758,1,2,74,57,36tr17foeaf9ejjmt2txuoy3y,0,4.3,41.9,2021-09-26T19:20:38.190Z,2021-09-26T19:20:40Z,3126038859,1,,3126038855,212,33.9,3126038853,141,49.9,3126038849,56,Back,3126038847,157,,3126038857,213,0.2,3126038851,140,36.2,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823887,499,1,2,75,1,5rurqie3qt1qav9ir5mkqinn,0,63.1,48.8,2021-09-26T19:20:42.303Z,2021-09-26T19:20:43Z,3126039229,212,18.8,3126039223,140,80.6,3126039219,3,,3126039221,56,Center,3126039227,141,43.0,3126039231,213,6.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823903,759,1,2,75,2,36tr17foeaf9ejjmt2txuoy3y,1,11.1,62,2021-09-26T19:20:43.221Z,2021-09-26T19:20:45Z,3126039317,140,25.9,3126039323,213,6.0,3126039321,212,16.3,3126039315,56,Back,3126039313,3,,3126039319,141,54.6,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335823961,760,1,2,75,4,36tr17foeaf9ejjmt2txuoy3y,1,25.9,54.6,2021-09-26T19:20:45.132Z,2021-09-26T19:20:48Z,3126039683,213,5.1,3126039677,140,29.0,3126039679,141,43.0,3126039675,56,Back,3126039681,212,8.5,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824005,761,1,2,75,7,36tr17foeaf9ejjmt2txuoy3y,0,30.3,35.2,2021-09-26T19:20:48.589Z,2021-09-26T19:20:50Z,3126039891,140,62.3,3126039897,213,5.9,3126039887,155,,3126039889,56,Right,3126039899,1,,3126039895,212,36.6,3126039893,141,14.0,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824031,500,49,2,75,10,5rurqie3qt1qav9ir5mkqinn,1,27.7,78.8,2021-09-26T19:20:51.425Z,2021-09-26T19:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824115,501,1,2,75,12,5rurqie3qt1qav9ir5mkqinn,1,28.5,81.5,2021-09-26T19:20:53Z,2021-09-26T19:20:58Z,3126040409,212,10.3,3126040403,56,Back,3126040405,140,33.5,3126040411,213,5.2,3126040407,141,68.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824159,502,1,2,75,17,5rurqie3qt1qav9ir5mkqinn,0,35.7,64.6,2021-09-26T19:20:58.065Z,2021-09-26T19:21:00Z,3126040649,212,38.4,3126040645,140,63.6,3126040643,56,Center,3126040651,213,5.6,3126040647,141,28.2,3126040653,1,,3126040641,155,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824139,762,61,2,75,18,36tr17foeaf9ejjmt2txuoy3y,0,32.6,76.9,2021-09-26T19:20:59.647Z,2021-09-26T19:20:59Z,3126040547,56,Back,,,,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824231,763,49,2,75,24,36tr17foeaf9ejjmt2txuoy3y,1,37.1,80.2,2021-09-26T19:21:05.492Z,2021-09-26T19:21:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824253,764,1,2,75,25,36tr17foeaf9ejjmt2txuoy3y,1,37.1,80.2,2021-09-26T19:21:05.884Z,2021-09-26T19:21:07Z,3126041167,140,27.3,3126041171,212,10.3,3126041173,213,3.1,3126041169,141,80.5,3126041165,56,Back,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824291,765,1,2,75,26,36tr17foeaf9ejjmt2txuoy3y,1,27.3,80.5,2021-09-26T19:21:06.948Z,2021-09-26T19:21:09Z,3126041437,141,66.9,3126041439,212,11.6,3126041441,213,5.4,3126041435,140,34.0,3126041433,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824341,766,1,2,75,28,36tr17foeaf9ejjmt2txuoy3y,1,33.3,63.4,2021-09-26T19:21:09.294Z,2021-09-26T19:21:11Z,3126041627,141,51.8,3126041631,213,4.9,3126041625,140,34.8,3126041623,56,Back,3126041629,212,8.0,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824393,767,1,2,75,30,36tr17foeaf9ejjmt2txuoy3y,1,33.6,57.8,2021-09-26T19:21:11.364Z,2021-09-26T19:21:14Z,3126041921,140,30.2,3126041927,213,1.7,3126041919,56,Back,3126041923,141,94.8,3126041925,212,25.4,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824539,768,1,2,75,33,36tr17foeaf9ejjmt2txuoy3y,1,30.2,94.8,2021-09-26T19:21:14.276Z,2021-09-26T19:21:22Z,3126042647,212,19.1,3126042641,56,Back,3126042649,213,4.0,3126042643,140,19.0,3126042645,141,72.7,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824607,769,1,2,75,41,36tr17foeaf9ejjmt2txuoy3y,1,20.4,73.8,2021-09-26T19:21:22.556Z,2021-09-26T19:21:26Z,3126042949,213,4.7,3126042945,212,26.9,3126042943,141,34.2,3126042939,56,Back,3126042941,140,20.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824653,770,1,2,75,45,36tr17foeaf9ejjmt2txuoy3y,0,26.5,31.5,2021-09-26T19:21:25.964Z,2021-09-26T19:21:28Z,3126043157,212,38.0,3126043161,1,,3126043151,56,Center,3126043155,141,35.4,3126043153,140,62.6,3126043159,213,0.1,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824659,503,49,2,75,47,5rurqie3qt1qav9ir5mkqinn,1,32.1,71.7,2021-09-26T19:21:27.889Z,2021-09-26T19:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824681,504,8,2,75,48,5rurqie3qt1qav9ir5mkqinn,1,32.1,71.7,2021-09-26T19:21:29.359Z,2021-09-26T19:21:29Z,3126043281,56,Back,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824727,505,1,2,75,49,5rurqie3qt1qav9ir5mkqinn,1,32.1,71.7,2021-09-26T19:21:29.871Z,2021-09-26T19:21:31Z,3126043509,141,94.2,3126043513,213,1.6,3126043505,56,Back,3126043507,140,31.6,3126043511,212,15.3,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824759,506,1,2,75,50,5rurqie3qt1qav9ir5mkqinn,1,31.6,94.2,2021-09-26T19:21:31.527Z,2021-09-26T19:21:33Z,3126043695,212,28.1,3126043693,141,83.0,3126043699,213,6.0,3126043689,56,Left,3126043691,140,57.4,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824773,507,1,2,75,52,5rurqie3qt1qav9ir5mkqinn,1,57.4,83,2021-09-26T19:21:33.623Z,2021-09-26T19:21:35Z,3126043807,213,1.4,3126043799,56,Left,3126043801,140,59.4,3126043805,212,10.1,3126043803,141,97.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335824841,508,1,2,75,54,5rurqie3qt1qav9ir5mkqinn,1,59.4,97.5,2021-09-26T19:21:35.208Z,2021-09-26T19:21:39Z,3126044139,140,79.8,3126044141,141,80.0,3126044137,56,Left,3126044145,213,5.8,3126044143,212,24.5,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335825429,509,1,2,75,58,5rurqie3qt1qav9ir5mkqinn,1,90.9,71.2,2021-09-26T19:21:38.927Z,2021-09-26T19:22:15Z,3126047185,212,12.0,3126047183,141,57.0,3126047177,56,Center,3126047187,213,4.1,3126047181,140,84.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335825435,510,4,2,76,2,5rurqie3qt1qav9ir5mkqinn,1,86,61.6,2021-09-26T19:21:43.583Z,2021-09-26T19:22:15Z,3126047237,233,771,3126047221,348,5m2ilglr6tlmgs2d4qzk5wno5,3126047219,286,,3126047209,9,,3126047215,152,,3126047213,56,Center,3126047217,265,,3126047211,13,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335825051,771,4,2,76,2,36tr17foeaf9ejjmt2txuoy3y,0,14,38.4,2021-09-26T19:21:43.584Z,2021-09-26T19:22:16Z,3126047245,233,510,3126045167,56,Back,3126045171,265,,3126045173,285,,3126045169,152,,3126045165,13,,3126045163,9,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335825787,772,18,2,76,57,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2021-09-26T19:22:38.319Z,2021-09-26T19:22:39Z,3126049077,59,17,3126049149,55,773,3126049073,42,,3126049075,44,Midfielder,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335825795,773,19,2,76,57,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2021-09-26T19:22:38.320Z,2021-09-26T19:22:41Z,3126049117,42,,3126049123,59,8,3126049125,44,Midfielder,3126049371,292,0,3126049373,293,0,3126049121,145,7,3126049127,55,772,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335826271,511,18,2,77,32,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T19:23:13.447Z,2021-09-26T19:23:14Z,3126051785,44,Forward,3126051783,42,,3126051787,59,11,3126051811,55,512,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335826275,512,19,2,77,32,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T19:23:13.448Z,2021-09-26T19:23:14Z,3126051803,293,3,3126051805,44,Forward,3126051799,59,19,3126051793,42,,3126051797,145,9,3126051807,55,511,3126051801,292,10,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335826573,513,16,2,77,48,5rurqie3qt1qav9ir5mkqinn,1,88.5,50,2021-09-26T19:23:29.823Z,2021-09-26T19:53:51Z,3126053827,374,2021-09-26 20:23:29.099,3126053301,458,,3126054619,390,96535,3126053291,17,,3126054601,103,27.8,3126053293,56,Center,3126053823,20,,3126053289,9,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,3126053829,375,77:48.270,3126054597,102,53.7,,3126187547,353,3126053295,214,3126054623,230,99.3,3126054629,231,50.2,3126054593,77,,,,,,885,,,,
2335850705,885,58,2,77,48,36tr17foeaf9ejjmt2txuoy3y,0,0,0,2021-09-26T19:23:29.823Z,2021-09-26T19:53:53Z,3126187519,56,Back,3126187513,186,,3126187515,179,,3126187585,233,513,3126187511,9,,3126187517,75,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827193,774,1,2,78,25,36tr17foeaf9ejjmt2txuoy3y,1,49.9,49.9,2021-09-26T19:24:06.604Z,2021-09-26T19:24:10Z,3126056545,56,Back,3126056549,141,45.4,3126056555,279,G,3126056553,213,3.3,3126056551,212,20.0,3126056547,140,31.1,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827223,775,1,2,78,29,36tr17foeaf9ejjmt2txuoy3y,1,31.1,45.4,2021-09-26T19:24:10.460Z,2021-09-26T19:24:12Z,3126056725,56,Back,3126056729,141,18.3,3126056737,213,5.0,3126056731,212,19.0,3126056727,140,35.4,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827277,776,1,2,78,31,36tr17foeaf9ejjmt2txuoy3y,1,35.4,15,2021-09-26T19:24:12.428Z,2021-09-26T19:24:16Z,3126057029,212,17.7,3126057025,140,50.6,3126057023,56,Right,3126057031,213,5.8,3126057027,141,3.7,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827309,777,1,2,78,35,36tr17foeaf9ejjmt2txuoy3y,1,55.4,2.6,2021-09-26T19:24:16.244Z,2021-09-26T19:24:19Z,3126057227,213,0.2,3126057221,140,80.2,3126057223,141,11.7,3126057225,212,26.8,3126057219,56,Right,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827329,778,1,2,78,38,36tr17foeaf9ejjmt2txuoy3y,0,93.8,29.1,2021-09-26T19:24:19.261Z,2021-09-26T19:24:20Z,3126057315,213,1.8,3126057313,212,11.6,3126057309,140,91.2,3126057311,141,45.7,3126057307,56,Center,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827341,514,8,2,78,40,5rurqie3qt1qav9ir5mkqinn,1,8.4,60.3,2021-09-26T19:24:21.367Z,2021-09-26T19:24:32Z,3126057383,56,Back,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827423,779,8,2,78,45,36tr17foeaf9ejjmt2txuoy3y,1,60,8.9,2021-09-26T19:24:25.900Z,2021-09-26T19:24:26Z,3126057753,56,Right,,,,,,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827475,780,1,2,78,46,36tr17foeaf9ejjmt2txuoy3y,1,64.4,13.5,2021-09-26T19:24:27.396Z,2021-09-26T19:24:30Z,3126058035,213,2.4,3126058033,212,27.0,3126058029,140,46.1,3126058031,141,41.3,3126058027,56,Back,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827493,781,1,2,78,48,36tr17foeaf9ejjmt2txuoy3y,1,46.1,41.3,2021-09-26T19:24:29.629Z,2021-09-26T19:24:30Z,3126058125,213,5.8,3126058123,212,12.7,3126058115,56,Center,3126058121,141,33.3,3126058117,140,57.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827519,782,1,2,78,49,36tr17foeaf9ejjmt2txuoy3y,1,57,33.3,2021-09-26T19:24:30.653Z,2021-09-26T19:24:33Z,3126058245,212,15.4,3126058243,141,54.3,3126058247,213,2.0,3126058241,140,51.5,3126058239,56,Center,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827555,783,1,2,78,52,36tr17foeaf9ejjmt2txuoy3y,1,52.1,56.4,2021-09-26T19:24:32.836Z,2021-09-26T19:24:36Z,3126058451,56,Left,3126058457,212,20.4,3126058459,213,1.2,3126058453,140,59.9,3126058455,141,83.8,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827581,784,1,2,78,55,36tr17foeaf9ejjmt2txuoy3y,0,60.7,89.9,2021-09-26T19:24:36.158Z,2021-09-26T19:24:37Z,3126058577,140,66.0,3126058581,212,5.7,3126058575,56,Left,3126058583,213,6.1,3126058579,141,88.1,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827621,515,49,2,78,59,5rurqie3qt1qav9ir5mkqinn,1,23.8,9.5,2021-09-26T19:24:40.127Z,2021-09-26T19:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827659,516,1,2,79,1,5rurqie3qt1qav9ir5mkqinn,0,21.9,6.4,2021-09-26T19:24:41.959Z,2021-09-26T19:24:43Z,3126059067,213,6.3,3126059057,155,,3126059061,140,61.0,3126059069,1,,3126059063,141,5.9,3126059065,212,41.1,3126059059,56,Right,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827699,785,1,2,79,2,36tr17foeaf9ejjmt2txuoy3y,1,37.3,92.3,2021-09-26T19:24:42.925Z,2021-09-26T19:24:46Z,3126059321,141,73.6,3126059317,56,Back,3126059325,213,3.7,3126059323,212,23.9,3126059319,140,18.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827707,786,1,2,79,5,36tr17foeaf9ejjmt2txuoy3y,0,18,73.6,2021-09-26T19:24:46.341Z,2021-09-26T19:24:49Z,3126059369,213,0.8,3126059363,140,34.0,3126059365,141,100.0,3126059359,157,,3126059371,1,,3126059367,212,25.3,3126059361,56,Back,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827951,517,5,2,79,6,5rurqie3qt1qav9ir5mkqinn,1,64.4,-1.7,2021-09-26T19:24:47.111Z,2021-09-26T19:46:21Z,3126060813,233,787,3126060775,347,,3126060771,56,Right,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335827715,787,5,2,79,6,36tr17foeaf9ejjmt2txuoy3y,0,35.6,101.7,2021-09-26T19:24:47.111Z,2021-09-26T19:25:03Z,3126059407,347,,3126059405,56,Back,3126060847,233,517,,,,,,,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335828007,518,1,2,79,22,5rurqie3qt1qav9ir5mkqinn,1,62.9,0,2021-09-26T19:25:02.967Z,2021-09-26T19:25:05Z,3126061131,212,13.9,3126061127,140,75.7,3126061129,141,3.1,3126061125,56,Right,3126061123,107,,3126061133,213,0.3,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335828061,519,1,2,79,24,5rurqie3qt1qav9ir5mkqinn,1,75.7,3.1,2021-09-26T19:25:05.575Z,2021-09-26T19:25:08Z,3126061393,141,3.1,3126061395,212,8.1,3126061391,140,68.0,3126061389,56,Right,3126061397,213,3.1,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335828117,520,1,2,79,27,5rurqie3qt1qav9ir5mkqinn,1,68,3.1,2021-09-26T19:25:07.950Z,2021-09-26T19:25:12Z,3126061665,141,7.9,3126061663,140,57.8,3126061669,213,2.8,3126061667,212,11.2,3126061661,56,Right,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335828163,521,1,2,79,31,5rurqie3qt1qav9ir5mkqinn,1,57.8,7.9,2021-09-26T19:25:12.239Z,2021-09-26T19:25:14Z,3126061981,213,3.0,3126061969,56,Back,3126061973,141,11.1,3126061971,140,46.0,3126061977,212,12.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335828205,522,1,2,79,33,5rurqie3qt1qav9ir5mkqinn,1,46,11.1,2021-09-26T19:25:14.567Z,2021-09-26T19:25:17Z,3126062215,212,22.4,3126062213,141,44.0,3126062207,56,Back,3126062217,213,1.6,3126062211,140,44.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
