id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2329168329,533,5,2,74,15,bsbugp9qfasrrtg55bf7evvwv,1,86.3,101.4,2021-09-12T14:35:52.978Z,2021-09-12T14:58:46Z,3091147421,56,Left,3091147427,347,,3091147475,233,727,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329168181,727,5,2,74,15,5rurqie3qt1qav9ir5mkqinn,0,13.7,-1.4,2021-09-12T14:35:52.978Z,2021-09-12T14:36:03Z,3091147499,233,533,3091146675,56,Back,3091146677,347,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329168373,534,1,2,74,25,bsbugp9qfasrrtg55bf7evvwv,1,85,100,2021-09-12T14:36:02.773Z,2021-09-12T14:36:05Z,3091147655,213,3.9,3091147657,1,,3091147647,56,Left,3091147645,107,,3091147651,141,80.0,3091147649,140,69.2,3091147653,212,22.3,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329168409,535,1,2,74,27,bsbugp9qfasrrtg55bf7evvwv,1,69.2,80,2021-09-12T14:36:04.732Z,2021-09-12T14:36:06Z,3091147847,141,95.1,3091147849,212,10.7,3091147845,140,72.1,3091147851,213,1.3,3091147843,56,Left,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329168441,536,1,2,74,28,bsbugp9qfasrrtg55bf7evvwv,1,71.9,95.6,2021-09-12T14:36:06.308Z,2021-09-12T14:36:09Z,3091148041,141,93.3,3091148043,212,20.4,3091148037,56,Left,3091148045,213,3.2,3091148039,140,52.5,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329168495,537,1,2,74,31,bsbugp9qfasrrtg55bf7evvwv,1,52.6,93.3,2021-09-12T14:36:08.924Z,2021-09-12T14:36:12Z,3091148337,56,Back,3091148341,140,48.5,3091148351,212,21.0,3091148345,141,63.1,3091148355,213,4.5,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329168525,538,1,2,74,34,bsbugp9qfasrrtg55bf7evvwv,0,46.8,62.7,2021-09-12T14:36:12.300Z,2021-09-12T14:36:14Z,3091148573,141,62.6,3091148571,140,83.3,3091148579,1,,3091148569,56,Center,3091148577,213,6.3,3091148575,212,38.3,3091148565,155,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329168539,728,8,2,74,38,5rurqie3qt1qav9ir5mkqinn,1,16.4,38.6,2021-09-12T14:36:16.137Z,2021-09-12T14:36:16Z,3091148649,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329168577,729,49,2,74,39,5rurqie3qt1qav9ir5mkqinn,1,16.4,38.6,2021-09-12T14:36:17.626Z,2021-09-12T14:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329168607,730,1,2,74,40,5rurqie3qt1qav9ir5mkqinn,0,16.4,38.6,2021-09-12T14:36:18.436Z,2021-09-12T14:36:19Z,3091148989,213,6.2,3091148981,56,Center,3091148983,140,58.8,3091148985,141,34.6,3091148987,212,44.6,3091148979,157,,3091148993,1,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329168649,539,1,2,74,42,bsbugp9qfasrrtg55bf7evvwv,1,45.3,66.4,2021-09-12T14:36:19.860Z,2021-09-12T14:36:21Z,3091149253,141,88.3,3091149251,140,43.0,3091149249,56,Back,3091149255,212,15.1,3091149257,213,1.7,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329168653,540,49,2,74,43,bsbugp9qfasrrtg55bf7evvwv,1,43,88.3,2021-09-12T14:36:21.357Z,2021-09-12T14:36:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329168683,541,1,2,74,43,bsbugp9qfasrrtg55bf7evvwv,1,42,88.6,2021-09-12T14:36:21.516Z,2021-09-12T14:36:22Z,3091149437,56,Left,3091149443,141,84.4,3091149441,140,51.5,3091149445,212,10.4,3091149447,213,6.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329168787,542,1,2,74,44,bsbugp9qfasrrtg55bf7evvwv,1,51.1,82.9,2021-09-12T14:36:22.540Z,2021-09-12T14:36:28Z,3091149991,213,3.8,3091149987,141,62.1,3091149985,140,34.3,3091149983,56,Back,3091149989,212,22.6,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329168835,543,1,2,74,50,bsbugp9qfasrrtg55bf7evvwv,1,36.1,64.9,2021-09-12T14:36:27.989Z,2021-09-12T14:36:29Z,3091150257,212,34.3,3091150255,141,66.9,3091150253,140,68.7,3091150251,56,Center,3091150259,213,0.0,3091150261,1,,3091150249,155,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329168843,544,61,2,74,52,bsbugp9qfasrrtg55bf7evvwv,0,68.7,66.9,2021-09-12T14:36:29.716Z,2021-09-12T14:36:30Z,3091150295,56,Center,,,,,,,,,,,,,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329168901,731,1,2,74,54,5rurqie3qt1qav9ir5mkqinn,0,22.7,28.8,2021-09-12T14:36:31.681Z,2021-09-12T14:36:33Z,3091150675,140,34.4,3091150677,141,20.7,3091150679,212,13.5,3091150681,213,5.9,3091150673,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329168957,545,1,2,74,54,bsbugp9qfasrrtg55bf7evvwv,0,57.4,69.7,2021-09-12T14:36:32.468Z,2021-09-12T14:36:36Z,3091150963,213,0.1,3091150955,140,91.4,3091150951,56,Center,3091150959,141,73.6,3091150965,1,,3091150961,212,35.8,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329169067,732,1,2,74,59,5rurqie3qt1qav9ir5mkqinn,1,2.7,17.6,2021-09-12T14:36:37.481Z,2021-09-12T14:36:41Z,3091151577,141,19.8,3091151581,212,23.3,3091151569,56,Back,3091151585,213,0.1,3091151573,140,24.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329169071,733,49,2,75,3,5rurqie3qt1qav9ir5mkqinn,1,24.8,19.8,2021-09-12T14:36:41.563Z,2021-09-12T14:36:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329169111,734,1,2,75,4,5rurqie3qt1qav9ir5mkqinn,1,24.8,19.8,2021-09-12T14:36:41.753Z,2021-09-12T14:36:44Z,3091151777,141,33.1,3091151779,212,21.8,3091151769,56,Back,3091151773,140,5.9,3091151781,213,2.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329169179,735,1,2,75,6,5rurqie3qt1qav9ir5mkqinn,1,10.2,33.3,2021-09-12T14:36:44.473Z,2021-09-12T14:36:48Z,3091152077,141,56.0,3091152075,140,9.8,3091152081,213,1.6,3091152079,212,15.4,3091152073,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329169253,736,1,2,75,10,5rurqie3qt1qav9ir5mkqinn,1,11.6,55.5,2021-09-12T14:36:48.048Z,2021-09-12T14:36:51Z,3091152531,212,17.3,3091152529,141,73.0,3091152527,140,23.6,3091152525,56,Back,3091152533,213,0.8,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329169355,737,1,2,75,13,5rurqie3qt1qav9ir5mkqinn,1,23.6,73,2021-09-12T14:36:51.344Z,2021-09-12T14:36:56Z,3091153149,56,Back,3091153151,140,34.2,3091153153,141,94.5,3091153155,212,18.4,3091153157,213,0.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329169381,738,1,2,75,18,5rurqie3qt1qav9ir5mkqinn,1,34.2,94.5,2021-09-12T14:36:56.072Z,2021-09-12T14:36:58Z,3091153303,56,Back,3091153313,212,13.9,3091153311,141,79.6,3091153307,140,25.2,3091153315,213,4.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329169481,739,1,2,75,20,5rurqie3qt1qav9ir5mkqinn,1,25.2,79.6,2021-09-12T14:36:57.984Z,2021-09-12T14:37:03Z,3091153923,141,6.4,3091153915,196,,3091153929,1,,3091153921,140,27.9,3091153919,56,Back,3091153927,213,4.8,3091153925,212,49.9,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329169543,740,1,2,75,26,5rurqie3qt1qav9ir5mkqinn,1,27.9,6.4,2021-09-12T14:37:03.753Z,2021-09-12T14:37:07Z,3091154245,56,Back,3091154249,141,44.3,3091154247,140,23.7,3091154251,212,26.1,3091154253,213,1.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329169615,741,1,2,75,29,5rurqie3qt1qav9ir5mkqinn,1,23.7,44.3,2021-09-12T14:37:06.968Z,2021-09-12T15:08:27Z,3091154639,212,23.2,3091154637,141,74.2,3091154635,140,34.4,3091154641,213,1.1,3091154633,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329169691,742,1,2,75,33,5rurqie3qt1qav9ir5mkqinn,1,46.4,75.4,2021-09-12T14:37:11Z,2021-09-12T14:37:14Z,3091155039,141,60.3,3091155037,140,60.2,3091155035,56,Center,3091155043,213,5.7,3091155041,212,17.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329169797,743,1,2,75,36,5rurqie3qt1qav9ir5mkqinn,1,62.7,61.7,2021-09-12T14:37:14.625Z,2021-09-12T14:37:20Z,3091155623,140,55.2,3091155621,56,Center,3091155629,213,3.3,3091155627,212,7.9,3091155625,141,60.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329169819,744,1,2,75,41,5rurqie3qt1qav9ir5mkqinn,0,51.7,61.2,2021-09-12T14:37:18.892Z,2021-09-12T14:39:08Z,3091155759,155,,3091155769,212,40.6,3091155771,213,5.7,3091155761,56,Center,3091155773,1,,3091155763,140,82.9,3091155767,141,25.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329169807,546,12,2,75,42,bsbugp9qfasrrtg55bf7evvwv,1,12.7,74.4,2021-09-12T14:37:19.789Z,2021-09-12T14:37:23Z,3091155941,15,,3091155683,140,28.6,3091155693,213,5.8,3091155679,56,Back,3091155689,141,62.9,3091155691,212,18.4,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329169957,745,1,2,75,45,5rurqie3qt1qav9ir5mkqinn,1,75.5,37.6,2021-09-12T14:37:22.768Z,2021-09-12T14:38:00Z,3091156599,140,91.2,3091156605,213,5.5,3091156597,56,Right,3091156601,141,15.2,3091160419,210,13,3091156603,212,22.4,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,1,,,,,,,,,,,,,,,,,,,,,,,,
2329169961,746,13,2,75,49,5rurqie3qt1qav9ir5mkqinn,1,88.9,29.6,2021-09-12T14:37:27.065Z,2021-09-12T14:38:01Z,3091160525,29,,3091156619,22,,3091158755,72,,3091160521,86,,3091156621,63,,3091160545,231,48.6,3091160533,102,56.8,3091160543,230,99.5,c705ailfiov40xwoysz0ggct1,N. Parris,,3091160537,215,,3091160535,103,3091160529,55,3091156623,56,Center,,,,,,,43.1,745,,,,,,
2329169931,547,5,2,75,49,bsbugp9qfasrrtg55bf7evvwv,1,-1,44.1,2021-09-12T14:37:27.558Z,2021-09-12T14:37:30Z,3091156403,56,Back,3091156405,346,,3091156851,233,747,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329169987,747,5,2,75,49,5rurqie3qt1qav9ir5mkqinn,0,101,55.9,2021-09-12T14:37:27.558Z,2021-09-12T14:58:46Z,3091156797,346,,3091156795,56,Center,3091156877,233,547,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,
2329170619,548,1,2,76,15,bsbugp9qfasrrtg55bf7evvwv,1,4.2,43.7,2021-09-12T14:37:53.445Z,2021-09-12T14:37:58Z,3091160181,56,Back,3091160189,213,5.3,3091160183,140,11.2,3091160185,141,26.7,3091160187,212,13.7,3091160179,124,,3091160193,237,,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329170677,549,1,2,76,19,bsbugp9qfasrrtg55bf7evvwv,1,12.9,30.3,2021-09-12T14:37:57.094Z,2021-09-12T14:38:01Z,3091160481,140,13.1,3091160483,141,62.0,3091160485,212,21.6,3091160487,213,1.6,3091160479,56,Back,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329170741,550,1,2,76,22,bsbugp9qfasrrtg55bf7evvwv,1,18.8,62.4,2021-09-12T14:37:59.869Z,2021-09-12T14:38:04Z,3091160849,140,5.2,3091160853,141,42.2,3091160855,212,19.8,3091160857,213,3.9,3091160845,56,Back,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329170815,551,1,2,76,25,bsbugp9qfasrrtg55bf7evvwv,1,9.5,40,2021-09-12T14:38:03.142Z,2021-09-12T14:38:07Z,3091161263,141,30.9,3091161259,56,Back,3091161261,140,17.5,3091161267,213,5.6,3091161265,212,10.4,,,,,,,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329170887,552,1,2,76,29,bsbugp9qfasrrtg55bf7evvwv,1,16.5,26.4,2021-09-12T14:38:07.054Z,2021-09-12T14:38:11Z,3091161649,140,48.5,3091161651,141,11.6,3091161653,212,35.1,3091161647,56,Back,3091161645,155,,3091161655,213,6.0,3091161657,1,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329170897,553,61,2,76,33,bsbugp9qfasrrtg55bf7evvwv,0,48.5,11.6,2021-09-12T14:38:11.534Z,2021-09-12T14:38:12Z,3091161705,56,Back,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329170929,554,5,2,76,35,bsbugp9qfasrrtg55bf7evvwv,0,43,-2,2021-09-12T14:38:12.807Z,2021-09-12T14:38:19Z,3091162409,233,748,3091161837,56,Back,3091161839,347,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329171015,748,5,2,76,35,5rurqie3qt1qav9ir5mkqinn,1,57,102,2021-09-12T14:38:12.807Z,2021-09-12T14:58:46Z,3091162371,233,554,3091162319,56,Left,3091162321,347,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,
2329171079,749,1,2,76,40,5rurqie3qt1qav9ir5mkqinn,1,57.9,100,2021-09-12T14:38:17.768Z,2021-09-12T14:38:20Z,3091162615,1,,3091162605,56,Back,3091162607,140,37.5,3091162613,213,3.4,3091162603,107,,3091162611,212,21.9,3091162609,141,95.3,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329171117,750,1,2,76,42,5rurqie3qt1qav9ir5mkqinn,0,37.5,95.3,2021-09-12T14:38:19.936Z,2021-09-12T14:38:22Z,3091162813,213,0.1,3091162805,141,97.2,3091162809,212,14.4,3091162801,140,51.2,3091162797,56,Left,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329171187,555,8,2,76,44,bsbugp9qfasrrtg55bf7evvwv,1,52.5,11.6,2021-09-12T14:38:22.222Z,2021-09-12T14:38:31Z,3091163113,56,Right,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329171259,751,1,2,76,46,5rurqie3qt1qav9ir5mkqinn,1,41.3,92.7,2021-09-12T14:38:23.832Z,2021-09-12T14:38:28Z,3091163489,212,31.5,3091163483,56,Back,3091163491,213,4.0,3091163487,141,58.4,3091163485,140,21.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329171323,752,1,2,76,50,5rurqie3qt1qav9ir5mkqinn,1,21.2,58.4,2021-09-12T14:38:27.937Z,2021-09-12T15:08:30Z,3091163771,213,0.9,3091163769,212,15.4,3091163763,56,Back,3091163767,141,76.1,3091163765,140,30.3,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,
2329171515,753,1,2,76,52,5rurqie3qt1qav9ir5mkqinn,1,30.3,76.1,2021-09-12T14:38:30.232Z,2021-09-12T14:38:38Z,3091164667,213,4.8,3091164665,212,28.5,3091164659,56,Back,3091164661,140,32.0,3091164663,141,34.3,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329171601,754,1,2,77,0,5rurqie3qt1qav9ir5mkqinn,1,52.6,33.4,2021-09-12T14:38:37.698Z,2021-09-12T14:38:43Z,3091165111,140,70.6,3091165119,1,,3091165109,56,Left,3091165113,141,90.5,3091165115,212,43.2,3091165117,213,1.1,3091165107,155,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329171663,755,1,2,77,5,5rurqie3qt1qav9ir5mkqinn,1,67.4,87.4,2021-09-12T14:38:43.312Z,2021-09-12T14:38:47Z,3091165493,141,75.4,3091165491,140,83.7,3091165495,212,19.0,3091165497,213,5.8,3091165489,56,Center,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329171673,756,50,2,77,8,5rurqie3qt1qav9ir5mkqinn,1,83.5,73.1,2021-09-12T14:38:46.197Z,2021-09-12T14:38:50Z,3091165533,56,Center,3091165535,286,,3091165661,233,556,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,
2329171679,556,7,2,77,8,bsbugp9qfasrrtg55bf7evvwv,1,16.5,26.9,2021-09-12T14:38:46.198Z,2021-09-12T14:38:48Z,3091165553,56,Back,3091165555,285,,3091165629,233,756,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329171689,557,49,2,77,9,bsbugp9qfasrrtg55bf7evvwv,1,20.9,28.9,2021-09-12T14:38:47.087Z,2021-09-12T14:38:48Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329171713,558,1,2,77,9,bsbugp9qfasrrtg55bf7evvwv,0,20.9,28.9,2021-09-12T14:38:47.270Z,2021-09-12T14:38:49Z,3091165713,212,14.5,3091165707,56,Back,3091165711,141,45.5,3091165709,140,29.6,3091165715,213,0.9,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329171751,757,8,2,77,12,5rurqie3qt1qav9ir5mkqinn,1,68.1,62.3,2021-09-12T14:38:49.657Z,2021-09-12T14:38:51Z,3091165887,56,Center,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329171783,758,50,2,77,12,5rurqie3qt1qav9ir5mkqinn,1,76.5,57.1,2021-09-12T14:38:49.829Z,2021-09-12T14:38:55Z,3091166125,233,559,3091166051,286,,3091166045,56,Center,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329171755,559,7,2,77,12,bsbugp9qfasrrtg55bf7evvwv,0,23.5,42.9,2021-09-12T14:38:49.830Z,2021-09-12T14:38:53Z,3091165911,56,Back,3091166081,233,758,3091165913,285,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,
2329171821,560,61,2,77,15,bsbugp9qfasrrtg55bf7evvwv,0,27.1,44.6,2021-09-12T14:38:53.054Z,2021-09-12T15:01:29Z,3091166261,56,Back,,,,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329171869,561,12,2,77,16,bsbugp9qfasrrtg55bf7evvwv,1,19.6,42.2,2021-09-12T14:38:54.622Z,2021-09-12T14:38:58Z,3091166531,141,100.0,3091166535,213,1.2,3091166527,56,Back,3091166529,140,35.3,3091166533,212,43.7,3091166603,167,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329171875,562,5,2,77,17,bsbugp9qfasrrtg55bf7evvwv,0,33.6,101.2,2021-09-12T14:38:55.462Z,2021-09-12T14:39:11Z,3091167795,233,759,3091166563,347,,3091166561,56,Back,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329172091,759,5,2,77,17,5rurqie3qt1qav9ir5mkqinn,1,66.4,-1.2,2021-09-12T14:38:55.462Z,2021-09-12T15:01:12Z,3091167739,233,562,3091167633,347,,3091167631,56,Right,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329172817,760,18,2,77,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:39:18.332Z,2021-09-12T15:00:33Z,3091171555,55,761,3091171481,44,Defender,3091171483,59,7,3091171479,42,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329172823,761,19,2,77,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-12T14:39:18.333Z,2021-09-12T15:00:34Z,3091171513,42,,3091171527,293,1,3091171525,292,3,3091171517,145,3,3091171531,55,760,3091171529,44,Defender,3091171521,59,35,,,,b9iaqgibnmsggeo993pj35wfe,A. Hennessy,,,,,,,,,,,,,,,,,,,,,,,,,
2329192587,901,1,2,77,54,5rurqie3qt1qav9ir5mkqinn,1,58.2,0,2021-09-12T14:39:31.657Z,2021-09-12T15:01:09Z,3091277681,213,0.5,3091277675,140,71.1,3091277677,141,10.9,3091277673,56,Right,3091277679,212,15.7,3091277731,107,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2329192589,902,61,2,77,55,5rurqie3qt1qav9ir5mkqinn,0,71.1,10.9,2021-09-12T14:39:32.657Z,2021-09-12T15:01:01Z,3091277685,56,Right,,,,,,,,,,,,,,,,,,,,,,b9iaqgibnmsggeo993pj35wfe,A. Hennessy,,,,,,,,,,,,,,,,,,,,,,,,,
2329172779,563,5,2,77,56,bsbugp9qfasrrtg55bf7evvwv,1,28.5,101.8,2021-09-12T14:39:33.831Z,2021-09-12T15:09:19Z,3091171299,347,,3091171297,56,Back,3091237813,233,843,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329184859,843,5,2,77,56,5rurqie3qt1qav9ir5mkqinn,0,71.5,-1.8,2021-09-12T14:39:33.831Z,2021-09-12T15:01:22Z,3091236777,56,Right,3091236779,347,,3091237849,233,563,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329172793,564,1,2,78,5,bsbugp9qfasrrtg55bf7evvwv,1,27.5,100,2021-09-12T14:39:42.847Z,2021-09-12T15:01:25Z,3091171391,213,4.2,3091171387,141,80.9,3091171385,140,20.0,3091171383,56,Back,3091171389,212,16.1,3091171381,107,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329172867,565,1,2,78,6,bsbugp9qfasrrtg55bf7evvwv,1,20,80.9,2021-09-12T14:39:43.918Z,2021-09-12T14:39:48Z,3091171759,141,82.3,3091171757,140,46.5,3091171755,56,Back,3091171761,212,27.8,3091171763,213,0.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329172887,566,1,2,78,11,bsbugp9qfasrrtg55bf7evvwv,1,52.2,93.6,2021-09-12T14:39:48.719Z,2021-09-12T14:39:50Z,3091171877,141,93.2,3091171875,140,65.4,3091171881,213,6.3,3091171879,212,13.9,3091171873,56,Left,,,,,,,,,,3322apmmg9crui9646d4cbm5l,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
