id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,assist
2673039995,616,44,2,46,31,5rurqie3qt1qav9ir5mkqinn,1,71.8,5.2,2024-04-14T18:51:02.810Z,2024-04-14T18:51:04Z,4952005419,56,Right,4952005491,233,381,4952005421,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673039999,381,44,2,46,31,9m7z1upwp3svfn611ejq7d36v,0,28.2,94.8,2024-04-14T18:51:02.811Z,2024-04-14T18:51:04Z,4952005503,233,616,4952005449,285,,4952005447,56,Back,,,,,,,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040015,617,61,2,46,31,5rurqie3qt1qav9ir5mkqinn,1,72.9,4.6,2024-04-14T18:51:02.930Z,2024-04-15T18:08:42Z,4952005527,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040017,618,1,2,46,33,5rurqie3qt1qav9ir5mkqinn,0,64.3,3.4,2024-04-14T18:51:04.931Z,2024-04-14T18:51:05Z,4952005549,140,77.1,4952005551,141,0.0,4952005545,157,,4952005557,213,6.02,4952005547,56,Right,4952005561,1,,4952005553,212,13.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040105,382,5,2,46,34,9m7z1upwp3svfn611ejq7d36v,1,21.8,101.5,2024-04-14T18:51:05.342Z,2024-04-14T19:36:29Z,4952006231,347,,4952006229,56,Back,4952006283,233,619,,,,,,,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040019,619,5,2,46,34,5rurqie3qt1qav9ir5mkqinn,0,78.2,-1.5,2024-04-14T18:51:05.342Z,2024-04-14T18:51:15Z,4952006309,233,382,4952005571,347,,4952005569,56,Right,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040119,383,1,2,46,43,9m7z1upwp3svfn611ejq7d36v,1,20.6,100,2024-04-14T18:51:14.875Z,2024-04-14T18:51:16Z,4952006335,107,,4952006343,212,9.1,4952006337,56,Back,4952006341,141,92.6,4952006345,213,5.60,4952006339,140,27.3,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040129,384,1,2,46,44,9m7z1upwp3svfn611ejq7d36v,1,27.3,92.6,2024-04-14T18:51:15.891Z,2024-04-14T18:51:17Z,4952006413,141,95.0,4952006411,140,23.7,4952006409,56,Back,4952006415,212,4.1,4952006417,213,2.73,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040171,385,1,2,46,45,9m7z1upwp3svfn611ejq7d36v,1,23.7,95,2024-04-14T18:51:16.956Z,2024-04-14T18:51:21Z,4952006689,141,87.7,4952006683,157,,4952006685,56,Back,4952006691,212,24.3,4952006687,140,46.4,4952006693,213,6.08,4952006695,1,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040173,386,44,2,46,48,9m7z1upwp3svfn611ejq7d36v,1,53.8,82.2,2024-04-14T18:51:19.721Z,2024-04-14T18:51:21Z,4952006749,286,,4952006701,56,Left,4952006745,233,620,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040163,620,44,2,46,48,5rurqie3qt1qav9ir5mkqinn,0,46.2,17.8,2024-04-14T18:51:19.722Z,2024-04-14T18:51:22Z,4952006627,285,,4952006623,56,Back,4952006771,233,386,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040189,387,1,2,46,50,9m7z1upwp3svfn611ejq7d36v,0,46.4,87.7,2024-04-14T18:51:21.171Z,2024-04-14T18:51:22Z,4952006805,56,Left,4952006809,141,89.4,4952006803,168,,4952006813,213,0.06,4952006801,3,,4952006811,212,20.2,4952006807,140,65.6,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040197,621,61,2,46,51,5rurqie3qt1qav9ir5mkqinn,0,36.5,13.8,2024-04-14T18:51:22.564Z,2024-04-14T18:51:22Z,4952006831,56,Back,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040247,388,5,2,46,51,9m7z1upwp3svfn611ejq7d36v,1,60.6,101.2,2024-04-14T18:51:22.964Z,2024-04-14T18:51:28Z,4952007127,56,Left,4952007129,347,,4952007147,233,622,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040213,622,5,2,46,51,5rurqie3qt1qav9ir5mkqinn,0,39.4,-1.2,2024-04-14T18:51:22.964Z,2024-04-14T19:36:30Z,4952006921,56,Back,4952007155,233,388,4952006923,347,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040257,389,1,2,46,56,9m7z1upwp3svfn611ejq7d36v,1,62.5,100,2024-04-14T18:51:27.915Z,2024-04-14T18:51:29Z,4952007195,107,,4952007197,56,Left,4952007205,213,5.68,4952007199,140,69.6,4952007201,141,93.8,4952007203,212,9.1,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040279,390,1,2,46,58,9m7z1upwp3svfn611ejq7d36v,0,69.6,93.8,2024-04-14T18:51:29.115Z,2024-04-15T18:10:55Z,4952007319,141,94.7,4952007315,56,Left,4952007323,213,3.02,4952007317,140,64.9,4952007321,212,5.0,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040285,391,43,2,46,59,9m7z1upwp3svfn611ejq7d36v,1,0,0,2024-04-14T18:51:30.619Z,2024-04-15T18:11:04Z,4954656031,144,50,4952007345,286,0,4952007459,233,623,4952007343,56,Left,,,,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040299,623,8,2,46,59,5rurqie3qt1qav9ir5mkqinn,1,36.4,6.8,2024-04-14T18:51:30.620Z,2024-04-15T18:11:08Z,4952007407,56,Back,4954656401,383,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040303,624,49,2,47,1,5rurqie3qt1qav9ir5mkqinn,1,38.3,8.3,2024-04-14T18:51:32.114Z,2024-04-14T18:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040325,625,1,2,47,1,5rurqie3qt1qav9ir5mkqinn,1,39.1,9.4,2024-04-14T18:51:32.379Z,2024-04-14T18:51:34Z,4952007581,140,21.7,4952007583,141,28.6,4952007587,213,2.52,4952007579,56,Back,4952007585,212,22.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040365,626,1,2,47,3,5rurqie3qt1qav9ir5mkqinn,1,26.3,26.4,2024-04-14T18:51:34.163Z,2024-04-14T18:51:38Z,4952007871,1,,4952007861,56,Back,4952007869,213,0.42,4952007863,140,48.6,4952007867,212,25.7,4952007859,157,,4952007865,141,41.8,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040389,627,1,2,47,7,5rurqie3qt1qav9ir5mkqinn,0,65.1,35.5,2024-04-14T18:51:38.746Z,2024-04-14T18:51:42Z,4952008011,56,Center,4952008017,212,13.9,4952008015,141,47.0,4952008019,213,0.60,4952008013,140,76.1,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040409,392,1,2,47,11,9m7z1upwp3svfn611ejq7d36v,0,21.4,66.9,2024-04-14T18:51:42.364Z,2024-04-14T18:51:43Z,4952008189,56,Back,4952008191,140,45.1,4952008193,141,59.1,4952008199,1,,4952008197,213,6.07,4952008187,157,,4952008195,212,25.4,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673534161,1276,61,2,47,11,5rurqie3qt1qav9ir5mkqinn,0,57.4,52.4,2024-04-14T18:51:42.553Z,2024-04-15T18:12:03Z,4954660467,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040419,393,43,2,47,13,9m7z1upwp3svfn611ejq7d36v,1,0,0,2024-04-14T18:51:44.467Z,2024-04-15T18:12:16Z,4954661445,144,49,,,,,,,,,,,,,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040427,394,1,2,47,13,9m7z1upwp3svfn611ejq7d36v,0,47,63.4,2024-04-14T18:51:44.531Z,2024-04-14T18:51:45Z,4952008349,141,53.9,4952008351,212,7.2,4952008345,56,Back,4952008347,140,44.0,4952008353,213,4.26,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040445,628,1,2,47,16,5rurqie3qt1qav9ir5mkqinn,1,54.6,51,2024-04-14T18:51:47.337Z,2024-04-14T18:51:48Z,4952008489,213,3.30,4952008483,140,48.2,4952008485,141,49.4,4952008487,212,6.8,4952008481,56,Back,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040449,629,43,2,47,17,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-04-14T18:51:48.234Z,2024-04-15T18:12:33Z,4954662755,144,49,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040485,630,1,2,47,17,5rurqie3qt1qav9ir5mkqinn,1,46.8,49,2024-04-14T18:51:48.538Z,2024-04-14T18:51:51Z,4952008753,213,1.76,4952008745,140,42.9,4952008751,212,22.0,4952008743,56,Back,4952008749,141,80.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040515,631,1,2,47,20,5rurqie3qt1qav9ir5mkqinn,1,42.6,78.7,2024-04-14T18:51:51.794Z,2024-04-14T18:51:54Z,4952008949,56,Back,4952008957,213,4.26,4952008955,212,20.5,4952008951,140,34.1,4952008953,141,51.6,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040531,632,1,2,47,23,5rurqie3qt1qav9ir5mkqinn,1,33.9,51.5,2024-04-14T18:51:54.835Z,2024-04-14T18:51:56Z,4952009075,213,5.06,4952009067,56,Back,4952009069,140,38.8,4952009073,212,15.1,4952009071,141,30.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040567,633,1,2,47,25,5rurqie3qt1qav9ir5mkqinn,1,38.2,30.3,2024-04-14T18:51:56.498Z,2024-04-14T18:52:00Z,4952009277,56,Right,4952009283,212,25.2,4952009281,141,3.4,4952009285,213,5.47,4952009279,140,54.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040595,634,1,2,47,29,5rurqie3qt1qav9ir5mkqinn,1,54.7,3.4,2024-04-14T18:52:00.338Z,2024-04-14T18:52:03Z,4952009453,140,67.3,4952009459,213,0.45,4952009451,56,Right,4952009455,141,12.9,4952009457,212,14.7,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040599,635,3,2,47,32,5rurqie3qt1qav9ir5mkqinn,0,66.1,13.3,2024-04-14T18:52:03.354Z,2024-04-15T18:12:50Z,4952009469,286,,4952013585,233,395,4954663777,465,,4952009467,56,Right,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040601,395,7,2,47,32,9m7z1upwp3svfn611ejq7d36v,1,33.9,86.7,2024-04-14T18:52:03.355Z,2024-04-15T18:13:39Z,4954664059,385,,4952009481,285,,4952009493,233,635,4952009479,56,Back,,,,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041121,406,1,2,47,33,9m7z1upwp3svfn611ejq7d36v,1,30.6,89.4,2024-04-14T18:52:04.851Z,2024-04-14T18:53:09Z,4952012975,56,Back,4952012981,212,10.6,4952012979,141,92.1,4952012983,213,0.17,4952012977,140,40.5,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040619,396,49,2,47,34,9m7z1upwp3svfn611ejq7d36v,1,45.8,90.8,2024-04-14T18:52:05.700Z,2024-04-14T18:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040633,397,1,2,47,34,9m7z1upwp3svfn611ejq7d36v,1,45.8,90.8,2024-04-14T18:52:05.803Z,2024-04-14T18:52:08Z,4952009713,213,4.61,4952009709,141,59.3,4952009705,56,Back,4952009707,140,43.7,4952009711,212,21.5,,,,,,,,,,29r8ofc6v5wms17o8vq6myw2d,A. Thestrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040623,636,83,2,47,35,5rurqie3qt1qav9ir5mkqinn,0,51.4,30.6,2024-04-14T18:52:06.635Z,2024-04-14T18:52:42Z,4952011649,399,19npqca9guxs7p2yl5sbjmbx1,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040639,398,1,2,47,36,9m7z1upwp3svfn611ejq7d36v,1,43.7,59.3,2024-04-14T18:52:07.915Z,2024-04-14T18:53:26Z,4952009747,212,22.2,4952009741,56,Back,4952009749,213,3.49,4952009743,140,23.8,4952009745,141,48.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040699,399,1,2,47,41,9m7z1upwp3svfn611ejq7d36v,1,18.8,31.6,2024-04-14T18:52:12.588Z,2024-04-14T18:52:17Z,4952010169,212,12.8,4952010163,56,Back,4952010171,213,4.64,4952010165,140,17.9,4952010167,141,12.8,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040701,637,83,2,47,45,5rurqie3qt1qav9ir5mkqinn,0,78.8,90.8,2024-04-14T18:52:16.410Z,2024-04-15T20:06:04Z,4952011635,399,e39rl5n2uybgh0pmftd01e1nt,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040711,400,1,2,47,45,9m7z1upwp3svfn611ejq7d36v,1,18.3,8.5,2024-04-14T18:52:17.099Z,2024-04-14T18:52:18Z,4952010207,140,13.2,4952010211,212,12.0,4952010213,213,2.03,4952010209,141,24.3,4952010205,56,Back,,,,,,,,,,e39rl5n2uybgh0pmftd01e1nt,A. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040749,401,1,2,47,46,9m7z1upwp3svfn611ejq7d36v,1,13.2,24.3,2024-04-14T18:52:17.948Z,2024-04-14T18:52:21Z,4952010457,141,25.9,4952010463,1,,4952010461,213,0.03,4952010455,140,43.3,4952010451,157,,4952010453,56,Back,4952010459,212,31.6,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040751,402,1,2,47,50,9m7z1upwp3svfn611ejq7d36v,0,43.3,25.9,2024-04-14T18:52:21.747Z,2024-04-14T18:52:22Z,4952010517,3,,4952010527,212,11.8,4952010525,141,25.9,4952010521,56,Center,4952010519,168,,4952010523,140,54.5,4952010529,213,0.00,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040779,638,49,2,47,54,5rurqie3qt1qav9ir5mkqinn,1,43.7,75.1,2024-04-14T18:52:25.641Z,2024-04-14T18:52:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040805,639,1,2,47,54,5rurqie3qt1qav9ir5mkqinn,1,43.7,75.1,2024-04-14T18:52:25.946Z,2024-04-14T18:52:28Z,4952010833,213,5.71,4952010827,140,52.2,4952010829,141,66.6,4952010831,212,10.6,4952010825,56,Center,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040845,640,1,2,47,57,5rurqie3qt1qav9ir5mkqinn,1,51.9,59.1,2024-04-14T18:52:28.849Z,2024-04-14T18:52:34Z,4952011131,213,3.79,4952011125,140,38.6,4952011129,212,17.5,4952011123,56,Back,4952011127,141,43.6,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040859,641,1,2,48,3,5rurqie3qt1qav9ir5mkqinn,1,38.1,43.3,2024-04-14T18:52:34.489Z,2024-04-14T18:52:35Z,4952011209,140,45.7,4952011213,212,24.2,4952011215,213,1.23,4952011207,56,Back,4952011211,141,76.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040881,642,1,2,48,4,5rurqie3qt1qav9ir5mkqinn,1,43.6,74.4,2024-04-14T18:52:35.593Z,2024-04-14T18:52:37Z,4952011363,141,67.0,4952011361,140,53.9,4952011365,212,11.9,4952011359,56,Center,4952011367,213,5.85,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040887,643,1,2,48,6,5rurqie3qt1qav9ir5mkqinn,1,53.9,67,2024-04-14T18:52:37.602Z,2024-04-15T18:15:28Z,4952011435,213,3.05,4952011427,56,Back,4952011433,212,11.7,4954674369,156,,4952011431,141,68.5,4952011429,140,42.8,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040921,644,1,2,48,7,5rurqie3qt1qav9ir5mkqinn,1,42.8,68.5,2024-04-14T18:52:38.586Z,2024-04-14T18:52:42Z,4952011617,140,37.6,4952011615,56,Back,4952011621,212,18.2,4952011619,141,43.0,4952011623,213,4.41,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040951,645,1,2,48,11,5rurqie3qt1qav9ir5mkqinn,1,37.6,43,2024-04-14T18:52:42.426Z,2024-04-14T18:52:46Z,4952011835,141,73.6,4952011841,213,1.14,4952011837,212,22.9,4952011833,140,46.7,4952011831,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040959,646,1,2,48,14,5rurqie3qt1qav9ir5mkqinn,0,54,71.4,2024-04-14T18:52:45.897Z,2024-04-14T18:52:46Z,4952011881,56,Left,4952011887,141,87.1,4952011891,213,0.81,4952011889,212,14.7,4952011883,140,63.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040967,403,49,2,48,17,9m7z1upwp3svfn611ejq7d36v,1,39.4,8.9,2024-04-14T18:52:49.099Z,2025-02-24T15:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040973,404,50,2,48,18,9m7z1upwp3svfn611ejq7d36v,1,36,9.3,2024-04-14T18:52:49.563Z,2025-02-24T15:44:43Z,4952012017,286,,4952012015,56,Back,4955041229,233,647,,,,,,,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040979,647,7,2,48,18,5rurqie3qt1qav9ir5mkqinn,1,64,90.7,2024-04-14T18:52:49.564Z,2024-04-15T18:16:13Z,4954677873,383,,4952012057,285,,4952012091,233,404,4952012055,56,Left,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673040981,648,49,2,48,19,5rurqie3qt1qav9ir5mkqinn,1,65.3,89.6,2024-04-14T18:52:50.702Z,2024-04-14T18:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041007,649,1,2,48,20,5rurqie3qt1qav9ir5mkqinn,1,65.2,89.7,2024-04-14T18:52:52.050Z,2024-04-14T18:52:54Z,4952012231,56,Center,4952012233,140,60.3,4952012239,213,4.24,4952012237,212,11.4,4952012235,141,74.8,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041023,650,1,2,48,23,5rurqie3qt1qav9ir5mkqinn,1,57.7,72.4,2024-04-14T18:52:54.209Z,2024-04-14T18:52:56Z,4952012351,213,5.13,4952012343,56,Center,4952012349,212,13.1,4952012345,140,62.8,4952012347,141,54.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041055,651,1,2,48,25,5rurqie3qt1qav9ir5mkqinn,1,62.2,58.2,2024-04-14T18:52:56.690Z,2024-04-14T18:53:01Z,4952012595,140,71.2,4952012599,212,13.9,4952012593,56,Center,4952012601,213,0.82,4952012597,141,73.2,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041061,652,50,2,48,29,5rurqie3qt1qav9ir5mkqinn,1,70.2,71,2024-04-14T18:53:00.882Z,2024-04-14T18:53:01Z,4952012653,233,405,4952012605,56,Center,4952012607,286,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041063,405,7,2,48,29,9m7z1upwp3svfn611ejq7d36v,0,29.8,29,2024-04-14T18:53:00.883Z,2024-04-15T18:17:27Z,4952012613,56,Back,4954682923,384,,4952012615,285,,4952012635,233,652,,,,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673540063,691,83,2,48,30,9m7z1upwp3svfn611ejq7d36v,1,28.9,38.6,2024-04-14T18:53:01.239Z,2024-04-15T18:20:14Z,4954693697,399,5qxvej7pcqqr989sba7k0jv85,,,,,,,,,,,,,,,,,,,,,,eb7we8p5gqqiplruf94dhr6x,E. Syme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041091,653,1,2,48,31,5rurqie3qt1qav9ir5mkqinn,1,70.7,73.8,2024-04-14T18:53:02.754Z,2024-04-14T18:53:05Z,4952012795,212,11.0,4952012797,213,3.40,4952012793,141,69.7,4952012789,56,Center,4952012791,140,60.6,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673041105,654,1,2,48,34,5rurqie3qt1qav9ir5mkqinn,1,58.1,68.5,2024-04-14T18:53:05.129Z,2024-04-14T18:53:07Z,4952012895,212,19.6,4952012885,56,Back,4952012899,213,4.12,4952012891,141,44.5,4952012889,140,47.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
