id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2688920873,714,1,2,75,34,5rurqie3qt1qav9ir5mkqinn,1,89.8,91.1,2024-05-18T15:35:04.724Z,2024-05-18T15:35:10Z,5038138305,141,92.4,5038138297,56,Left,5038138309,212,10.2,5038138313,213,3.06,5038138301,140,80.1,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688920943,715,1,2,75,40,5rurqie3qt1qav9ir5mkqinn,1,70.2,74.2,2024-05-18T15:35:10.589Z,2024-05-18T15:35:13Z,5038138713,213,4.73,5038138709,212,20.4,5038138703,56,Center,5038138707,141,44.2,5038138705,140,70.5,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921027,716,1,2,75,43,5rurqie3qt1qav9ir5mkqinn,1,72,40.7,2024-05-18T15:35:13.773Z,2024-05-18T15:35:34Z,5038139147,140,85.7,5038139145,56,Center,5038139153,213,5.67,5038140435,154,,5038139149,141,25.8,5038140429,210,15,5038139151,212,17.6,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921031,717,15,2,75,49,5rurqie3qt1qav9ir5mkqinn,1,85,33,2024-05-18T15:35:19.125Z,2024-05-18T15:35:35Z,5038139185,63,,5038140505,103,30.4,5038140495,29,,5038140499,55,716,5038140515,233,532,5038140509,147,45.7,5038139187,56,Center,5038139183,22,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,5038140493,79,5038140497,154,,5038140507,146,99.4,5038140503,102,48.9,5038140151,72,,,,,,,,,,,,,,,,,,,,,,
2688921041,532,10,2,75,49,dcdnoyf6kzhj46iyfm7xq43fy,1,0.6,53,2024-05-18T15:35:19.225Z,2024-05-18T15:35:31Z,5038139283,182,,5038139285,56,Back,5038139281,178,,5038140295,233,717,5038139645,177,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921345,533,1,2,76,5,dcdnoyf6kzhj46iyfm7xq43fy,1,8.3,53.6,2024-05-18T15:35:35.676Z,2024-05-18T15:35:39Z,5038140929,213,1.25,5038140921,56,Back,5038140919,123,,5038140927,212,10.6,5038140923,140,11.5,5038140925,141,68.4,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921383,534,1,2,76,9,dcdnoyf6kzhj46iyfm7xq43fy,1,11.5,68.4,2024-05-18T15:35:39.508Z,2024-05-18T15:35:41Z,5038141169,141,51.8,5038141171,212,11.6,5038141167,140,8.8,5038141165,56,Back,5038141173,213,4.47,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921415,535,1,2,76,11,dcdnoyf6kzhj46iyfm7xq43fy,1,8.8,51.8,2024-05-18T15:35:41.333Z,2024-05-18T15:35:43Z,5038141371,1,,5038141345,140,34.7,5038141363,213,0.03,5038141357,212,27.2,5038141337,157,,5038141351,141,53.0,5038141341,56,Back,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921437,536,1,2,76,13,dcdnoyf6kzhj46iyfm7xq43fy,0,34.7,53,2024-05-18T15:35:43.386Z,2024-05-18T15:35:44Z,5038141481,212,15.3,5038141473,3,,5038141477,140,49.2,5038141475,56,Back,5038141483,213,6.18,5038141479,141,50.6,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921487,718,1,2,76,15,5rurqie3qt1qav9ir5mkqinn,0,49.5,57.9,2024-05-18T15:35:45.741Z,2024-05-18T15:35:46Z,5038141833,212,46.4,5038141837,1,,5038141835,213,5.23,5038141831,141,0.0,5038141827,56,Right,5038141825,157,,5038141829,140,71.4,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921675,537,5,2,76,16,dcdnoyf6kzhj46iyfm7xq43fy,1,28,101.3,2024-05-18T15:35:46.865Z,2024-05-18T15:59:23Z,5038143077,233,719,5038143035,347,,5038143031,56,Back,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921491,719,5,2,76,16,5rurqie3qt1qav9ir5mkqinn,0,72,-1.3,2024-05-18T15:35:46.865Z,2024-05-18T15:36:02Z,5038143105,233,537,5038141841,56,Right,5038141843,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921753,538,1,2,76,31,dcdnoyf6kzhj46iyfm7xq43fy,1,27.5,100,2024-05-18T15:36:01.747Z,2024-05-18T15:36:05Z,5038143423,212,12.7,5038143415,107,,5038143425,213,5.26,5038143417,56,Back,5038143419,140,33.8,5038143421,141,85.4,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921933,539,1,2,76,35,dcdnoyf6kzhj46iyfm7xq43fy,1,33.2,80.6,2024-05-18T15:36:04.940Z,2024-05-18T15:36:13Z,5038144281,212,36.2,5038144283,213,4.86,5038144279,141,27.9,5038144285,1,,5038144273,155,,5038144277,140,38.3,5038144275,56,Back,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921975,540,1,2,76,43,dcdnoyf6kzhj46iyfm7xq43fy,0,70.3,17.4,2024-05-18T15:36:13.389Z,2024-05-18T15:36:15Z,5038144549,213,0.79,5038144541,56,Center,5038144539,155,,5038144547,212,27.9,5038144543,140,88.9,5038144545,141,46.6,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688921981,720,12,2,76,45,5rurqie3qt1qav9ir5mkqinn,1,12.9,49.9,2024-05-18T15:36:15.566Z,2024-05-18T15:36:16Z,5038144567,56,Back,5038144591,15,,5038144577,213,5.42,5038144573,212,14.6,5038144569,140,21.9,5038144571,141,33.6,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922031,541,1,2,76,48,dcdnoyf6kzhj46iyfm7xq43fy,1,79.5,59.7,2024-05-18T15:36:18.035Z,2024-05-18T15:36:19Z,5038144865,141,67.2,5038144867,212,6.9,5038144863,140,75.1,5038144859,56,Center,5038144869,213,2.31,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922073,542,1,2,76,49,dcdnoyf6kzhj46iyfm7xq43fy,1,75.1,67.2,2024-05-18T15:36:18.948Z,2024-05-18T15:36:21Z,5038145085,212,13.8,5038145083,141,70.8,5038145087,213,0.18,5038145079,56,Center,5038145081,140,88.0,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922095,543,1,2,76,51,dcdnoyf6kzhj46iyfm7xq43fy,0,88,70.8,2024-05-18T15:36:21.083Z,2024-05-18T15:36:21Z,5038145177,212,5.6,5038145173,140,84.0,5038145175,141,65.4,5038145179,213,3.86,5038145171,56,Center,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922081,721,8,2,76,51,5rurqie3qt1qav9ir5mkqinn,1,17.2,29.4,2024-05-18T15:36:21.182Z,2024-05-18T15:36:21Z,5038145109,56,Back,,,,,,,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922111,722,49,2,76,52,5rurqie3qt1qav9ir5mkqinn,1,8.1,28.9,2024-05-18T15:36:22.486Z,2024-05-18T15:36:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922123,544,61,2,76,53,dcdnoyf6kzhj46iyfm7xq43fy,0,81.2,67.3,2024-05-18T15:36:23.107Z,2024-05-18T15:36:23Z,5038145305,56,Center,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922175,723,1,2,76,55,5rurqie3qt1qav9ir5mkqinn,0,5.4,31.5,2024-05-18T15:36:25.126Z,2024-05-18T15:36:27Z,5038145747,233,545,5038145745,236,,5038145551,141,24.3,5038145547,56,Back,5038145555,213,4.92,5038145751,286,,5038145553,212,5.0,5038145549,140,6.4,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922209,545,74,2,76,55,dcdnoyf6kzhj46iyfm7xq43fy,1,98.9,82.7,2024-05-18T15:36:25.127Z,2024-05-18T15:43:29Z,5038145713,285,,5038145793,233,723,5038145711,56,Left,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922257,546,61,2,77,0,dcdnoyf6kzhj46iyfm7xq43fy,0,97.3,85.9,2024-05-18T15:36:30.621Z,2024-05-18T15:36:30Z,5038145999,56,Left,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922275,724,49,2,77,2,5rurqie3qt1qav9ir5mkqinn,1,13.3,9.5,2024-05-18T15:36:32.175Z,2024-05-18T15:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922343,725,1,2,77,2,5rurqie3qt1qav9ir5mkqinn,1,13.3,9.5,2024-05-18T15:36:32.383Z,2024-05-18T15:36:36Z,5038146499,213,1.03,5038146489,56,Back,5038146495,141,28.6,5038146497,212,15.1,5038146493,140,20.7,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922391,726,1,2,77,5,5rurqie3qt1qav9ir5mkqinn,0,20.3,24.6,2024-05-18T15:36:35.574Z,2024-05-18T15:36:38Z,5038146715,213,0.39,5038146709,141,40.9,5038146705,56,Back,5038146707,140,46.3,5038146711,212,29.5,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922431,547,8,2,77,11,dcdnoyf6kzhj46iyfm7xq43fy,1,56.2,68.5,2024-05-18T15:36:41.107Z,2024-05-18T15:36:41Z,5038146939,56,Center,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922453,548,49,2,77,12,dcdnoyf6kzhj46iyfm7xq43fy,1,59.1,71.2,2024-05-18T15:36:42.684Z,2024-05-18T15:36:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922535,549,1,2,77,14,dcdnoyf6kzhj46iyfm7xq43fy,1,62,64.6,2024-05-18T15:36:44.516Z,2024-05-18T15:36:48Z,5038147561,140,59.2,5038147559,56,Center,5038147567,213,4.54,5038147563,141,39.7,5038147565,212,17.2,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922561,550,1,2,77,17,dcdnoyf6kzhj46iyfm7xq43fy,1,58.3,39.8,2024-05-18T15:36:47.891Z,2024-05-18T15:36:49Z,5038147767,140,46.4,5038147765,56,Back,5038147769,141,45.8,5038147771,212,13.1,5038147773,213,2.83,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922599,551,1,2,77,19,dcdnoyf6kzhj46iyfm7xq43fy,1,46.4,45.8,2024-05-18T15:36:49.755Z,2024-05-18T15:36:51Z,5038147981,213,0.85,5038147979,212,10.3,5038147975,140,52.9,5038147973,56,Center,5038147977,141,57.2,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922663,552,1,2,77,21,dcdnoyf6kzhj46iyfm7xq43fy,1,52.9,57.3,2024-05-18T15:36:51.572Z,2024-05-18T15:36:54Z,5038148329,212,12.7,5038148325,140,56.7,5038148331,213,1.25,5038148323,56,Center,5038148327,141,75.0,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922713,553,1,2,77,24,dcdnoyf6kzhj46iyfm7xq43fy,1,58.2,75.4,2024-05-18T15:36:54.364Z,2024-05-18T15:36:56Z,5038148593,213,0.58,5038148587,140,77.4,5038148585,56,Left,5038148589,141,95.0,5038148591,212,24.2,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922775,554,1,2,77,26,dcdnoyf6kzhj46iyfm7xq43fy,1,77.4,95,2024-05-18T15:36:56.676Z,2024-05-18T15:36:59Z,5038148987,141,75.0,5038148983,56,Center,5038148985,140,63.9,5038148989,212,19.6,5038148991,213,3.91,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922817,555,1,2,77,29,dcdnoyf6kzhj46iyfm7xq43fy,1,62.8,73.2,2024-05-18T15:36:59.780Z,2024-05-18T15:37:02Z,5038149175,140,48.7,5038149177,141,45.1,5038149173,56,Back,5038149179,212,24.2,5038149181,213,4.05,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688922959,556,1,2,77,32,dcdnoyf6kzhj46iyfm7xq43fy,1,51,44.6,2024-05-18T15:37:02.028Z,2024-05-18T15:37:09Z,5038149945,141,6.5,5038149943,140,56.6,5038149947,212,26.6,5038149949,213,4.94,5038149941,56,Right,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923077,557,1,2,77,39,dcdnoyf6kzhj46iyfm7xq43fy,1,59.2,6.7,2024-05-18T15:37:09.860Z,2024-05-18T15:37:15Z,5038150551,212,19.7,5038150549,141,34.2,5038150545,56,Center,5038150553,213,1.90,5038150547,140,53.2,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923199,558,1,2,77,45,dcdnoyf6kzhj46iyfm7xq43fy,1,65,37.4,2024-05-18T15:37:15.548Z,2024-05-18T15:37:53Z,5038151167,212,27.9,5038151163,140,88.8,5038151165,141,55.8,5038151169,213,0.46,5038153895,210,15,5038154325,4,,5038153897,154,,5038151161,56,Center,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923211,559,15,2,77,51,dcdnoyf6kzhj46iyfm7xq43fy,1,86.9,54,2024-05-18T15:37:21.004Z,2024-05-18T15:37:50Z,5038151219,22,,5038153923,154,,5038153919,80,,5038153989,233,727,5038151223,56,Center,5038153939,214,,5038153935,103,6.3,5038153943,146,95.5,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,5038153929,55,5038152813,72,,5038151221,17,,5038153945,147,48.7,5038153921,29,5038153933,102,48.1,,,,,,,,558,,,,,,,,,,,
2688923215,727,10,2,77,51,5rurqie3qt1qav9ir5mkqinn,1,2.4,49.4,2024-05-18T15:37:21.104Z,2024-05-18T15:37:40Z,5038152211,174,,5038151239,182,,5038151243,56,Back,5038152921,233,559,5038152213,179,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923275,728,61,2,77,55,5rurqie3qt1qav9ir5mkqinn,1,9.6,51.3,2024-05-18T15:37:25Z,2024-05-18T15:37:25Z,5038151569,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923263,560,6,2,77,56,dcdnoyf6kzhj46iyfm7xq43fy,1,95.8,44.6,2024-05-18T15:37:26.745Z,2024-05-18T15:43:28Z,5038151673,75,,5038151861,233,729,5038151671,56,Center,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923303,729,6,2,77,56,5rurqie3qt1qav9ir5mkqinn,0,4.2,55.4,2024-05-18T15:37:26.745Z,2024-05-18T15:37:28Z,5038151831,56,Back,5038151833,73,,5038151881,233,560,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923859,561,1,2,78,27,dcdnoyf6kzhj46iyfm7xq43fy,0,99.5,0.5,2024-05-18T15:37:57.421Z,2024-05-18T15:38:24Z,5038154961,155,,5038154973,213,1.58,5038154969,141,45.5,5038154959,6,,5038154971,212,30.6,5038154957,2,,5038154967,140,99.2,5038154963,225,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,5038154965,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2688923861,730,12,2,78,29,5rurqie3qt1qav9ir5mkqinn,1,5.3,59.6,2024-05-18T15:37:59.464Z,2024-05-18T15:38:00Z,5038154997,213,0.21,5038154993,141,66.4,5038154995,212,21.7,5038154989,56,Back,5038155007,15,,5038154991,140,25.5,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923915,562,13,2,78,33,dcdnoyf6kzhj46iyfm7xq43fy,1,78.4,45.4,2024-05-18T15:38:03.397Z,2024-05-18T15:38:15Z,5038156377,458,,5038156373,103,76.4,5038155349,56,Center,5038155889,20,,5038156379,230,98.9,5038156375,215,,5038156369,74,,5038156371,102,48.7,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,5038155347,18,5038155887,25,,5038156381,231,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923939,563,5,2,78,35,dcdnoyf6kzhj46iyfm7xq43fy,0,100.8,46.2,2024-05-18T15:38:05.333Z,2024-05-18T15:38:06Z,5038155509,56,Center,5038155577,233,731,5038155511,346,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688923905,731,5,2,78,35,5rurqie3qt1qav9ir5mkqinn,1,-0.8,53.8,2024-05-18T15:38:05.333Z,2024-05-18T15:59:23Z,5038155571,233,563,5038155275,346,,5038155271,56,Back,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688925177,564,18,2,79,49,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-05-18T15:39:19.231Z,2024-05-18T15:39:57Z,5038162153,59,14,5038166051,41,,5038162151,44,Defender,5038162223,55,565,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688925189,565,19,2,79,49,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-05-18T15:39:19.232Z,2024-05-18T15:39:54Z,5038162199,59,26,5038162205,55,564,5038165759,41,,5038162267,293,0,5038162197,145,2,5038162201,44,Defender,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688925257,566,18,2,79,53,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-05-18T15:39:23.163Z,2024-05-18T15:39:49Z,5038162585,44,Midfielder,5038165355,42,,5038162589,59,21,5038162657,55,567,,,,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688925265,567,19,2,79,53,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-05-18T15:39:23.164Z,2024-05-18T15:39:52Z,5038162635,145,10,5038162637,59,20,5038165543,42,,5038162639,44,Midfielder,5038162641,55,566,5038162683,293,0,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688925939,732,1,2,80,30,5rurqie3qt1qav9ir5mkqinn,1,5,41.3,2024-05-18T15:40:00.474Z,2024-05-18T15:59:15Z,5038166511,124,,5038166521,213,1.00,5038166513,56,Back,5038166525,237,,5038166517,141,64.9,5038166515,140,14.8,5038166519,212,19.1,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926041,733,1,2,80,33,5rurqie3qt1qav9ir5mkqinn,1,14.8,64.9,2024-05-18T15:40:03.114Z,2024-05-18T15:40:08Z,5038167047,213,0.88,5038167043,141,93.5,5038167045,212,25.2,5038167039,56,Back,5038167041,140,30.0,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926109,734,1,2,80,38,5rurqie3qt1qav9ir5mkqinn,1,30.3,93.2,2024-05-18T15:40:08.283Z,2024-05-18T15:40:12Z,5038167411,141,79.0,5038167415,213,3.82,5038167413,212,15.3,5038167409,140,19.0,5038167407,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926119,735,1,2,80,42,5rurqie3qt1qav9ir5mkqinn,1,19.4,77.8,2024-05-18T15:40:12.354Z,2024-05-18T15:40:13Z,5038167451,56,Back,5038167455,141,91.4,5038167453,140,28.3,5038167457,212,13.1,5038167459,213,0.78,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926129,736,1,2,80,43,5rurqie3qt1qav9ir5mkqinn,0,28.3,91.4,2024-05-18T15:40:13.235Z,2024-05-18T15:40:14Z,5038167501,140,28.9,5038167499,56,Back,5038167503,141,72.9,5038167507,213,4.76,5038167505,212,12.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926173,568,49,2,80,45,dcdnoyf6kzhj46iyfm7xq43fy,1,65.4,40.1,2024-05-18T15:40:15.607Z,2024-05-18T15:40:29Z,,,,,,,,,,,,,,,,,,,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926297,569,1,2,80,49,dcdnoyf6kzhj46iyfm7xq43fy,1,71.1,35.1,2024-05-18T15:40:18.951Z,2024-05-18T15:40:22Z,5038168471,213,5.29,5038168469,212,23.8,5038168465,140,83.5,5038168463,56,Right,5038168467,141,5.8,,,,,,,,,,af52uy5fmw1y9o4eq1sststex,D. Stefanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926321,570,1,2,80,52,dcdnoyf6kzhj46iyfm7xq43fy,0,83.5,5.8,2024-05-18T15:40:22.167Z,2024-05-18T15:40:23Z,5038168581,140,88.4,5038168579,56,Center,5038168587,213,1.30,5038168583,141,33.1,5038168585,212,19.3,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926379,737,49,2,80,56,5rurqie3qt1qav9ir5mkqinn,1,19.7,62.7,2024-05-18T15:40:26.883Z,2024-05-18T15:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926467,738,1,2,80,57,5rurqie3qt1qav9ir5mkqinn,1,19.7,62.7,2024-05-18T15:40:27.643Z,2024-05-18T15:40:32Z,5038169401,140,28.6,5038169405,141,12.5,5038169397,56,Back,5038169395,155,,5038169409,212,35.4,5038169417,1,,5038169413,213,4.98,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926593,739,1,2,81,2,5rurqie3qt1qav9ir5mkqinn,1,28.6,12.5,2024-05-18T15:40:32.332Z,2024-05-18T15:40:37Z,5038170007,56,Back,5038170015,213,2.69,5038170009,140,21.6,5038170013,212,8.2,5038170011,141,17.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688926673,740,1,2,81,7,5rurqie3qt1qav9ir5mkqinn,1,33.6,18.2,2024-05-18T15:40:37.035Z,2024-05-18T15:40:40Z,5038170411,213,0.92,5038170407,141,68.4,5038170403,56,Center,5038170405,140,58.6,5038170413,1,,5038170409,212,43.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
