id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2233368165,717,1,2,70,48,5rurqie3qt1qav9ir5mkqinn,0,95.6,17,2020-11-15T16:02:59.711Z,2020-11-15T16:30:19Z,2588957935,213,3.9,2588957929,56,Right,2588957933,141,13.4,2588957931,140,93.1,2588957937,212,3.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368161,657,49,2,70,50,spi3g782q7m4evjxn1sv6cfa,1,7.4,86,2020-11-15T16:03:01.703Z,2020-11-15T16:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368167,658,1,2,70,50,spi3g782q7m4evjxn1sv6cfa,0,7.4,86,2020-11-15T16:03:01.958Z,2020-11-15T16:03:03Z,2588957953,212,31.4,2588957951,213,6.3,2588957947,140,37.3,2588957945,56,Back,2588957943,155,,2588957949,141,85.3,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368173,718,1,2,70,53,5rurqie3qt1qav9ir5mkqinn,1,59.7,17.5,2020-11-15T16:03:04.871Z,2020-11-15T16:03:05Z,2588957985,212,6.2,2588957981,141,25.7,2588957983,213,1.1,2588957975,3,,2588957979,140,62.3,2588957977,56,Center,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368175,719,49,2,70,54,5rurqie3qt1qav9ir5mkqinn,1,62.5,26,2020-11-15T16:03:05.801Z,2020-11-15T16:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368179,720,1,2,70,54,5rurqie3qt1qav9ir5mkqinn,1,62.5,26,2020-11-15T16:03:05.863Z,2020-11-15T16:03:08Z,2588958001,140,59.1,2588957999,56,Right,2588958003,141,15.7,2588958005,213,4.2,2588958007,212,7.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368183,721,1,2,70,57,5rurqie3qt1qav9ir5mkqinn,1,59.1,15.7,2020-11-15T16:03:08.391Z,2020-11-15T16:03:09Z,2588958049,212,7.8,2588958045,141,19.6,2588958043,140,66.1,2588958041,56,Right,2588958047,213,0.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368185,722,1,2,70,57,5rurqie3qt1qav9ir5mkqinn,1,67.5,22.1,2020-11-15T16:03:09.015Z,2020-11-15T16:03:10Z,2588958053,56,Center,2588958055,140,62.4,2588958061,212,8.0,2588958059,213,2.3,2588958057,141,30.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368187,723,1,2,70,59,5rurqie3qt1qav9ir5mkqinn,0,63.1,33.1,2020-11-15T16:03:10.566Z,2020-11-15T16:03:11Z,2588958071,213,0.8,2588958067,140,79.1,2588958069,141,58.1,2588958073,212,23.9,2588958065,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368189,659,49,2,71,0,spi3g782q7m4evjxn1sv6cfa,1,21.5,38.5,2020-11-15T16:03:11.431Z,2020-11-15T16:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368191,660,1,2,71,0,spi3g782q7m4evjxn1sv6cfa,0,21.5,38.5,2020-11-15T16:03:11.848Z,2020-11-15T16:03:13Z,2588958083,1,,2588958087,212,25.8,2588958075,157,,2588958079,140,45.4,2588958085,213,0.2,2588958077,56,Back,2588958081,141,47.2,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368193,724,61,2,71,2,5rurqie3qt1qav9ir5mkqinn,0,55.3,53.9,2020-11-15T16:03:13.888Z,2020-11-15T16:03:14Z,2588958089,56,Center,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368201,661,50,2,71,7,spi3g782q7m4evjxn1sv6cfa,1,79.2,32.3,2020-11-15T16:03:18.391Z,2020-11-15T16:03:22Z,2588958117,56,Center,2588958173,233,725,2588958119,286,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368211,725,7,2,71,7,5rurqie3qt1qav9ir5mkqinn,1,20.8,67.7,2020-11-15T16:03:18.392Z,2020-11-15T16:03:24Z,2588958169,233,661,2588958163,167,,2588958207,14,,2588958167,285,,2588958165,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368271,662,5,2,71,9,spi3g782q7m4evjxn1sv6cfa,1,89.4,-1.4,2020-11-15T16:03:20.310Z,2020-11-15T16:03:44Z,2588958461,233,726,2588958451,347,,2588958449,56,Right,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368217,726,5,2,71,9,5rurqie3qt1qav9ir5mkqinn,0,10.6,101.4,2020-11-15T16:03:20.310Z,2020-11-15T16:35:06Z,2588958465,233,662,2588958199,56,Back,2588958201,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368275,663,1,2,71,32,spi3g782q7m4evjxn1sv6cfa,0,88.2,0,2020-11-15T16:03:43.558Z,2020-11-15T16:03:48Z,2588958489,212,9.4,2588958481,56,Right,2588958483,140,90.0,2588958487,213,1.4,2588958485,141,12.0,2588958479,107,,2588958495,189,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368283,664,5,2,71,34,spi3g782q7m4evjxn1sv6cfa,1,83,-1,2020-11-15T16:03:45.670Z,2020-11-15T16:03:49Z,2588958521,56,Right,2588958523,347,,2588958547,233,728,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368289,728,5,2,71,34,5rurqie3qt1qav9ir5mkqinn,0,17,101,2020-11-15T16:03:45.670Z,2020-11-15T16:35:06Z,2588958545,347,,2588958543,56,Back,2588958561,233,664,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368279,727,61,2,71,35,5rurqie3qt1qav9ir5mkqinn,1,15.7,94.8,2020-11-15T16:03:47.040Z,2020-11-15T16:03:51Z,2588958609,189,,2588958505,56,Back,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368293,665,1,2,71,39,spi3g782q7m4evjxn1sv6cfa,1,80.2,0,2020-11-15T16:03:50.742Z,2020-11-15T16:03:51Z,2588958589,212,7.3,2588958583,140,80.2,2588958579,107,,2588958585,141,9.2,2588958587,213,1.6,2588958581,56,Right,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368297,666,1,2,71,40,spi3g782q7m4evjxn1sv6cfa,1,80.2,9.2,2020-11-15T16:03:51.366Z,2020-11-15T16:03:52Z,2588958617,141,3.5,2588958615,140,80.1,2588958621,212,3.9,2588958619,213,4.7,2588958613,56,Right,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368299,667,1,2,71,40,spi3g782q7m4evjxn1sv6cfa,1,80.1,3.5,2020-11-15T16:03:51.974Z,2020-11-15T16:03:52Z,2588958635,212,4.9,2588958631,141,10.4,2588958633,213,1.9,2588958627,56,Right,2588958629,140,78.6,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368323,668,1,2,71,41,spi3g782q7m4evjxn1sv6cfa,1,78.6,10.4,2020-11-15T16:03:52.534Z,2020-11-15T16:03:58Z,2588958753,141,9.1,2588958751,140,83.0,2588958749,56,Right,2588958757,212,4.7,2588958755,213,6.1,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368333,669,1,2,71,46,spi3g782q7m4evjxn1sv6cfa,1,78.2,7.6,2020-11-15T16:03:57.991Z,2020-11-15T16:04:01Z,2588958809,141,2.6,2588958805,56,Right,2588958807,140,85.8,2588958813,212,8.7,2588958811,213,5.9,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368337,670,1,2,71,49,spi3g782q7m4evjxn1sv6cfa,1,82.1,3.2,2020-11-15T16:04:00.950Z,2020-11-15T16:04:03Z,2588958831,140,80.2,2588958837,212,5.6,2588958829,56,Right,2588958835,213,1.9,2588958833,141,10.9,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368339,671,1,2,71,52,spi3g782q7m4evjxn1sv6cfa,0,88.5,17.4,2020-11-15T16:04:03.879Z,2020-11-15T16:05:08Z,2588958855,140,95.3,2588958849,2,,2588958861,212,22.5,2588958851,155,,2588958853,56,Center,2588958859,213,1.2,2588958857,141,48.8,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368351,729,12,2,71,56,5rurqie3qt1qav9ir5mkqinn,1,4.9,51,2020-11-15T16:04:07.351Z,2020-11-15T16:05:03Z,2588958933,213,0.7,2588958927,56,Back,2588958931,141,59.4,2588958935,212,8.7,2588958929,140,11.2,2588958937,15,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368393,733,61,2,71,57,5rurqie3qt1qav9ir5mkqinn,1,10,51.5,2020-11-15T16:04:09.127Z,2020-11-15T16:05:01Z,2588959147,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368359,672,15,2,71,58,spi3g782q7m4evjxn1sv6cfa,1,91.2,47.3,2020-11-15T16:04:09.718Z,2020-11-15T16:05:06Z,2588959839,102,48.9,2588959845,328,,2588959843,214,,2588959841,103,19,2588958959,56,Center,2588959727,20,,2588959731,82,,2588959733,233,730,dz9ye5g98flhuscti7l8nillh,P. Harder,2588959849,146,98.1,2588958955,17,,2588958957,22,,2588959837,78,2588959851,147,48.6,,,2588959847,100,,,,,,,,,,
2233368361,730,10,2,71,58,5rurqie3qt1qav9ir5mkqinn,1,7.5,60,2020-11-15T16:04:09.818Z,2020-11-15T16:05:33Z,2588958969,56,Back,2588959741,233,672,2588958967,94,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368373,731,12,2,72,1,5rurqie3qt1qav9ir5mkqinn,1,11.8,66.6,2020-11-15T16:04:12.662Z,2020-11-15T16:04:14Z,2588959065,167,,2588959055,141,100.0,2588959053,140,14.0,2588959051,56,Back,2588959057,213,1.5,2588959059,212,23.3,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368559,685,5,2,72,2,spi3g782q7m4evjxn1sv6cfa,1,81.2,-0.6,2020-11-15T16:04:13.651Z,2020-11-15T16:35:07Z,2588960319,347,,2588960329,233,732,2588960317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368375,732,5,2,72,2,5rurqie3qt1qav9ir5mkqinn,0,18.8,100.6,2020-11-15T16:04:13.651Z,2020-11-15T16:05:39Z,2588960337,233,685,2588959063,347,,2588959061,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368635,686,1,2,72,9,spi3g782q7m4evjxn1sv6cfa,0,70.5,0,2020-11-15T16:04:20.589Z,2020-11-15T16:06:21Z,2588960621,141,24.4,2588960653,189,,2588960623,213,0.8,2588960625,212,25.2,2588960619,140,87.8,2588960615,107,,2588960799,1,,2588960617,56,Center,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368405,734,1,2,72,15,5rurqie3qt1qav9ir5mkqinn,1,3.4,92,2020-11-15T16:04:26.697Z,2020-11-15T16:06:12Z,2588959243,1,,2588959245,213,6.3,2588959237,56,Back,2588959247,212,32.7,2588959241,141,91.7,2588959235,157,,2588959239,140,34.5,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368719,744,61,2,72,16,5rurqie3qt1qav9ir5mkqinn,0,35.4,92.7,2020-11-15T16:04:27.910Z,2020-11-15T16:06:31Z,2588960817,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368403,673,49,2,72,17,spi3g782q7m4evjxn1sv6cfa,1,77.1,15.8,2020-11-15T16:04:28.406Z,2020-11-15T16:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368409,674,1,2,72,17,spi3g782q7m4evjxn1sv6cfa,1,77.1,15.8,2020-11-15T16:04:29.158Z,2020-11-15T16:04:31Z,2588959267,56,Center,2588959275,213,1.5,2588959269,140,80.9,2588959273,1,,2588959271,141,64.9,2588959265,155,,2588959277,212,33.6,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368411,675,1,2,72,20,spi3g782q7m4evjxn1sv6cfa,1,80.9,64.9,2020-11-15T16:04:31.285Z,2020-11-15T16:04:32Z,2588959285,141,49.3,2588959283,140,81.3,2588959289,212,10.6,2588959281,56,Center,2588959287,213,4.8,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368417,676,1,2,72,21,spi3g782q7m4evjxn1sv6cfa,1,79.3,43.4,2020-11-15T16:04:32.741Z,2020-11-15T16:04:33Z,2588959321,141,40.7,2588959317,56,Center,2588959319,140,86.8,2588959323,213,6.1,2588959325,212,8.1,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368421,677,1,2,72,22,spi3g782q7m4evjxn1sv6cfa,0,86.8,40.7,2020-11-15T16:04:33.734Z,2020-11-15T16:07:16Z,2588959353,212,6.3,2588959345,56,Center,2588959351,213,2.0,2588959349,141,49.0,2588959347,140,84.1,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368425,735,1,2,72,24,5rurqie3qt1qav9ir5mkqinn,1,14.7,47.6,2020-11-15T16:04:35.815Z,2020-11-15T16:04:36Z,2588959375,141,48.1,2588959373,140,14.5,2588959369,3,,2588959379,212,0.4,2588959371,56,Back,2588959377,213,2.1,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368427,736,43,2,72,24,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-11-15T16:04:36.186Z,2020-11-15T16:04:43Z,2588959477,144,49,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368433,737,49,2,72,27,5rurqie3qt1qav9ir5mkqinn,1,14,49.3,2020-11-15T16:04:38.929Z,2020-11-15T16:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368439,738,1,2,72,28,5rurqie3qt1qav9ir5mkqinn,1,14,49.3,2020-11-15T16:04:39.975Z,2020-11-15T16:04:54Z,2588959449,212,13.3,2588959443,140,24.5,2588959445,141,60.3,2588959441,56,Back,2588959447,213,0.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368441,739,1,2,72,29,5rurqie3qt1qav9ir5mkqinn,0,24.5,60.3,2020-11-15T16:04:40.783Z,2020-11-15T16:04:41Z,2588959457,141,51.3,2588959461,212,15.5,2588959459,213,5.9,2588959453,56,Back,2588959455,140,38.1,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368445,678,49,2,72,30,spi3g782q7m4evjxn1sv6cfa,1,61.3,65.8,2020-11-15T16:04:42.055Z,2020-11-15T16:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368449,679,1,2,72,31,spi3g782q7m4evjxn1sv6cfa,1,61.3,65.8,2020-11-15T16:04:42.278Z,2020-11-15T16:04:44Z,2588959501,140,71.5,2588959499,56,Center,2588959505,213,0.4,2588959507,212,11.8,2588959503,141,73.2,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368451,680,50,2,72,33,spi3g782q7m4evjxn1sv6cfa,1,73.9,73.6,2020-11-15T16:04:44.679Z,2020-11-15T16:04:49Z,2588959555,233,740,2588959513,286,,2588959511,56,Center,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368459,740,7,2,72,33,5rurqie3qt1qav9ir5mkqinn,0,26.1,26.4,2020-11-15T16:04:44.680Z,2020-11-15T16:04:48Z,2588959545,56,Back,2588959547,285,,2588959551,233,680,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368465,681,1,2,72,37,spi3g782q7m4evjxn1sv6cfa,1,72,75.6,2020-11-15T16:04:48.262Z,2020-11-15T16:04:50Z,2588959597,212,17.3,2588959595,213,2.3,2588959593,141,94.5,2588959591,140,60.9,2588959589,56,Left,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368467,682,1,2,72,38,spi3g782q7m4evjxn1sv6cfa,0,60.6,96.5,2020-11-15T16:04:50.182Z,2020-11-15T16:04:50Z,2588959615,213,0.3,2588959617,212,12.5,2588959609,56,Left,2588959613,141,100.0,2588959611,140,72.1,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368469,683,5,2,72,39,spi3g782q7m4evjxn1sv6cfa,0,70.7,101,2020-11-15T16:04:50.566Z,2020-11-15T16:35:07Z,2588959623,347,,2588959667,233,741,2588959621,56,Left,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368479,741,5,2,72,39,5rurqie3qt1qav9ir5mkqinn,1,29.3,-1,2020-11-15T16:04:50.566Z,2020-11-15T16:06:43Z,2588959661,347,,2588959663,233,683,2588959659,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368557,684,27,2,73,11,spi3g782q7m4evjxn1sv6cfa,1,0,0,2020-11-15T16:05:22.663Z,2020-11-15T16:06:45Z,2588960195,233,742,2588960181,41,Injury,2588960183,53,1cfhmihovl78l8osqbo1w9nth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368543,742,27,2,73,11,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-11-15T16:05:22.663Z,2020-11-15T16:05:27Z,2588960193,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368701,743,43,2,74,4,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-11-15T16:06:15.422Z,2020-11-15T16:06:39Z,2588961105,144,28,2588960745,55,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368791,687,28,2,74,28,spi3g782q7m4evjxn1sv6cfa,1,0,0,2020-11-15T16:06:39.839Z,2020-11-15T16:06:44Z,2588961141,233,745,2588961119,55,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368789,745,28,2,74,28,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-11-15T16:06:39.839Z,2020-11-15T16:06:41Z,2588961111,55,742,2588961125,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368847,746,1,2,74,37,5rurqie3qt1qav9ir5mkqinn,1,33.2,0,2020-11-15T16:06:48.838Z,2020-11-15T16:06:54Z,2588961321,140,44.6,2588961325,213,0.6,2588961323,141,10.9,2588961327,212,14.6,2588961319,56,Back,2588961317,107,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368859,747,1,2,74,42,5rurqie3qt1qav9ir5mkqinn,1,41.8,4,2020-11-15T16:06:53.973Z,2020-11-15T16:06:56Z,2588961385,56,Back,2588961391,213,3.2,2588961387,140,34.9,2588961393,212,7.2,2588961389,141,3.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368861,748,1,2,74,44,5rurqie3qt1qav9ir5mkqinn,0,32.8,1.6,2020-11-15T16:06:55.636Z,2020-11-15T16:27:37Z,2588961399,140,35.8,2588961405,212,3.2,2588961401,141,2.2,2588961411,236,,2588961397,56,Back,2588961417,286,,2588961413,233,688,2588961403,213,0.1,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368853,688,74,2,74,44,spi3g782q7m4evjxn1sv6cfa,1,57.8,97.4,2020-11-15T16:06:55.637Z,2020-11-15T16:06:57Z,2588961369,56,Left,2588961371,285,,2588961419,233,748,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368863,689,5,2,74,45,spi3g782q7m4evjxn1sv6cfa,0,61.1,101.5,2020-11-15T16:06:56.741Z,2020-11-15T16:07:02Z,2588961507,233,749,2588961407,56,Left,2588961409,347,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368873,749,5,2,74,45,5rurqie3qt1qav9ir5mkqinn,1,38.9,-1.5,2020-11-15T16:06:56.741Z,2020-11-15T16:35:07Z,2588961495,56,Back,2588961497,347,,2588961503,233,689,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368875,750,1,2,74,48,5rurqie3qt1qav9ir5mkqinn,0,36.5,0,2020-11-15T16:06:59.637Z,2020-11-15T16:07:27Z,2588961519,213,0.4,2588961517,141,6.7,2588961511,107,,2588961513,56,Back,2588961515,140,47.4,2588961521,212,12.7,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233369031,703,8,2,74,52,spi3g782q7m4evjxn1sv6cfa,1,55.2,91.8,2020-11-15T16:07:03.900Z,2020-11-15T16:07:59Z,2588962291,56,Left,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368893,751,43,2,74,53,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-11-15T16:07:04.462Z,2020-11-15T16:07:18Z,2588961613,141,22.4,2588961609,56,Center,2588961617,212,9.4,2588961615,213,0.7,2588961611,140,50.9,2588961607,3,0,2588961669,144,1,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233369099,709,49,2,74,53,spi3g782q7m4evjxn1sv6cfa,1,44.5,75.1,2020-11-15T16:07:04.829Z,2020-11-15T16:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368879,690,1,2,74,54,spi3g782q7m4evjxn1sv6cfa,0,46.7,91.8,2020-11-15T16:07:05.900Z,2020-11-15T16:08:14Z,2588961529,140,52.8,2588961527,56,Left,2588961531,141,89.9,2588962375,155,,2588961533,213,6.1,2588961535,212,6.5,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233368895,752,4,2,74,58,5rurqie3qt1qav9ir5mkqinn,1,45.5,20.6,2020-11-15T16:07:09.379Z,2020-11-15T16:07:25Z,2588961621,13,,2588961629,286,,2588961623,56,Back,2588961625,152,,2588961633,233,691,2588961627,265,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
